player_id,cognitive_ability,starting_age,age_now,years_playing,total_study_hours,deliberate_share,deliberate_hours,tactics_training_hours,analyzes_own_games,opening_study_hours,games_played,has_coach,studies_endgames,peak_rating,plateaued,reached_expert
CHS040374,6.05,10,21,11,390,0.445,170,50,5.39,100,2360,0,1,1839,0,0
CHS040375,7.63,18,23,5,790,0.643,510,130,7.05,150,3890,0,1,2329,0,1
CHS040376,5.09,16,38,22,760,0.05,40,10,7.48,440,460,1,0,741,1,0
CHS040377,5.21,11,16,5,1070,0.123,130,50,3.94,410,2590,0,1,1151,0,0
CHS040378,8.04,7,23,16,670,0.524,350,150,5.62,140,1070,1,0,1694,0,0
CHS040379,1.81,22,30,8,1700,0.33,560,240,5.75,570,800,0,0,497,1,0
CHS040380,8.13,27,46,19,700,0.705,490,130,5.5,60,120,0,1,1011,0,0
CHS040381,7.05,33,49,16,190,0.375,70,40,8.27,60,3870,1,1,1636,0,0
CHS040382,7.38,11,13,2,1130,0.533,600,220,7.64,250,180,0,0,1067,0,0
CHS040383,3.03,15,22,7,1710,0.45,770,430,5.88,310,4160,1,0,1657,1,0
CHS040384,3.21,28,29,1,700,0.17,120,40,8.16,340,1230,0,0,494,0,0
CHS040385,6.16,30,40,10,2960,0.571,1690,570,8.67,680,5120,0,1,2513,1,1
CHS040386,7.69,16,41,25,970,0.43,420,240,4.42,280,4460,0,0,2283,1,1
CHS040387,2.43,8,19,11,1490,0.588,880,260,7.03,210,2600,0,0,1538,1,0
CHS040388,7.57,17,24,7,1980,0.404,800,330,4.62,450,2310,0,1,1964,0,0
CHS040389,3.94,39,51,12,2020,0.65,1310,350,4.66,380,1270,1,0,1302,0,0
CHS040390,5.77,14,23,9,730,0.4,290,90,7.49,250,4910,1,0,2330,1,1
CHS040391,6.26,31,44,13,2520,0.526,1330,640,7.71,700,2210,0,1,1789,1,0
CHS040392,5.92,24,67,43,460,0.211,100,30,4.28,230,1440,0,1,1165,1,0
CHS040393,5.13,14,15,1,400,0.535,210,100,7.4,130,1900,0,0,753,0,0
CHS040394,6.83,16,39,23,1060,0.27,290,120,2.73,540,1370,0,0,1529,0,0
CHS040395,1.19,16,29,13,370,0.201,70,40,5.05,140,2130,0,1,530,1,0
CHS040396,4.37,13,20,7,380,0.509,190,80,6.45,110,730,0,1,910,0,0
CHS040397,3.5,8,11,3,490,0.226,110,40,5.54,180,2180,1,0,1318,0,0
CHS040398,3.96,33,40,7,620,0.391,240,60,6.65,130,7720,1,0,1801,0,0
CHS040399,3.66,11,21,10,1110,0.43,480,200,2.75,300,2250,0,0,1482,0,0
CHS040400,4.88,18,39,21,350,0.235,80,30,2.29,140,3710,0,0,1172,1,0
CHS040401,5.58,17,25,8,800,0.359,290,150,6.37,250,2190,0,0,1286,1,0
CHS040402,6.66,27,38,11,340,0.147,50,10,1.9,120,2230,0,0,1105,0,0
CHS040403,5.86,13,23,10,2490,0.207,520,110,9.38,1060,2520,0,1,2351,0,1
CHS040404,4.66,23,31,8,2890,0.373,1080,350,3.29,860,3180,0,1,1593,0,0
CHS040405,7.98,30,32,2,780,0.397,310,180,7.8,240,330,0,0,991,0,0
CHS040406,4.61,27,37,10,700,0.179,130,70,6.76,360,690,0,0,582,0,0
CHS040407,3.55,14,20,6,3240,0.095,310,170,5.9,1410,1830,1,0,1232,0,0
CHS040408,2.27,8,17,9,4050,0.186,750,300,1.64,1810,2970,0,0,1252,1,0
CHS040409,2.89,6,10,4,1980,0.385,760,380,10.0,730,2100,0,0,1468,0,0
CHS040410,5.37,9,23,14,180,0.557,100,30,3.52,40,1820,0,0,1307,0,0
CHS040411,0.8,16,27,11,2890,0.328,950,460,5.51,660,1640,0,0,913,1,0
CHS040412,6.69,28,35,7,1440,0.355,510,280,3.9,460,3460,0,0,1587,1,0
CHS040413,5.61,14,33,19,1420,0.205,290,100,7.04,460,1240,0,0,1678,0,0
CHS040414,2.49,10,26,16,190,0.308,60,20,5.43,50,1880,0,1,925,0,0
CHS040415,9.12,15,27,12,1380,0.294,410,160,6.58,400,4190,1,1,2385,1,1
CHS040416,4.16,21,29,8,590,0.75,440,140,9.26,90,1220,0,0,1624,0,0
CHS040417,7.87,27,41,14,1470,0.313,460,130,5.33,420,8100,0,0,1999,1,0
CHS040418,7.69,9,23,14,950,0.177,170,70,6.78,430,3320,1,1,2198,0,1
CHS040419,6.62,20,51,31,1020,0.196,200,90,5.75,550,1650,1,0,1291,1,0
CHS040420,4.5,29,38,9,3580,0.408,1460,400,6.83,660,4000,0,1,1834,0,0
CHS040421,4.37,26,37,11,770,0.376,290,120,7.51,200,3320,0,0,1732,1,0
CHS040422,6.46,7,16,9,2040,0.18,370,210,4.42,570,2370,0,0,1322,1,0
CHS040423,6.62,10,17,7,3460,0.354,1220,310,7.19,1490,210,0,0,1300,0,0
CHS040424,4.25,16,43,27,1050,0.282,300,140,6.64,350,3020,0,1,1921,1,0
CHS040425,4.48,17,27,10,1140,0.499,570,280,3.1,320,5700,0,1,2013,1,1
CHS040426,2.87,29,37,8,170,0.809,140,50,7.67,10,190,0,0,400,0,0
CHS040427,6.61,7,22,15,1790,0.356,640,140,5.69,660,3310,0,1,2171,1,1
CHS040428,7.93,24,33,9,1510,0.31,470,140,6.65,530,2430,0,0,1833,1,0
CHS040429,4.03,21,22,1,1010,0.201,200,60,5.21,560,8010,0,1,1473,1,0
CHS040430,5.64,15,32,17,90,0.485,40,20,6.48,30,3400,0,0,1914,0,0
CHS040431,4.71,15,25,10,1410,0.366,520,220,3.99,560,710,1,0,1299,0,0
CHS040432,5.99,14,21,7,1590,0.176,280,130,4.62,600,1660,0,0,1065,0,0
CHS040433,6.72,19,31,12,1070,0.504,540,300,10.0,190,1050,0,0,2116,0,1
CHS040434,4.47,24,27,3,1280,0.516,660,360,8.14,310,4310,0,0,1786,0,0
CHS040435,2.57,11,21,10,2910,0.214,620,210,9.44,1480,1070,0,0,1244,0,0
CHS040436,2.34,43,57,14,1300,0.457,590,200,2.72,490,740,0,1,482,0,0
CHS040437,5.52,6,14,8,860,0.724,620,370,4.78,90,4310,0,0,2344,1,1
CHS040438,1.91,8,9,1,4280,0.325,1390,280,8.13,1730,1340,0,0,1327,0,0
CHS040439,2.77,20,28,8,2730,0.19,520,210,5.02,1070,1810,0,0,1253,0,0
CHS040440,5.15,7,10,3,1410,0.879,1240,380,7.7,80,600,0,1,1897,0,0
CHS040441,7.94,15,26,11,1160,0.264,310,170,6.79,320,3040,0,0,1901,0,0
CHS040442,7.15,12,23,11,1180,0.226,270,90,1.73,380,5870,0,0,1851,1,0
CHS040443,2.59,59,66,7,4160,0.756,3140,1350,2.69,340,2720,0,0,1131,0,0
CHS040444,4.11,12,20,8,1610,0.564,910,220,7.68,360,3170,0,0,1885,1,0
CHS040445,4.07,11,38,27,900,0.272,240,120,8.11,350,930,0,1,1340,0,0
CHS040446,3.53,12,26,14,590,0.552,330,130,9.51,130,930,0,0,1573,0,0
CHS040447,3.16,22,30,8,320,0.355,110,50,4.66,110,490,0,0,454,1,0
CHS040448,2.28,18,22,4,580,0.113,70,30,1.94,260,6770,0,1,856,1,0
CHS040449,4.39,20,51,31,60,0.261,20,10,5.17,20,5450,0,1,1407,0,0
CHS040450,6.14,11,14,3,1110,0.459,510,250,1.15,300,7800,0,1,2214,0,1
CHS040451,5.51,27,28,1,60,0.673,40,10,6.79,10,1040,0,0,965,0,0
CHS040452,5.03,14,21,7,2260,0.352,800,280,5.55,610,3150,0,0,1779,1,0
CHS040453,4.53,14,23,9,2170,0.135,290,130,1.67,620,7630,0,0,1382,1,0
CHS040454,4.33,12,23,11,1300,0.574,750,200,6.21,170,3510,0,0,1548,0,0
CHS040455,7.83,32,33,1,300,0.182,50,10,8.05,160,4650,0,1,1268,1,0
CHS040456,3.49,13,36,23,790,0.257,200,70,4.71,180,5920,0,0,1788,1,0
CHS040457,5.46,16,38,22,2190,0.676,1480,400,8.62,260,1630,0,0,2432,0,1
CHS040458,5.2,21,27,6,1870,0.653,1220,530,9.21,360,1680,1,1,2234,0,1
CHS040459,4.15,9,15,6,1530,0.305,470,210,5.08,450,5290,0,1,1659,0,0
CHS040460,3.26,32,51,19,1970,0.482,950,200,7.43,390,5760,0,0,1910,1,0
CHS040461,4.1,14,16,2,240,0.049,10,0,1.87,140,3130,0,0,400,1,0
CHS040462,1.65,6,7,1,1310,0.628,820,420,6.73,300,3080,0,0,1593,0,0
CHS040463,4.61,8,19,11,1310,0.477,620,320,5.85,380,4860,0,0,2024,1,1
CHS040464,5.11,24,30,6,940,0.274,260,140,7.81,450,4290,1,1,1663,1,0
CHS040465,7.64,22,30,8,2160,0.604,1300,420,9.22,330,630,0,0,1665,0,0
CHS040466,3.63,17,22,5,870,0.56,490,290,4.59,240,1700,0,0,1303,0,0
CHS040467,4.67,26,35,9,2560,0.218,560,210,5.05,1090,7580,0,1,1911,0,0
CHS040468,3.81,8,16,8,1440,0.308,440,130,7.4,390,2140,0,0,1575,1,0
CHS040469,2.73,29,37,8,890,0.025,20,10,7.49,350,2650,1,0,400,1,0
CHS040470,1.34,11,40,29,650,0.287,190,100,4.68,240,1920,0,0,644,0,0
CHS040471,6.54,10,20,10,490,0.62,300,140,6.32,70,1050,0,0,1849,0,0
CHS040472,5.79,14,36,22,290,0.713,210,120,9.49,30,5780,0,0,2471,0,1
CHS040473,1.6,23,46,23,2820,0.328,920,480,2.75,1190,4040,0,0,1500,0,0
CHS040474,9.07,8,12,4,900,0.667,600,330,6.42,160,3500,1,0,2446,0,1
CHS040475,3.99,28,34,6,1170,0.424,500,260,10.0,450,1050,0,0,1049,0,0
CHS040476,4.67,24,32,8,220,0.157,30,10,1.48,110,1030,0,0,400,0,0
CHS040477,4.68,14,20,6,3240,0.482,1560,570,5.52,990,8440,0,0,2347,1,1
CHS040478,4.9,13,22,9,1730,0.717,1240,350,8.84,260,780,1,0,1917,1,0
CHS040479,4.77,14,25,11,320,0.039,10,0,6.73,100,1720,0,0,400,0,0
CHS040480,5.13,18,42,24,1920,0.206,400,220,5.94,580,3750,0,0,1499,1,0
CHS040481,4.29,9,33,24,540,0.128,70,30,4.01,150,4470,0,0,1271,1,0
CHS040482,4.92,29,78,49,2100,0.472,990,530,4.67,590,1340,0,0,1014,0,0
CHS040483,1.71,9,18,9,1620,0.457,740,420,5.96,620,2540,0,0,1609,0,0
CHS040484,4.69,12,22,10,830,0.256,210,50,4.19,430,470,0,0,679,0,0
CHS040485,5.31,8,29,21,1690,0.314,530,260,4.7,560,8250,1,0,2055,1,1
CHS040486,4.17,11,13,2,1050,0.57,600,190,7.71,180,740,0,1,1651,0,0
CHS040487,3.97,12,25,13,1060,0.057,60,30,4.79,640,1850,0,0,816,0,0
CHS040488,6.34,7,10,3,1300,0.265,340,90,4.96,330,2590,0,0,2188,1,1
CHS040489,3.68,14,35,21,460,0.386,180,90,5.94,140,1960,1,0,1628,0,0
CHS040490,7.28,18,39,21,310,0.3,90,40,3.0,140,3580,0,1,1498,1,0
CHS040491,6.49,7,21,14,560,0.353,200,50,3.85,240,4560,0,1,1961,1,0
CHS040492,7.53,17,27,10,570,0.134,80,20,3.35,330,190,0,0,400,0,0
CHS040493,5.43,15,22,7,1280,0.297,380,90,3.56,590,3970,0,0,1498,1,0
CHS040494,4.29,10,18,8,610,0.294,180,80,7.62,190,9990,0,0,1698,0,0
CHS040495,4.1,46,53,7,1290,0.665,860,400,4.14,150,3590,0,1,1520,1,0
CHS040496,3.48,24,28,4,1210,0.55,670,260,4.31,210,3290,0,0,1527,0,0
CHS040497,0.75,8,23,15,1730,0.594,1030,340,7.41,250,1510,0,1,1517,0,0
CHS040498,4.4,26,40,14,2650,0.269,710,210,3.62,960,340,1,1,559,0,0
CHS040499,5.28,13,18,5,530,0.263,140,50,10.0,270,1060,0,0,1062,1,0
CHS040500,6.83,31,39,8,2200,0.712,1570,890,6.58,240,7550,0,0,2530,0,1
CHS040501,2.84,17,19,2,2980,0.549,1640,550,6.18,470,1820,0,0,1222,1,0
CHS040502,5.23,13,23,10,1910,0.386,740,430,4.65,370,5180,1,0,1968,1,0
CHS040503,5.3,12,22,10,1010,0.63,640,350,3.36,240,4500,0,1,1848,1,0
CHS040504,8.49,25,48,23,240,0.411,100,40,5.78,60,1370,0,0,1274,0,0
CHS040505,3.8,15,27,12,1260,0.318,400,200,3.78,430,4120,0,0,1617,0,0
CHS040506,2.44,15,48,33,2080,0.365,760,200,5.92,850,1420,0,0,1165,0,0
CHS040507,1.77,17,24,7,1920,0.377,720,330,6.13,530,3410,0,1,1585,0,0
CHS040508,7.95,28,39,11,1460,0.345,500,270,8.02,330,780,0,1,1479,0,0
CHS040509,7.92,9,15,6,990,0.202,200,50,10.0,250,570,0,0,1339,1,0
CHS040510,3.16,12,30,18,30,0.162,0,0,6.86,10,980,0,0,400,1,0
CHS040511,4.41,9,10,1,2940,0.457,1340,580,6.48,790,2290,0,0,2071,0,1
CHS040512,7.8,19,40,21,2110,0.224,470,170,9.59,650,5260,0,1,2562,1,1
CHS040513,8.79,18,25,7,1260,0.022,30,10,3.71,680,650,0,1,884,0,0
CHS040514,6.76,15,43,28,350,0.444,160,90,6.92,120,80,0,1,626,1,0
CHS040515,4.55,27,35,8,460,0.706,320,160,8.12,80,3730,0,0,2020,0,1
CHS040516,4.62,9,26,17,200,0.543,110,40,8.02,60,6460,0,1,2522,1,1
CHS040517,5.03,19,24,5,340,0.084,30,10,5.55,190,2900,0,0,1000,1,0
CHS040518,4.14,20,26,6,1320,0.419,550,210,4.94,330,1780,0,1,1682,0,0
CHS040519,4.54,23,48,25,1240,0.782,970,530,2.48,110,4960,1,0,2057,1,1
CHS040520,5.47,39,70,31,1950,0.384,750,360,4.19,700,4330,0,0,1510,0,0
CHS040521,7.65,44,52,8,580,0.384,220,50,3.17,170,2230,0,0,1068,0,0
CHS040522,5.9,7,13,6,1480,0.366,540,250,3.89,290,5260,0,1,1960,1,0
CHS040523,5.06,29,47,18,850,0.698,590,120,8.9,80,680,0,1,1445,0,0
CHS040524,0.89,10,34,24,1450,0.269,390,190,4.09,350,3130,0,1,960,0,0
CHS040525,7.41,17,36,19,1020,0.438,450,230,4.06,290,830,0,1,1747,1,0
CHS040526,5.52,17,40,23,350,0.544,190,60,5.66,110,1560,0,0,1526,0,0
CHS040527,5.55,7,22,15,260,0.631,160,60,8.85,60,1870,1,1,2065,0,1
CHS040528,5.17,7,20,13,5390,0.338,1820,750,7.68,2010,8890,1,0,2768,1,1
CHS040529,4.93,20,27,7,1720,0.259,450,260,6.37,470,5340,0,0,1618,0,0
CHS040530,2.32,14,21,7,1950,0.122,240,60,2.98,1190,760,0,1,496,0,0
CHS040531,8.76,28,42,14,700,0.41,290,80,3.31,200,2710,0,0,1355,1,0
CHS040532,5.41,7,21,14,540,0.187,100,50,7.33,190,100,0,1,406,0,0
CHS040533,5.84,27,49,22,1680,0.059,100,60,6.7,890,570,1,1,400,1,0
CHS040534,0.61,8,23,15,1980,0.82,1620,820,6.44,170,2640,0,1,1701,0,0
CHS040535,4.39,8,22,14,650,0.388,250,80,9.01,150,4740,1,0,1876,1,0
CHS040536,4.99,20,24,4,2590,0.546,1410,850,5.28,810,960,0,0,1821,1,0
CHS040537,5.72,32,42,10,2240,0.229,510,270,4.88,600,950,1,1,1243,0,0
CHS040538,1.88,22,49,27,850,0.627,530,210,5.95,160,1020,0,0,1125,1,0
CHS040539,7.6,5,10,5,360,0.253,90,40,6.55,170,4370,0,1,1903,0,0
CHS040540,5.33,12,25,13,350,0.273,100,40,4.19,80,7400,0,0,1565,0,0
CHS040541,3.82,13,17,4,1370,0.33,450,230,4.37,490,5360,0,1,1697,0,0
CHS040542,2.88,10,19,9,1200,0.784,940,560,6.83,100,830,0,1,1303,0,0
CHS040543,8.33,15,29,14,2050,0.542,1110,650,5.18,430,1790,0,0,2038,0,1
CHS040544,2.24,12,18,6,250,0.655,160,30,2.99,40,1720,1,0,693,0,0
CHS040545,5.04,12,21,9,1970,0.148,290,110,7.51,680,980,1,1,999,0,0
CHS040546,3.1,33,38,5,1230,0.32,390,210,1.28,510,660,0,0,400,0,0
CHS040547,4.35,8,33,25,360,0.591,210,70,7.96,100,710,0,0,1191,0,0
CHS040548,3.34,28,30,2,1370,0.615,840,440,3.22,340,1370,0,1,1390,0,0
CHS040549,1.65,25,52,27,4380,0.274,1200,660,1.63,1740,640,0,0,697,1,0
CHS040550,6.84,10,16,6,1930,0.515,990,430,1.17,400,1860,0,0,1932,0,0
CHS040551,6.56,11,24,13,380,0.452,170,50,10.0,70,4960,0,1,2324,1,1
CHS040552,4.61,10,27,17,1190,0.195,230,60,6.04,520,2140,0,0,1460,0,0
CHS040553,6.57,12,25,13,1750,0.437,760,160,7.31,440,3660,0,0,2137,0,1
CHS040554,1.57,23,34,11,730,0.15,110,30,5.01,430,5270,1,1,1230,0,0
CHS040555,3.67,25,30,5,520,0.475,250,60,5.7,140,1350,0,0,1286,1,0
CHS040556,3.03,14,23,9,2860,0.527,1510,540,8.79,930,120,1,1,1143,0,0
CHS040557,2.79,15,34,19,660,0.358,240,130,4.71,160,670,0,0,483,0,0
CHS040558,3.86,16,41,25,970,0.451,440,220,7.5,250,150,1,0,828,0,0
CHS040559,4.1,14,48,34,730,0.11,80,30,7.47,420,1720,0,0,1537,1,0
CHS040560,6.22,23,30,7,730,0.17,120,50,5.68,310,4610,1,0,1510,1,0
CHS040561,4.9,21,25,4,1800,0.641,1150,370,0.38,400,1060,1,0,1337,0,0
CHS040562,3.32,25,39,14,1570,0.233,370,140,9.34,430,2350,0,0,1247,1,0
CHS040563,4.65,11,16,5,3560,0.244,870,420,5.62,1260,2060,0,1,1466,1,0
CHS040564,4.46,18,48,30,1290,0.558,720,410,5.55,190,490,0,0,1297,0,0
CHS040565,3.91,22,33,11,2000,0.576,1150,390,8.73,410,2890,1,0,1965,0,0
CHS040566,6.27,26,37,11,1080,0.236,250,60,6.63,390,9140,0,1,2116,1,1
CHS040567,6.9,38,43,5,3980,0.153,610,340,2.12,1620,3100,0,0,1776,1,0
CHS040568,4.96,11,25,14,410,0.167,70,30,6.6,140,6280,0,0,1600,0,0
CHS040569,4.88,20,30,10,2670,0.261,700,300,7.16,650,1770,1,0,1317,1,0
CHS040570,2.0,9,43,34,600,0.671,400,180,7.58,70,4570,0,0,1882,0,0
CHS040571,3.46,17,40,23,400,0.57,230,100,5.97,80,1610,0,1,1155,0,0
CHS040572,2.52,8,17,9,4110,0.281,1150,320,8.62,980,800,0,0,1163,1,0
CHS040573,6.2,14,30,16,640,0.609,390,180,7.79,90,50,0,1,868,0,0
CHS040574,6.58,10,12,2,1020,0.276,280,160,3.92,350,2110,1,1,1567,1,0
CHS040575,4.78,13,21,8,4960,0.835,4140,1020,10.0,370,690,0,0,2049,0,1
CHS040576,8.42,9,20,11,1050,0.129,140,60,10.0,290,3050,0,1,2326,1,1
CHS040577,6.07,22,41,19,1600,0.209,330,200,6.44,390,960,0,1,1531,1,0
CHS040578,6.69,15,26,11,560,0.559,310,120,6.21,110,410,0,1,1301,1,0
CHS040579,6.15,9,24,15,550,0.14,80,30,2.92,150,3500,0,0,1397,0,0
CHS040580,5.36,16,19,3,940,0.254,240,140,5.69,290,4950,1,0,1847,1,0
CHS040581,2.6,19,34,15,2360,0.461,1090,590,5.72,870,4420,0,0,1960,1,0
CHS040582,0.18,18,58,40,1460,0.472,690,230,6.72,460,150,0,1,400,1,0
CHS040583,2.97,20,25,5,690,0.42,290,70,8.56,170,3000,0,1,1415,0,0
CHS040584,8.73,8,18,10,850,0.858,730,410,9.24,70,6640,0,0,2900,0,1
CHS040585,3.31,9,17,8,450,0.569,260,100,9.83,70,2780,0,0,1596,1,0
CHS040586,4.74,16,20,4,2000,0.146,290,100,10.0,680,1210,1,0,1385,0,0
CHS040587,3.13,16,19,3,890,0.529,470,150,7.4,280,2870,0,0,1478,0,0
CHS040588,6.03,19,35,16,3080,0.751,2310,1020,9.32,410,450,1,1,2092,0,1
CHS040589,2.0,10,15,5,740,0.145,110,40,1.53,380,1750,1,1,1130,0,0
CHS040590,5.65,19,25,6,670,0.58,390,180,6.24,160,1360,0,0,1409,0,0
CHS040591,4.28,25,28,3,1080,0.522,560,130,2.58,160,2350,0,0,1345,1,0
CHS040592,3.83,15,21,6,1120,0.334,370,180,6.17,520,360,0,0,737,0,0
CHS040593,0.35,19,38,19,250,0.255,60,10,2.25,100,6790,1,0,717,1,0
CHS040594,7.56,16,22,6,470,0.875,410,110,6.77,20,2130,0,0,1833,1,0
CHS040595,6.2,9,24,15,1720,0.287,490,290,7.35,580,210,0,1,913,0,0
CHS040596,2.49,11,20,9,1810,0.496,900,350,3.79,440,5370,0,0,1774,1,0
CHS040597,6.84,21,42,21,1820,0.433,790,290,4.14,670,2540,0,1,2062,1,1
CHS040598,2.62,16,40,24,730,0.341,250,130,2.87,190,870,0,0,646,1,0
CHS040599,3.7,17,39,22,1900,0.543,1030,350,2.22,440,1480,1,1,1494,0,0
CHS040600,5.62,44,70,26,1200,0.223,270,100,5.69,600,5440,0,0,1723,0,0
CHS040601,2.51,9,16,7,300,0.802,240,130,6.71,40,1240,0,1,1235,0,0
CHS040602,3.2,18,44,26,820,0.724,590,270,6.15,140,11010,0,1,2083,1,1
CHS040603,3.97,11,37,26,1010,0.274,280,160,2.34,260,3650,1,0,1645,1,0
CHS040604,4.92,18,33,15,1050,0.339,360,100,9.3,260,2970,0,0,1343,0,0
CHS040605,2.89,46,49,3,970,0.523,510,150,8.83,240,5940,0,0,1138,1,0
CHS040606,3.62,12,14,2,460,0.355,160,80,3.8,170,2300,1,0,985,0,0
CHS040607,5.56,12,45,33,830,0.274,230,100,4.06,390,2310,0,1,1753,0,0
CHS040608,4.07,8,18,10,830,0.399,330,80,5.92,280,3090,0,0,1671,0,0
CHS040609,2.84,10,11,1,410,0.518,210,60,0.94,140,2450,1,0,1428,0,0
CHS040610,5.43,10,14,4,650,0.4,260,120,9.23,220,2750,0,0,2016,1,1
CHS040611,6.02,9,15,6,1500,0.435,650,330,2.49,280,1910,1,0,1683,0,0
CHS040612,2.28,15,38,23,700,0.335,230,140,5.28,220,2930,1,0,1317,1,0
CHS040613,4.27,28,37,9,3650,0.42,1530,880,7.18,1130,1230,0,0,1513,1,0
CHS040614,1.84,22,32,10,1740,0.602,1050,550,9.61,240,4500,0,0,1661,0,0
CHS040615,2.38,9,27,18,1250,0.257,320,140,1.79,610,4100,0,0,1459,1,0
CHS040616,8.62,14,80,66,3340,0.703,2350,580,6.12,310,280,0,0,2185,0,1
CHS040617,1.88,12,14,2,340,0.489,170,40,5.08,80,870,1,0,614,0,0
CHS040618,2.4,16,27,11,610,0.494,300,80,2.66,190,190,0,1,400,0,0
CHS040619,6.29,13,22,9,1230,0.383,470,240,8.3,440,1010,0,1,1651,0,0
CHS040620,5.1,19,30,11,1250,0.284,350,90,7.86,470,2280,1,1,1807,0,0
CHS040621,3.81,24,28,4,2650,0.408,1080,280,5.41,520,5070,0,0,1830,1,0
CHS040622,7.18,19,27,8,2030,0.484,980,400,8.97,670,1650,0,0,2167,1,1
CHS040623,3.39,12,26,14,1740,0.156,270,150,3.98,670,740,0,1,1144,1,0
CHS040624,5.48,8,12,4,380,0.331,130,30,4.18,80,1220,0,0,1255,0,0
CHS040625,4.41,25,43,18,480,0.432,210,80,3.41,150,230,0,0,726,0,0
CHS040626,0.4,9,15,6,3740,0.208,780,400,6.65,1850,440,0,0,998,0,0
CHS040627,7.75,33,64,31,1090,0.467,510,230,6.69,290,1930,0,0,2153,0,1
CHS040628,2.39,16,22,6,2550,0.315,800,190,7.72,1090,2310,0,0,1514,0,0
CHS040629,2.18,32,45,13,1260,0.149,190,70,6.07,360,2580,0,0,960,1,0
CHS040630,3.16,27,36,9,2900,0.362,1050,300,1.85,1070,4200,0,0,1307,1,0
CHS040631,4.53,24,33,9,1890,0.464,880,300,7.83,470,7330,0,0,1899,0,0
CHS040632,4.38,36,44,8,1160,0.248,290,100,1.31,410,2660,0,0,1026,0,0
CHS040633,2.98,52,54,2,1170,0.284,330,190,2.22,450,340,0,1,400,1,0
CHS040634,8.14,23,33,10,1860,0.673,1250,550,6.27,360,260,1,0,2266,0,1
CHS040635,5.44,13,17,4,740,0.545,400,130,7.02,180,8390,0,0,2270,0,1
CHS040636,8.17,25,45,20,2250,0.851,1910,610,7.21,230,2900,0,1,2847,0,1
CHS040637,8.95,12,13,1,490,0.748,370,150,4.56,60,3490,0,0,2540,0,1
CHS040638,7.09,17,25,8,800,0.31,250,80,8.32,320,1800,0,0,1455,0,0
CHS040639,6.97,20,50,30,3340,0.456,1520,700,9.07,1190,1480,0,0,2112,0,1
CHS040640,3.99,11,12,1,710,0.075,50,30,4.52,310,600,0,1,400,1,0
CHS040641,3.83,8,32,24,710,0.362,260,90,3.76,230,2980,0,0,1821,0,0
CHS040642,2.96,16,18,2,450,0.563,250,90,2.46,80,2600,0,0,1168,1,0
CHS040643,2.79,12,34,22,1610,0.437,700,250,6.97,580,2730,0,0,1611,0,0
CHS040644,5.14,11,24,13,510,0.558,280,90,8.67,90,2760,0,0,1727,0,0
CHS040645,4.4,17,21,4,960,0.252,240,70,6.34,350,2240,0,0,996,1,0
CHS040646,3.21,20,36,16,1110,0.308,340,170,8.77,390,3120,0,0,1642,1,0
CHS040647,6.17,15,65,50,380,0.373,140,80,3.42,70,1210,0,0,1597,1,0
CHS040648,3.6,10,14,4,1970,0.531,1050,530,8.52,340,2010,0,0,1728,0,0
CHS040649,6.88,11,30,19,2070,0.422,870,190,7.93,670,1880,0,0,1886,0,0
CHS040650,7.68,14,30,16,1210,0.653,790,440,4.92,170,4380,0,0,2444,0,1
CHS040651,5.83,18,28,10,920,0.261,240,60,4.22,390,2130,0,0,1594,0,0
CHS040652,7.78,7,17,10,730,0.491,360,210,4.7,210,600,0,0,1406,1,0
CHS040653,6.73,25,39,14,1660,0.466,770,240,7.4,490,1460,0,1,1729,0,0
CHS040654,6.27,23,29,6,440,0.477,210,60,7.05,80,720,0,1,1359,0,0
CHS040655,7.31,14,19,5,5340,0.23,1230,510,1.22,1870,600,0,0,1203,0,0
CHS040656,7.54,14,17,3,2370,0.685,1620,500,8.18,490,1640,1,1,2472,0,1
CHS040657,7.28,13,24,11,2380,0.067,160,70,5.71,1040,1280,0,0,1372,1,0
CHS040658,4.1,19,27,8,810,0.457,370,210,5.33,270,9430,0,0,2477,1,1
CHS040659,1.83,11,25,14,730,0.337,250,140,2.83,330,6950,0,0,2012,1,1
CHS040660,3.96,7,16,9,490,0.653,320,110,7.28,60,2340,1,1,1882,0,0
CHS040661,1.66,7,20,13,430,0.718,310,100,2.83,70,9280,0,0,1891,1,0
CHS040662,8.62,21,23,2,1460,0.853,1250,740,9.91,100,1270,0,0,2472,0,1
CHS040663,3.86,13,20,7,4390,0.65,2850,1360,9.57,790,880,0,0,1867,1,0
CHS040664,4.49,17,22,5,2630,0.265,700,330,3.29,1030,570,0,0,1026,1,0
CHS040665,5.06,11,27,16,1580,0.62,980,390,8.24,280,1920,0,1,2351,0,1
CHS040666,1.63,22,36,14,2790,0.708,1980,770,9.09,310,2270,0,0,1740,0,0
CHS040667,6.75,10,38,28,1220,0.578,710,150,6.45,210,1080,0,1,1903,0,0
CHS040668,4.39,24,42,18,290,0.406,120,30,4.13,60,1060,0,1,1113,0,0
CHS040669,6.47,21,36,15,520,0.748,390,180,7.16,70,1870,1,1,2401,0,1
CHS040670,5.97,14,34,20,750,0.636,480,190,6.32,190,1460,0,0,1530,0,0
CHS040671,7.81,13,38,25,430,0.439,190,110,3.65,110,3420,0,0,2056,0,1
CHS040672,8.15,22,30,8,420,0.708,300,70,10.0,60,3470,0,0,2259,0,1
