Order_ID,Date,Region,Salesperson,Category,Product,Quantity,Unit_Price,Sales,Profit
ORD08204,2025-09-17,South,Priya,Furniture,Chair,17,3000,51000,5208
ORD08205,2025-08-10,North,Vikram,Electronics,Mobile,20,20000,400000,101601
ORD08206,2025-01-16,North,Vikram,Electronics,Monitor,2,12000,24000,2736
ORD08207,2025-03-05,West,Rahul,Electronics,Monitor,12,12000,144000,16267
ORD08208,2025-05-11,North,Amit,Electronics,Mobile,1,20000,20000,3335
ORD08209,2025-05-02,North,Amit,Furniture,Chair,14,3000,42000,12084
ORD08210,2025-04-12,North,Raj,Electronics,Monitor,14,12000,168000,47049
ORD08211,2025-06-16,South,Karthik,Furniture,Chair,14,3000,42000,9547
ORD08212,2025-02-09,West,Rahul,Furniture,Chair,9,3000,27000,4592
ORD08213,2025-04-04,North,Raj,Furniture,Sofa,10,25000,250000,62956
ORD08214,2025-09-05,North,Vikram,Furniture,Chair,11,3000,33000,8230
ORD08215,2025-01-31,North,Raj,Electronics,Laptop,10,50000,500000,102916
ORD08216,2025-09-04,West,Rahul,Electronics,Laptop,17,50000,850000,182886
ORD08217,2025-05-28,East,Arun,Electronics,Laptop,8,50000,400000,85907
ORD08218,2025-04-08,West,Meena,Electronics,Laptop,12,50000,600000,132608
ORD08219,2025-09-17,North,Vikram,Electronics,Mobile,19,20000,380000,102671
ORD08220,2025-10-07,East,Suresh,Electronics,Monitor,6,12000,72000,21005
ORD08221,2025-11-19,East,Riya,Furniture,Chair,18,3000,54000,10788
ORD08222,2025-10-05,East,Arun,Furniture,Table,19,8000,152000,24063
ORD08223,2025-09-18,North,Amit,Furniture,Sofa,4,25000,100000,24346
ORD08224,2025-12-07,East,Riya,Electronics,Monitor,3,12000,36000,4580
ORD08225,2025-09-17,East,Riya,Electronics,Laptop,5,50000,250000,68918
ORD08226,2025-02-11,East,Arun,Electronics,Mobile,8,20000,160000,18594
ORD08227,2025-07-23,East,Arun,Electronics,Monitor,14,12000,168000,31087
ORD08228,2025-05-05,South,Priya,Electronics,Mobile,6,20000,120000,27857
ORD08229,2025-02-20,East,Suresh,Furniture,Sofa,5,25000,125000,16148
ORD08230,2025-10-13,North,Vikram,Electronics,Laptop,15,50000,750000,140670
ORD08231,2025-06-28,East,Suresh,Furniture,Table,17,8000,136000,32213
ORD08232,2025-05-22,North,Vikram,Furniture,Table,17,8000,136000,29085
ORD08233,2025-05-04,North,Vikram,Furniture,Table,9,8000,72000,17460
ORD08234,2025-02-21,North,Amit,Furniture,Sofa,14,25000,350000,39499
ORD08235,2025-08-14,East,Suresh,Furniture,Sofa,11,25000,275000,47001
ORD08236,2025-11-03,South,Anita,Electronics,Monitor,20,12000,240000,31796
ORD08237,2025-01-09,North,Raj,Electronics,Mobile,11,20000,220000,65856
ORD08238,2025-09-20,North,Amit,Electronics,Mobile,9,20000,180000,27601
ORD08239,2025-10-26,West,Meena,Electronics,Laptop,14,50000,700000,204564
ORD08240,2025-12-05,West,Sneha,Electronics,Monitor,6,12000,72000,15422
ORD08241,2025-08-27,South,Anita,Furniture,Chair,9,3000,27000,5366
ORD08242,2025-07-27,East,Riya,Furniture,Chair,20,3000,60000,10772
ORD08243,2025-01-22,East,Suresh,Electronics,Laptop,2,50000,100000,19260
ORD08244,2025-02-24,West,Meena,Electronics,Monitor,13,12000,156000,27090
ORD08245,2025-11-08,South,Priya,Furniture,Table,7,8000,56000,6191
ORD08246,2025-03-09,West,Sneha,Electronics,Monitor,13,12000,156000,33572
ORD08247,2025-03-13,South,Priya,Furniture,Sofa,7,25000,175000,18584
ORD08248,2025-10-03,West,Rahul,Furniture,Table,5,8000,40000,11308
ORD08249,2025-09-05,North,Amit,Electronics,Mobile,10,20000,200000,37671
ORD08250,2025-04-23,South,Karthik,Furniture,Chair,17,3000,51000,14208
ORD08251,2025-02-25,West,Sneha,Electronics,Mobile,7,20000,140000,33439
ORD08252,2025-05-01,North,Raj,Furniture,Table,16,8000,128000,32229
ORD08253,2025-06-11,West,Sneha,Electronics,Laptop,11,50000,550000,118681
ORD08254,2025-10-14,North,Vikram,Electronics,Monitor,19,12000,228000,49199
ORD08255,2025-08-12,North,Vikram,Furniture,Chair,9,3000,27000,5002
ORD08256,2025-03-25,North,Amit,Electronics,Mobile,15,20000,300000,49987
ORD08257,2025-09-04,South,Karthik,Electronics,Monitor,5,12000,60000,10432
ORD08258,2025-06-02,South,Priya,Electronics,Monitor,12,12000,144000,26203
ORD08259,2025-05-13,West,Meena,Furniture,Sofa,12,25000,300000,36203
ORD08260,2025-07-02,South,Karthik,Electronics,Monitor,19,12000,228000,63356
ORD08261,2025-05-28,West,Rahul,Furniture,Chair,4,3000,12000,2547
ORD08262,2025-09-13,North,Raj,Electronics,Monitor,13,12000,156000,20522
ORD08263,2025-07-21,South,Karthik,Electronics,Laptop,8,50000,400000,113200
ORD08264,2025-11-18,South,Priya,Electronics,Mobile,14,20000,280000,44981
ORD08265,2025-01-31,West,Meena,Furniture,Sofa,9,25000,225000,67353
ORD08266,2025-08-07,South,Anita,Electronics,Laptop,12,50000,600000,108037
ORD08267,2025-03-28,South,Anita,Electronics,Laptop,1,50000,50000,10195
ORD08268,2025-11-30,East,Arun,Furniture,Table,16,8000,128000,16065
ORD08269,2025-09-25,East,Suresh,Furniture,Table,14,8000,112000,30764
ORD08270,2025-02-26,North,Amit,Furniture,Sofa,7,25000,175000,39213
ORD08271,2025-03-30,West,Sneha,Furniture,Chair,5,3000,15000,2450
ORD08272,2025-08-02,West,Sneha,Electronics,Laptop,12,50000,600000,101161
ORD08273,2025-08-11,North,Amit,Electronics,Mobile,9,20000,180000,43745
ORD08274,2025-07-27,West,Meena,Furniture,Chair,2,3000,6000,835
ORD08275,2025-02-08,South,Karthik,Furniture,Sofa,20,25000,500000,145064
ORD08276,2025-05-02,North,Vikram,Electronics,Laptop,12,50000,600000,145914
ORD08277,2025-10-13,South,Priya,Electronics,Mobile,20,20000,400000,56753
ORD08278,2025-02-03,West,Meena,Furniture,Chair,7,3000,21000,6217
ORD08279,2025-03-04,South,Karthik,Electronics,Monitor,19,12000,228000,30391
ORD08280,2025-01-01,North,Vikram,Electronics,Mobile,9,20000,180000,48827
ORD08281,2025-12-07,North,Amit,Electronics,Monitor,1,12000,12000,1416
ORD08282,2025-07-24,South,Karthik,Furniture,Table,2,8000,16000,3446
ORD08283,2025-06-24,South,Anita,Furniture,Sofa,9,25000,225000,53072
ORD08284,2025-02-23,North,Raj,Electronics,Monitor,20,12000,240000,39889
ORD08285,2025-03-04,West,Meena,Electronics,Laptop,15,50000,750000,173500
ORD08286,2025-04-27,East,Riya,Electronics,Monitor,11,12000,132000,21367
ORD08287,2025-02-16,South,Anita,Electronics,Monitor,14,12000,168000,21626
ORD08288,2025-02-16,South,Priya,Electronics,Monitor,1,12000,12000,1921
ORD08289,2025-08-19,North,Raj,Furniture,Sofa,16,25000,400000,57202
ORD08290,2025-03-21,North,Amit,Electronics,Mobile,11,20000,220000,65597
ORD08291,2025-03-16,East,Suresh,Furniture,Sofa,9,25000,225000,37284
ORD08292,2025-04-04,South,Anita,Electronics,Laptop,13,50000,650000,148236
ORD08293,2025-03-04,North,Raj,Furniture,Chair,18,3000,54000,14720
ORD08294,2025-06-12,West,Sneha,Electronics,Mobile,12,20000,240000,42639
ORD08295,2025-07-02,East,Suresh,Furniture,Chair,4,3000,12000,1388
ORD08296,2025-03-12,East,Riya,Furniture,Sofa,18,25000,450000,104876
ORD08297,2025-01-13,West,Sneha,Furniture,Sofa,19,25000,475000,47938
ORD08298,2025-12-27,South,Karthik,Electronics,Monitor,17,12000,204000,30895
ORD08299,2025-12-24,South,Karthik,Furniture,Table,16,8000,128000,24918
ORD08300,2025-11-09,South,Anita,Furniture,Chair,17,3000,51000,12459
ORD08301,2025-06-04,North,Vikram,Electronics,Monitor,9,12000,108000,27304
ORD08302,2025-11-10,South,Anita,Electronics,Mobile,8,20000,160000,28618
ORD08303,2025-03-19,West,Sneha,Furniture,Sofa,16,25000,400000,115893
ORD08304,2025-11-08,West,Sneha,Electronics,Monitor,5,12000,60000,9762
ORD08305,2025-08-13,South,Priya,Electronics,Monitor,6,12000,72000,19778
ORD08306,2025-12-29,East,Arun,Electronics,Laptop,2,50000,100000,10633
ORD08307,2025-10-16,North,Amit,Electronics,Monitor,15,12000,180000,52476
ORD08308,2025-11-17,South,Anita,Furniture,Chair,5,3000,15000,4061
ORD08309,2025-05-27,West,Sneha,Furniture,Chair,20,3000,60000,9547
ORD08310,2025-03-04,South,Priya,Electronics,Monitor,20,12000,240000,60716
ORD08311,2025-05-14,East,Riya,Furniture,Chair,11,3000,33000,5629
ORD08312,2025-01-19,South,Karthik,Furniture,Chair,9,3000,27000,3299
ORD08313,2025-10-27,West,Meena,Electronics,Laptop,19,50000,950000,138899
ORD08314,2025-05-08,South,Anita,Electronics,Monitor,20,12000,240000,40310
ORD08315,2025-02-12,South,Anita,Electronics,Mobile,13,20000,260000,50645
ORD08316,2025-08-20,South,Anita,Furniture,Chair,12,3000,36000,4342
ORD08317,2025-04-20,North,Amit,Furniture,Sofa,2,25000,50000,7785
ORD08318,2025-05-15,East,Riya,Furniture,Chair,16,3000,48000,13998
ORD08319,2025-08-24,North,Vikram,Electronics,Mobile,11,20000,220000,36808
ORD08320,2025-11-10,East,Arun,Furniture,Chair,18,3000,54000,8184
ORD08321,2025-11-19,West,Sneha,Electronics,Laptop,8,50000,400000,75531
ORD08322,2025-03-28,West,Sneha,Electronics,Laptop,15,50000,750000,111636
ORD08323,2025-07-16,East,Riya,Electronics,Mobile,2,20000,40000,6130
ORD08324,2025-05-19,East,Arun,Electronics,Mobile,14,20000,280000,76295
ORD08325,2025-06-12,East,Arun,Electronics,Monitor,16,12000,192000,56883
ORD08326,2025-12-18,South,Priya,Furniture,Table,6,8000,48000,14257
ORD08327,2025-09-19,West,Sneha,Electronics,Monitor,3,12000,36000,4746
ORD08328,2025-12-04,North,Amit,Furniture,Table,18,8000,144000,30749
ORD08329,2025-11-04,North,Vikram,Electronics,Laptop,9,50000,450000,46251
ORD08330,2025-07-03,East,Suresh,Electronics,Laptop,12,50000,600000,137746
ORD08331,2025-04-01,South,Anita,Electronics,Laptop,3,50000,150000,24817
ORD08332,2025-05-31,West,Meena,Electronics,Mobile,14,20000,280000,66390
ORD08333,2025-08-20,South,Anita,Electronics,Laptop,5,50000,250000,54108
ORD08334,2025-12-22,North,Amit,Furniture,Chair,5,3000,15000,3741
ORD08335,2025-01-02,North,Raj,Electronics,Monitor,6,12000,72000,15298
ORD08336,2025-11-19,West,Meena,Furniture,Sofa,13,25000,325000,65505
ORD08337,2025-07-01,North,Amit,Electronics,Mobile,13,20000,260000,52873
ORD08338,2025-04-22,West,Sneha,Electronics,Laptop,2,50000,100000,15657
ORD08339,2025-12-02,North,Raj,Electronics,Laptop,1,50000,50000,10674
ORD08340,2025-05-21,West,Sneha,Electronics,Laptop,7,50000,350000,93435
ORD08341,2025-12-04,North,Raj,Electronics,Laptop,4,50000,200000,51309
ORD08342,2025-06-20,East,Riya,Furniture,Chair,2,3000,6000,1196
ORD08343,2025-10-07,North,Vikram,Electronics,Laptop,13,50000,650000,70609
ORD08344,2025-11-04,East,Suresh,Furniture,Table,3,8000,24000,4761
ORD08345,2025-05-11,West,Sneha,Furniture,Table,10,8000,80000,12796
ORD08346,2025-12-27,South,Anita,Electronics,Laptop,19,50000,950000,153077
ORD08347,2025-05-22,West,Rahul,Electronics,Monitor,1,12000,12000,2550
ORD08348,2025-05-24,North,Raj,Furniture,Sofa,10,25000,250000,70831
ORD08349,2025-07-30,West,Meena,Furniture,Sofa,17,25000,425000,114912
ORD08350,2025-05-19,East,Arun,Electronics,Laptop,16,50000,800000,86433
ORD08351,2025-03-22,West,Sneha,Furniture,Sofa,6,25000,150000,34726
ORD08352,2025-09-14,West,Sneha,Furniture,Table,1,8000,8000,1256
ORD08353,2025-07-16,West,Sneha,Electronics,Monitor,6,12000,72000,12262
ORD08354,2025-01-17,East,Suresh,Furniture,Table,8,8000,64000,8865
ORD08355,2025-04-28,North,Amit,Electronics,Mobile,7,20000,140000,23117
ORD08356,2025-10-16,South,Priya,Furniture,Sofa,8,25000,200000,20096
ORD08357,2025-04-08,West,Rahul,Electronics,Mobile,6,20000,120000,28943
ORD08358,2025-04-19,North,Amit,Furniture,Chair,14,3000,42000,10183
ORD08359,2025-01-16,South,Anita,Furniture,Chair,19,3000,57000,9360
ORD08360,2025-06-19,East,Suresh,Electronics,Monitor,10,12000,120000,35489
ORD08361,2025-11-14,West,Meena,Electronics,Laptop,5,50000,250000,70813
ORD08362,2025-04-19,East,Arun,Electronics,Laptop,18,50000,900000,180143
ORD08363,2025-08-06,North,Raj,Furniture,Sofa,6,25000,150000,23647
ORD08364,2025-12-06,North,Amit,Electronics,Monitor,19,12000,228000,61191
ORD08365,2025-03-20,South,Priya,Furniture,Chair,14,3000,42000,5365
ORD08366,2025-02-19,East,Riya,Electronics,Laptop,6,50000,300000,50269
ORD08367,2025-07-10,North,Raj,Electronics,Mobile,8,20000,160000,47196
ORD08368,2025-05-14,West,Meena,Furniture,Chair,15,3000,45000,13144
ORD08369,2025-02-04,East,Riya,Electronics,Monitor,19,12000,228000,50603
ORD08370,2025-04-21,South,Priya,Electronics,Mobile,13,20000,260000,27048
ORD08371,2025-11-17,East,Riya,Furniture,Sofa,16,25000,400000,45383
ORD08372,2025-02-20,North,Amit,Furniture,Table,9,8000,72000,17966
ORD08373,2025-12-20,North,Vikram,Furniture,Sofa,11,25000,275000,42410
ORD08374,2025-11-26,East,Riya,Electronics,Mobile,2,20000,40000,9739
ORD08375,2025-01-31,West,Rahul,Electronics,Monitor,19,12000,228000,54083
ORD08376,2025-09-26,North,Raj,Furniture,Table,17,8000,136000,28508
ORD08377,2025-07-22,East,Riya,Electronics,Laptop,17,50000,850000,226929
ORD08378,2025-12-10,East,Arun,Furniture,Table,18,8000,144000,34153
ORD08379,2025-01-22,South,Karthik,Electronics,Mobile,14,20000,280000,63133
ORD08380,2025-09-14,West,Rahul,Electronics,Monitor,8,12000,96000,15805
ORD08381,2025-05-28,East,Suresh,Furniture,Sofa,10,25000,250000,55788
ORD08382,2025-06-10,North,Raj,Furniture,Sofa,14,25000,350000,100081
ORD08383,2025-02-15,North,Amit,Furniture,Chair,18,3000,54000,7611
ORD08384,2025-02-05,East,Arun,Electronics,Mobile,20,20000,400000,114594
ORD08385,2025-05-13,South,Priya,Furniture,Table,4,8000,32000,3227
ORD08386,2025-08-19,East,Riya,Furniture,Table,20,8000,160000,20347
ORD08387,2025-09-09,East,Riya,Electronics,Laptop,13,50000,650000,91459
ORD08388,2025-04-10,North,Raj,Furniture,Chair,16,3000,48000,5749
ORD08389,2025-08-14,South,Anita,Electronics,Laptop,7,50000,350000,81306
ORD08390,2025-06-24,North,Vikram,Electronics,Laptop,20,50000,1000000,100638
ORD08391,2025-09-12,East,Riya,Furniture,Chair,10,3000,30000,6563
ORD08392,2025-09-09,North,Amit,Furniture,Chair,9,3000,27000,4773
ORD08393,2025-08-10,West,Rahul,Electronics,Laptop,10,50000,500000,75998
ORD08394,2025-03-20,North,Raj,Electronics,Monitor,19,12000,228000,27277
ORD08395,2025-12-16,West,Sneha,Furniture,Sofa,4,25000,100000,26986
ORD08396,2025-02-04,South,Karthik,Furniture,Chair,18,3000,54000,14082
ORD08397,2025-02-12,North,Vikram,Electronics,Mobile,12,20000,240000,59738
ORD08398,2025-03-15,North,Raj,Electronics,Laptop,16,50000,800000,107259
ORD08399,2025-05-08,North,Vikram,Electronics,Mobile,14,20000,280000,70273
ORD08400,2025-11-08,East,Suresh,Furniture,Chair,2,3000,6000,1625
ORD08401,2025-03-24,East,Suresh,Electronics,Laptop,7,50000,350000,85055
ORD08402,2025-09-19,South,Karthik,Furniture,Table,7,8000,56000,15383
ORD08403,2025-09-09,South,Priya,Furniture,Chair,1,3000,3000,691
ORD08404,2025-03-23,South,Anita,Electronics,Laptop,16,50000,800000,239575
ORD08405,2025-04-15,North,Vikram,Furniture,Chair,16,3000,48000,10350
ORD08406,2025-12-04,South,Karthik,Furniture,Table,10,8000,80000,10649
ORD08407,2025-02-15,North,Raj,Electronics,Laptop,18,50000,900000,262979
ORD08408,2025-04-05,East,Riya,Electronics,Monitor,13,12000,156000,36000
ORD08409,2025-05-20,South,Anita,Furniture,Chair,12,3000,36000,10080
ORD08410,2025-05-30,North,Amit,Furniture,Table,20,8000,160000,32932
ORD08411,2025-07-31,East,Arun,Furniture,Chair,5,3000,15000,2526
ORD08412,2025-05-28,North,Amit,Furniture,Sofa,11,25000,275000,42425
ORD08413,2025-02-19,North,Amit,Furniture,Chair,1,3000,3000,382
ORD08414,2025-09-25,West,Rahul,Electronics,Monitor,15,12000,180000,28822
ORD08415,2025-06-04,North,Vikram,Furniture,Table,3,8000,24000,4430
ORD08416,2025-03-30,East,Riya,Electronics,Laptop,13,50000,650000,82661
ORD08417,2025-02-27,West,Sneha,Furniture,Chair,20,3000,60000,15114
ORD08418,2025-11-13,West,Rahul,Electronics,Laptop,9,50000,450000,67036
ORD08419,2025-04-11,West,Meena,Furniture,Chair,19,3000,57000,13217
ORD08420,2025-09-15,South,Priya,Electronics,Mobile,9,20000,180000,27537
ORD08421,2025-09-11,North,Amit,Electronics,Mobile,20,20000,400000,118096
ORD08422,2025-07-14,North,Raj,Electronics,Mobile,5,20000,100000,15214
ORD08423,2025-07-19,West,Sneha,Furniture,Sofa,2,25000,50000,6130
ORD08424,2025-12-23,South,Priya,Furniture,Chair,20,3000,60000,17769
ORD08425,2025-04-01,West,Rahul,Electronics,Mobile,8,20000,160000,37306
ORD08426,2025-08-30,South,Karthik,Furniture,Table,5,8000,40000,9486
ORD08427,2025-06-30,West,Meena,Furniture,Sofa,18,25000,450000,76147
ORD08428,2025-08-11,South,Priya,Electronics,Mobile,18,20000,360000,94517
ORD08429,2025-01-06,West,Sneha,Electronics,Monitor,15,12000,180000,38908
ORD08430,2025-04-20,North,Amit,Electronics,Monitor,16,12000,192000,39011
ORD08431,2025-01-31,North,Vikram,Electronics,Laptop,18,50000,900000,169947
ORD08432,2025-01-08,South,Anita,Electronics,Laptop,9,50000,450000,127711
ORD08433,2025-07-23,West,Sneha,Electronics,Mobile,2,20000,40000,6800
ORD08434,2025-03-12,West,Meena,Electronics,Monitor,5,12000,60000,17487
ORD08435,2025-02-02,East,Suresh,Electronics,Laptop,11,50000,550000,84027
ORD08436,2025-03-19,East,Riya,Electronics,Laptop,7,50000,350000,63912
ORD08437,2025-09-07,South,Priya,Electronics,Mobile,17,20000,340000,90143
ORD08438,2025-12-30,East,Suresh,Electronics,Mobile,19,20000,380000,98133
ORD08439,2025-07-29,South,Karthik,Electronics,Laptop,15,50000,750000,88315
ORD08440,2025-07-10,North,Vikram,Electronics,Monitor,1,12000,12000,2915
ORD08441,2025-02-09,West,Rahul,Electronics,Laptop,12,50000,600000,74636
ORD08442,2025-08-20,East,Arun,Electronics,Laptop,6,50000,300000,87579
ORD08443,2025-02-05,South,Priya,Furniture,Sofa,1,25000,25000,3302
ORD08444,2025-06-10,South,Priya,Furniture,Chair,8,3000,24000,3441
ORD08445,2025-08-16,South,Priya,Electronics,Mobile,2,20000,40000,11521
ORD08446,2025-06-06,South,Karthik,Electronics,Monitor,14,12000,168000,18471
ORD08447,2025-07-22,North,Raj,Electronics,Mobile,19,20000,380000,78272
ORD08448,2025-07-12,East,Riya,Furniture,Chair,9,3000,27000,4116
ORD08449,2025-05-26,East,Suresh,Furniture,Table,16,8000,128000,25506
ORD08450,2025-12-03,North,Vikram,Electronics,Monitor,17,12000,204000,42067
ORD08451,2025-02-23,North,Amit,Furniture,Chair,8,3000,24000,3691
ORD08452,2025-01-15,West,Rahul,Electronics,Mobile,16,20000,320000,53429
ORD08453,2025-01-12,West,Meena,Electronics,Laptop,8,50000,400000,44583
ORD08454,2025-04-05,South,Priya,Furniture,Table,16,8000,128000,13803
ORD08455,2025-10-11,South,Karthik,Furniture,Sofa,13,25000,325000,47232
ORD08456,2025-06-20,South,Anita,Furniture,Table,5,8000,40000,10022
ORD08457,2025-11-29,West,Sneha,Electronics,Laptop,19,50000,950000,198198
ORD08458,2025-09-04,South,Karthik,Electronics,Mobile,11,20000,220000,47607
ORD08459,2025-03-20,South,Priya,Furniture,Chair,3,3000,9000,1078
ORD08460,2025-04-26,North,Vikram,Furniture,Table,8,8000,64000,7819
ORD08461,2025-03-04,West,Rahul,Furniture,Sofa,8,25000,200000,25250
ORD08462,2025-04-10,West,Rahul,Electronics,Laptop,9,50000,450000,92150
ORD08463,2025-06-20,East,Suresh,Furniture,Chair,4,3000,12000,3479
ORD08464,2025-03-24,North,Amit,Electronics,Laptop,15,50000,750000,217167
ORD08465,2025-01-19,East,Arun,Electronics,Mobile,1,20000,20000,4355
ORD08466,2025-10-08,North,Amit,Electronics,Monitor,14,12000,168000,32418
ORD08467,2025-03-29,South,Priya,Furniture,Table,12,8000,96000,9920
ORD08468,2025-06-18,West,Meena,Furniture,Chair,4,3000,12000,2847
ORD08469,2025-03-30,East,Suresh,Furniture,Sofa,10,25000,250000,69047
ORD08470,2025-08-14,East,Riya,Electronics,Laptop,9,50000,450000,75809
ORD08471,2025-05-28,North,Raj,Electronics,Monitor,8,12000,96000,21002
ORD08472,2025-03-15,West,Meena,Electronics,Monitor,2,12000,24000,6605
ORD08473,2025-03-16,North,Amit,Electronics,Mobile,6,20000,120000,14646
ORD08474,2025-08-06,West,Meena,Furniture,Table,1,8000,8000,1656
ORD08475,2025-02-07,East,Riya,Electronics,Monitor,3,12000,36000,9579
ORD08476,2025-09-08,East,Riya,Furniture,Sofa,1,25000,25000,6190
ORD08477,2025-02-09,East,Suresh,Furniture,Table,4,8000,32000,4156
ORD08478,2025-06-06,East,Suresh,Electronics,Monitor,19,12000,228000,60957
ORD08479,2025-10-13,South,Karthik,Furniture,Chair,8,3000,24000,5737
ORD08480,2025-09-11,West,Meena,Electronics,Laptop,3,50000,150000,43624
ORD08481,2025-11-19,North,Raj,Furniture,Chair,16,3000,48000,13666
ORD08482,2025-02-08,East,Riya,Furniture,Sofa,2,25000,50000,5148
ORD08483,2025-03-10,North,Vikram,Electronics,Monitor,4,12000,48000,12571
ORD08484,2025-05-26,West,Sneha,Furniture,Table,5,8000,40000,10193
ORD08485,2025-10-15,West,Meena,Electronics,Laptop,11,50000,550000,133455
ORD08486,2025-10-07,West,Rahul,Furniture,Chair,1,3000,3000,843
ORD08487,2025-09-13,South,Priya,Electronics,Mobile,20,20000,400000,40631
ORD08488,2025-06-05,North,Vikram,Furniture,Table,19,8000,152000,16895
ORD08489,2025-12-30,East,Riya,Electronics,Mobile,12,20000,240000,29892
ORD08490,2025-08-03,West,Rahul,Electronics,Laptop,6,50000,300000,81958
ORD08491,2025-06-09,South,Karthik,Electronics,Mobile,18,20000,360000,69788
ORD08492,2025-04-19,South,Anita,Furniture,Sofa,14,25000,350000,42252
ORD08493,2025-12-27,East,Suresh,Electronics,Laptop,10,50000,500000,97486
ORD08494,2025-11-10,West,Rahul,Electronics,Laptop,3,50000,150000,44356
ORD08495,2025-07-21,West,Sneha,Furniture,Sofa,7,25000,175000,31653
ORD08496,2025-11-17,South,Priya,Electronics,Mobile,13,20000,260000,30788
ORD08497,2025-03-20,East,Arun,Electronics,Mobile,6,20000,120000,28197
ORD08498,2025-06-14,East,Suresh,Furniture,Chair,20,3000,60000,8963
ORD08499,2025-12-08,North,Amit,Furniture,Sofa,12,25000,300000,77649
ORD08500,2025-01-05,West,Meena,Electronics,Monitor,4,12000,48000,7941
ORD08501,2025-11-10,North,Vikram,Furniture,Chair,17,3000,51000,13482
ORD08502,2025-11-08,East,Riya,Furniture,Chair,2,3000,6000,1602
ORD08503,2025-05-08,West,Sneha,Furniture,Sofa,1,25000,25000,5466
ORD08504,2025-02-10,West,Meena,Electronics,Mobile,6,20000,120000,16892
ORD08505,2025-07-29,North,Amit,Furniture,Table,12,8000,96000,26925
ORD08506,2025-07-22,East,Suresh,Electronics,Mobile,2,20000,40000,7467
ORD08507,2025-03-08,North,Raj,Electronics,Monitor,14,12000,168000,37656
ORD08508,2025-05-18,South,Priya,Electronics,Monitor,1,12000,12000,3588
ORD08509,2025-05-04,South,Anita,Furniture,Table,20,8000,160000,45569
ORD08510,2025-04-14,North,Vikram,Electronics,Mobile,12,20000,240000,46817
ORD08511,2025-11-17,North,Vikram,Electronics,Mobile,15,20000,300000,85653
ORD08512,2025-09-13,South,Anita,Furniture,Table,17,8000,136000,23347
ORD08513,2025-07-29,East,Suresh,Furniture,Chair,3,3000,9000,2099
ORD08514,2025-03-09,South,Karthik,Furniture,Sofa,1,25000,25000,3385
ORD08515,2025-06-12,South,Priya,Furniture,Sofa,8,25000,200000,37259
ORD08516,2025-09-10,West,Meena,Furniture,Chair,18,3000,54000,9338
ORD08517,2025-03-12,West,Meena,Electronics,Mobile,18,20000,360000,40280
ORD08518,2025-08-13,South,Anita,Electronics,Laptop,8,50000,400000,43302
ORD08519,2025-12-02,East,Riya,Furniture,Chair,2,3000,6000,959
ORD08520,2025-10-06,South,Karthik,Furniture,Table,19,8000,152000,19246
ORD08521,2025-10-03,South,Karthik,Electronics,Monitor,18,12000,216000,57479
ORD08522,2025-09-20,South,Priya,Electronics,Laptop,14,50000,700000,90038
ORD08523,2025-12-12,South,Karthik,Electronics,Monitor,16,12000,192000,56755
ORD08524,2025-02-06,East,Suresh,Furniture,Chair,9,3000,27000,4751
ORD08525,2025-10-03,West,Sneha,Furniture,Chair,18,3000,54000,15920
ORD08526,2025-04-15,East,Riya,Furniture,Table,18,8000,144000,32240
ORD08527,2025-02-06,South,Karthik,Electronics,Mobile,4,20000,80000,12209
ORD08528,2025-03-10,East,Suresh,Furniture,Sofa,1,25000,25000,5335
ORD08529,2025-01-04,South,Karthik,Furniture,Table,15,8000,120000,17991
ORD08530,2025-08-16,East,Arun,Electronics,Laptop,1,50000,50000,8173
ORD08531,2025-04-13,West,Meena,Electronics,Laptop,9,50000,450000,55676
ORD08532,2025-05-07,North,Amit,Electronics,Mobile,1,20000,20000,2441
ORD08533,2025-03-04,East,Suresh,Electronics,Laptop,9,50000,450000,92935
ORD08534,2025-05-05,North,Amit,Electronics,Laptop,4,50000,200000,51182
ORD08535,2025-01-18,East,Suresh,Furniture,Sofa,10,25000,250000,51741
ORD08536,2025-06-09,East,Arun,Furniture,Chair,14,3000,42000,8958
ORD08537,2025-02-10,South,Karthik,Furniture,Table,9,8000,72000,20724
ORD08538,2025-08-07,North,Vikram,Electronics,Laptop,8,50000,400000,94189
ORD08539,2025-11-26,North,Raj,Electronics,Mobile,12,20000,240000,33359
ORD08540,2025-03-01,East,Arun,Furniture,Sofa,18,25000,450000,103880
ORD08541,2025-08-08,South,Priya,Electronics,Laptop,6,50000,300000,46793
ORD08542,2025-03-11,North,Vikram,Electronics,Mobile,13,20000,260000,34201
ORD08543,2025-06-03,North,Raj,Furniture,Chair,18,3000,54000,8245
ORD08544,2025-10-09,East,Suresh,Furniture,Table,12,8000,96000,17847
ORD08545,2025-03-09,South,Priya,Furniture,Table,8,8000,64000,9986
ORD08546,2025-08-07,South,Karthik,Electronics,Monitor,9,12000,108000,15583
ORD08547,2025-07-21,North,Amit,Furniture,Sofa,11,25000,275000,46898
ORD08548,2025-06-04,South,Priya,Furniture,Table,17,8000,136000,16658
ORD08549,2025-04-23,West,Meena,Furniture,Table,17,8000,136000,37006
ORD08550,2025-07-12,North,Amit,Electronics,Laptop,2,50000,100000,15842
ORD08551,2025-07-29,South,Anita,Electronics,Mobile,4,20000,80000,22331
ORD08552,2025-06-05,North,Vikram,Furniture,Chair,1,3000,3000,707
