Company_ID,Industry,Company_Size,Primary_AI_Agent_Role,Autonomous_Agents_Deployed,Avg_Agent_Cost_Per_Month_USD,Human_Roles_Replaced,Human_Roles_Augmented,Productivity_Gain_Percent,Cybersecurity_Incidents_YTD,Employee_Sentiment_Score_1_to_10,Months_To_Positive_ROI,Has_Strict_AI_Governance
COMP-2026-1911,Healthcare,Large (501-5000),Supply Chain Optimization,126,1129.42,49,1000,27.32,0,4.1,10.1,True
COMP-2026-1912,Technology,Small (1-50),Data Analytics,2,512.44,0,6,44.79,1,6.8,6.2,True
COMP-2026-1913,Education,Small (1-50),Supply Chain Optimization,2,261.81,0,5,25.13,0,8.8,33.9,True
COMP-2026-1914,Manufacturing,Large (501-5000),Sales & Marketing,58,666.45,18,285,27.84,0,8.0,29.3,False
COMP-2026-1915,Manufacturing,Large (501-5000),Data Analytics,137,956.89,32,683,49.49,0,6.3,2.8,False
COMP-2026-1916,Finance,Enterprise (5000+),Supply Chain Optimization,260,382.73,85,1133,23.22,1,8.3,29.9,True
COMP-2026-1917,Manufacturing,Large (501-5000),Data Analytics,94,432.96,24,612,40.17,0,9.7,22.1,True
COMP-2026-1918,Retail,Medium (51-500),Sales & Marketing,6,404.85,0,29,11.33,0,7.7,19.6,False
COMP-2026-1919,Education,Large (501-5000),Data Analytics,30,1191.26,7,163,20.52,0,6.0,2.4,False
COMP-2026-1920,Logistics,Large (501-5000),Software Engineering,115,357.27,27,713,29.85,0,9.4,28.5,True
COMP-2026-1921,Retail,Medium (51-500),Supply Chain Optimization,16,754.3,5,26,47.49,0,9.5,8.7,True
COMP-2026-1922,Finance,Medium (51-500),Sales & Marketing,11,1121.53,4,57,21.18,1,7.3,26.8,True
COMP-2026-1923,Retail,Small (1-50),Supply Chain Optimization,0,304.24,0,0,21.04,0,9.0,2.5,True
COMP-2026-1924,Logistics,Medium (51-500),Supply Chain Optimization,21,1169.4,6,33,35.88,0,5.3,29.1,True
COMP-2026-1925,Healthcare,Large (501-5000),Customer Support,25,1144.85,2,103,37.87,0,3.1,2.8,True
COMP-2026-1926,Finance,Medium (51-500),Sales & Marketing,25,1078.8,8,188,19.66,0,5.0,10.0,False
COMP-2026-1927,Healthcare,Small (1-50),Data Analytics,0,375.28,0,0,26.03,0,7.2,11.1,True
COMP-2026-1928,Technology,Medium (51-500),Supply Chain Optimization,9,815.76,0,40,45.97,1,6.7,7.4,True
COMP-2026-1929,Healthcare,Small (1-50),Legal & Compliance,1,948.94,0,7,17.87,0,8.5,18.4,False
COMP-2026-1930,Technology,Small (1-50),Customer Support,1,1185.33,0,2,36.73,0,4.1,11.6,False
COMP-2026-1931,Technology,Medium (51-500),Software Engineering,13,339.45,1,25,26.08,3,4.2,35.8,True
COMP-2026-1932,Healthcare,Enterprise (5000+),Supply Chain Optimization,260,954.33,97,1842,49.89,3,7.3,21.7,True
COMP-2026-1933,Finance,Medium (51-500),Supply Chain Optimization,29,505.74,2,207,39.7,1,4.2,21.3,True
COMP-2026-1934,Logistics,Small (1-50),Customer Support,2,334.41,0,9,43.42,0,6.3,9.5,True
COMP-2026-1935,Retail,Small (1-50),Data Analytics,0,592.45,0,0,25.83,0,6.8,15.9,True
COMP-2026-1936,Retail,Large (501-5000),Legal & Compliance,78,983.53,12,540,42.72,0,5.5,6.2,True
COMP-2026-1937,Logistics,Medium (51-500),Software Engineering,26,638.09,4,163,42.4,0,7.8,27.9,True
COMP-2026-1938,Education,Large (501-5000),Supply Chain Optimization,62,714.4,19,199,38.94,0,2.9,13.3,False
COMP-2026-1939,Education,Large (501-5000),Data Analytics,36,1194.92,9,57,29.0,0,9.9,27.6,True
COMP-2026-1940,Technology,Large (501-5000),Sales & Marketing,119,569.06,33,549,34.52,0,5.9,14.6,True
COMP-2026-1941,Technology,Medium (51-500),Legal & Compliance,20,796.17,3,141,9.53,1,6.5,35.6,True
COMP-2026-1942,Finance,Large (501-5000),Sales & Marketing,96,533.51,21,703,54.31,1,9.8,7.8,False
COMP-2026-1943,Manufacturing,Medium (51-500),Legal & Compliance,6,562.42,2,46,25.01,0,4.4,2.1,False
COMP-2026-1944,Healthcare,Enterprise (5000+),Software Engineering,170,880.42,21,1226,28.35,0,4.7,22.2,False
COMP-2026-1945,Technology,Medium (51-500),HR & Recruitment,20,1134.78,3,105,16.16,0,9.3,34.4,False
COMP-2026-1946,Retail,Medium (51-500),Legal & Compliance,10,719.48,1,43,40.84,0,4.0,24.0,True
COMP-2026-1947,Finance,Medium (51-500),HR & Recruitment,17,956.82,5,111,39.06,0,7.7,4.9,True
COMP-2026-1948,Healthcare,Small (1-50),Sales & Marketing,1,243.67,0,6,28.84,0,5.7,20.4,True
COMP-2026-1949,Finance,Large (501-5000),Legal & Compliance,60,371.72,9,299,3.55,0,3.8,32.9,True
COMP-2026-1950,Healthcare,Small (1-50),Software Engineering,2,677.24,0,4,23.68,0,7.7,2.2,True
COMP-2026-1951,Healthcare,Medium (51-500),Customer Support,26,171.01,1,195,38.2,0,7.8,7.7,True
COMP-2026-1952,Logistics,Medium (51-500),Software Engineering,23,415.5,4,102,35.62,0,6.8,29.7,True
COMP-2026-1953,Technology,Large (501-5000),Software Engineering,34,693.27,6,131,31.93,0,9.9,32.4,True
COMP-2026-1954,Finance,Large (501-5000),Customer Support,38,165.71,15,212,27.24,0,5.3,26.0,False
COMP-2026-1955,Finance,Large (501-5000),Customer Support,86,427.77,18,505,12.93,0,8.2,35.7,True
COMP-2026-1956,Logistics,Large (501-5000),Data Analytics,45,689.73,6,129,44.45,0,7.3,5.1,True
COMP-2026-1957,Retail,Small (1-50),Legal & Compliance,2,751.81,0,13,14.64,0,8.5,20.6,True
COMP-2026-1958,Retail,Small (1-50),Sales & Marketing,0,1122.04,0,0,29.97,0,5.9,25.3,False
COMP-2026-1959,Education,Large (501-5000),Data Analytics,85,827.61,22,230,19.67,0,4.1,25.9,False
COMP-2026-1960,Technology,Medium (51-500),Customer Support,14,585.47,1,57,44.82,0,5.6,29.0,True
COMP-2026-1961,Technology,Medium (51-500),HR & Recruitment,20,1126.87,3,124,39.72,0,6.7,33.2,True
COMP-2026-1962,Manufacturing,Small (1-50),Sales & Marketing,0,974.13,0,0,28.07,0,8.0,14.3,False
COMP-2026-1963,Logistics,Medium (51-500),HR & Recruitment,15,360.01,3,101,41.07,1,6.8,3.5,True
COMP-2026-1964,Retail,Small (1-50),Software Engineering,1,287.38,0,7,14.0,0,7.2,14.3,False
COMP-2026-1965,Healthcare,Large (501-5000),Supply Chain Optimization,135,859.6,36,325,31.51,1,9.6,24.8,True
COMP-2026-1966,Finance,Small (1-50),Software Engineering,0,737.88,0,0,19.42,0,6.8,9.3,True
COMP-2026-1967,Technology,Medium (51-500),Software Engineering,27,979.16,3,138,45.21,2,5.8,29.5,False
COMP-2026-1968,Finance,Small (1-50),Supply Chain Optimization,2,925.75,0,6,37.14,0,7.6,9.5,True
COMP-2026-1969,Finance,Large (501-5000),Legal & Compliance,62,806.47,23,426,40.56,0,3.5,2.3,True
COMP-2026-1970,Manufacturing,Medium (51-500),Customer Support,24,1185.7,2,140,25.64,0,3.7,19.3,True
COMP-2026-1971,Retail,Large (501-5000),HR & Recruitment,28,710.27,8,218,41.74,0,6.5,26.7,False
COMP-2026-1972,Technology,Large (501-5000),Software Engineering,145,268.76,38,457,18.65,0,4.8,13.9,True
COMP-2026-1973,Finance,Medium (51-500),Supply Chain Optimization,18,1019.69,5,83,20.43,1,5.7,27.5,True
COMP-2026-1974,Technology,Enterprise (5000+),Data Analytics,251,414.45,43,1194,30.33,4,8.1,16.9,True
COMP-2026-1975,Healthcare,Enterprise (5000+),Software Engineering,281,966.17,44,858,20.91,2,7.3,7.8,False
COMP-2026-1976,Manufacturing,Large (501-5000),HR & Recruitment,33,1154.96,9,176,41.3,0,6.6,5.1,True
COMP-2026-1977,Healthcare,Large (501-5000),Customer Support,148,881.64,18,648,26.63,0,6.7,26.2,True
COMP-2026-1978,Technology,Small (1-50),Software Engineering,0,775.83,0,0,19.1,0,6.0,15.1,True
COMP-2026-1979,Education,Medium (51-500),Software Engineering,21,633.41,2,81,17.49,0,8.3,33.0,False
COMP-2026-1980,Technology,Small (1-50),Legal & Compliance,1,532.63,0,1,41.15,0,8.2,20.4,False
COMP-2026-1981,Retail,Small (1-50),Supply Chain Optimization,2,520.65,0,9,0.95,0,8.6,13.8,True
COMP-2026-1982,Finance,Enterprise (5000+),Data Analytics,222,818.19,44,816,19.96,2,8.1,13.9,False
COMP-2026-1983,Finance,Medium (51-500),Data Analytics,18,938.84,7,27,49.9,0,6.8,6.5,True
COMP-2026-1984,Healthcare,Large (501-5000),Sales & Marketing,85,862.44,8,297,28.23,0,5.4,22.2,True
COMP-2026-1985,Manufacturing,Large (501-5000),Customer Support,112,358.33,28,370,41.38,0,6.2,21.8,False
COMP-2026-1986,Education,Large (501-5000),Sales & Marketing,33,668.69,3,133,37.8,0,7.0,29.2,True
COMP-2026-1987,Logistics,Enterprise (5000+),HR & Recruitment,196,981.22,63,461,30.13,4,5.0,8.8,False
COMP-2026-1988,Finance,Small (1-50),Customer Support,1,649.49,0,4,11.93,0,9.7,11.9,False
COMP-2026-1989,Retail,Small (1-50),Software Engineering,2,713.45,0,12,16.06,0,9.7,5.3,True
COMP-2026-1990,Healthcare,Medium (51-500),Software Engineering,9,959.69,3,50,15.85,0,6.6,12.0,True
COMP-2026-1991,Healthcare,Small (1-50),Data Analytics,1,844.33,0,6,38.48,0,8.7,16.6,False
COMP-2026-1992,Logistics,Small (1-50),HR & Recruitment,1,579.81,0,4,40.8,0,7.8,34.8,True
COMP-2026-1993,Retail,Medium (51-500),Supply Chain Optimization,26,1090.18,10,126,21.6,1,5.8,24.2,True
COMP-2026-1994,Manufacturing,Large (501-5000),HR & Recruitment,142,320.7,50,961,31.52,0,7.0,28.6,True
COMP-2026-1995,Retail,Medium (51-500),Software Engineering,17,1195.29,6,72,32.6,0,5.3,13.1,True
COMP-2026-1996,Manufacturing,Medium (51-500),Supply Chain Optimization,13,274.8,2,78,33.47,0,5.2,6.9,False
COMP-2026-1997,Retail,Large (501-5000),HR & Recruitment,54,165.7,4,233,23.05,0,7.7,10.7,True
COMP-2026-1998,Retail,Small (1-50),HR & Recruitment,0,1084.52,0,0,52.81,1,7.7,10.7,False
COMP-2026-1999,Technology,Small (1-50),Supply Chain Optimization,1,407.2,0,6,40.91,1,10.0,21.8,False
COMP-2026-2000,Healthcare,Large (501-5000),Software Engineering,106,916.18,34,279,33.41,1,6.2,13.6,True
COMP-2026-2001,Retail,Medium (51-500),HR & Recruitment,18,1001.57,1,66,26.07,0,5.8,31.2,True
COMP-2026-2002,Logistics,Large (501-5000),Supply Chain Optimization,143,1051.94,40,422,22.16,1,8.1,35.6,False
COMP-2026-2003,Retail,Small (1-50),Legal & Compliance,1,1191.17,0,3,37.43,0,6.8,13.7,False
COMP-2026-2004,Finance,Large (501-5000),Legal & Compliance,111,458.74,18,332,26.63,0,5.4,26.0,True
COMP-2026-2005,Healthcare,Medium (51-500),Software Engineering,17,895.76,4,89,34.16,0,5.7,24.4,True
COMP-2026-2006,Finance,Medium (51-500),Supply Chain Optimization,17,271.17,3,113,8.95,0,6.5,8.6,True
COMP-2026-2007,Healthcare,Medium (51-500),Legal & Compliance,11,577.15,3,72,25.93,1,8.7,33.2,True
COMP-2026-2008,Finance,Large (501-5000),Supply Chain Optimization,81,1040.37,8,313,31.15,0,7.5,8.8,True
COMP-2026-2009,Retail,Medium (51-500),HR & Recruitment,16,536.04,5,126,44.5,0,5.3,27.1,False
COMP-2026-2010,Retail,Medium (51-500),Software Engineering,22,770.65,1,117,21.06,1,10.0,13.8,True
COMP-2026-2011,Technology,Enterprise (5000+),Legal & Compliance,570,678.96,67,2334,14.08,1,4.6,14.5,False
COMP-2026-2012,Logistics,Large (501-5000),Sales & Marketing,66,828.25,18,457,38.01,0,5.3,17.5,False
COMP-2026-2013,Finance,Medium (51-500),HR & Recruitment,6,1171.54,2,37,31.71,0,8.9,31.4,True
COMP-2026-2014,Manufacturing,Large (501-5000),Sales & Marketing,87,208.52,12,554,11.15,0,9.4,6.8,True
COMP-2026-2015,Technology,Medium (51-500),Sales & Marketing,18,752.66,2,49,11.77,0,7.4,3.9,False
COMP-2026-2016,Finance,Small (1-50),Customer Support,0,1056.18,0,0,24.48,2,4.5,15.7,False
COMP-2026-2017,Finance,Medium (51-500),Customer Support,24,655.45,2,170,31.46,0,7.0,3.9,False
COMP-2026-2018,Technology,Enterprise (5000+),Software Engineering,592,232.45,197,2827,49.73,2,2.5,25.4,True
COMP-2026-2019,Retail,Enterprise (5000+),Legal & Compliance,572,738.57,183,3399,19.09,1,8.3,27.9,True
COMP-2026-2020,Finance,Medium (51-500),Legal & Compliance,9,498.68,0,47,39.18,0,7.3,31.1,False
COMP-2026-2021,Retail,Medium (51-500),Legal & Compliance,26,312.69,5,181,8.19,0,8.2,27.3,True
COMP-2026-2022,Technology,Small (1-50),Supply Chain Optimization,2,1041.49,0,6,36.98,0,6.1,33.2,False
COMP-2026-2023,Retail,Enterprise (5000+),HR & Recruitment,326,697.68,54,1708,51.18,0,9.5,27.4,True
COMP-2026-2024,Healthcare,Enterprise (5000+),Legal & Compliance,370,1129.94,100,851,34.26,1,5.0,33.8,False
COMP-2026-2025,Manufacturing,Medium (51-500),HR & Recruitment,26,996.32,1,155,24.21,0,5.3,8.6,True
COMP-2026-2026,Education,Large (501-5000),Software Engineering,85,877.62,22,531,47.78,0,7.1,19.0,False
COMP-2026-2027,Finance,Large (501-5000),Sales & Marketing,71,155.28,7,126,36.83,1,8.3,35.8,True
COMP-2026-2028,Logistics,Medium (51-500),Legal & Compliance,17,599.21,5,100,34.4,0,10.0,25.2,False
COMP-2026-2029,Manufacturing,Small (1-50),Software Engineering,1,357.36,0,4,19.88,0,9.7,31.9,True
COMP-2026-2030,Education,Medium (51-500),Legal & Compliance,9,1106.34,1,20,37.01,0,9.0,3.0,True
COMP-2026-2031,Retail,Large (501-5000),Customer Support,137,333.31,47,579,24.01,0,5.2,31.6,True
COMP-2026-2032,Finance,Large (501-5000),Data Analytics,109,450.36,7,301,36.36,1,5.4,25.7,False
COMP-2026-2033,Retail,Medium (51-500),Software Engineering,20,692.68,3,84,33.1,1,5.2,7.8,True
COMP-2026-2034,Healthcare,Enterprise (5000+),Legal & Compliance,149,426.53,26,595,45.94,3,6.3,2.9,True
COMP-2026-2035,Technology,Small (1-50),Data Analytics,2,370.36,0,12,25.36,0,3.4,10.8,True
COMP-2026-2036,Finance,Medium (51-500),Software Engineering,8,779.05,2,52,30.65,1,9.3,33.1,True
COMP-2026-2037,Education,Large (501-5000),Supply Chain Optimization,34,243.38,10,185,42.4,0,4.9,24.7,True
COMP-2026-2038,Education,Large (501-5000),Legal & Compliance,90,211.08,6,148,29.57,0,4.6,33.3,True
COMP-2026-2039,Healthcare,Medium (51-500),Supply Chain Optimization,15,540.86,4,113,32.23,0,6.1,17.2,False
COMP-2026-2040,Healthcare,Medium (51-500),Customer Support,19,906.7,4,113,27.46,0,4.4,33.8,True
COMP-2026-2041,Finance,Small (1-50),Legal & Compliance,0,732.55,0,0,30.47,0,8.0,17.7,False
COMP-2026-2042,Retail,Medium (51-500),Sales & Marketing,15,594.02,2,102,40.82,1,5.1,8.9,False
COMP-2026-2043,Logistics,Medium (51-500),Customer Support,9,744.04,2,25,55.27,0,7.7,7.1,False
COMP-2026-2044,Education,Small (1-50),Data Analytics,2,533.72,0,10,11.69,0,8.5,35.8,False
COMP-2026-2045,Education,Large (501-5000),Software Engineering,95,1132.95,21,430,16.81,0,5.6,13.4,True
COMP-2026-2046,Healthcare,Medium (51-500),HR & Recruitment,22,207.65,4,93,30.75,0,5.5,7.4,False
COMP-2026-2047,Manufacturing,Large (501-5000),Customer Support,65,857.06,7,473,33.12,0,5.3,2.3,True
COMP-2026-2048,Healthcare,Large (501-5000),HR & Recruitment,36,1085.85,11,156,29.8,0,4.8,11.7,True
COMP-2026-2049,Logistics,Small (1-50),HR & Recruitment,2,994.08,0,3,25.64,1,6.0,32.2,False
COMP-2026-2050,Retail,Small (1-50),Software Engineering,1,343.24,0,7,17.22,0,6.9,20.2,False
COMP-2026-2051,Retail,Large (501-5000),Data Analytics,77,460.72,10,576,24.93,0,4.2,23.5,True
COMP-2026-2052,Manufacturing,Medium (51-500),Software Engineering,21,902.9,6,124,42.63,0,5.5,33.4,True
COMP-2026-2053,Education,Large (501-5000),Legal & Compliance,28,238.48,10,127,33.65,1,7.0,19.4,True
COMP-2026-2054,Healthcare,Large (501-5000),Customer Support,126,1002.45,35,265,40.88,1,6.6,30.5,True
COMP-2026-2055,Retail,Large (501-5000),HR & Recruitment,92,904.85,32,610,17.58,0,1.7,13.0,False
COMP-2026-2056,Logistics,Enterprise (5000+),Software Engineering,239,916.09,81,475,50.41,1,7.2,35.2,True
COMP-2026-2057,Finance,Medium (51-500),Software Engineering,6,255.25,1,11,25.53,0,9.0,4.7,True
COMP-2026-2058,Technology,Medium (51-500),Software Engineering,9,903.65,2,44,38.39,0,5.8,26.6,True
COMP-2026-2059,Technology,Medium (51-500),Customer Support,27,863.81,2,68,30.95,1,3.7,24.5,False
COMP-2026-2060,Technology,Small (1-50),Data Analytics,2,1022.47,0,3,25.8,0,5.4,8.5,False
COMP-2026-2061,Education,Medium (51-500),Sales & Marketing,11,193.68,1,46,37.87,0,5.4,15.2,False
COMP-2026-2062,Healthcare,Medium (51-500),Software Engineering,6,174.27,1,14,39.95,0,9.0,12.6,True
COMP-2026-2063,Manufacturing,Enterprise (5000+),Customer Support,445,541.66,104,1131,65.83,0,3.9,5.2,False
COMP-2026-2064,Retail,Medium (51-500),HR & Recruitment,19,306.23,3,37,40.43,0,6.2,21.9,True
COMP-2026-2065,Finance,Medium (51-500),Legal & Compliance,15,736.3,2,42,40.24,0,9.8,35.8,False
COMP-2026-2066,Logistics,Medium (51-500),Sales & Marketing,14,1113.22,5,86,46.7,0,7.1,21.0,True
COMP-2026-2067,Finance,Small (1-50),Supply Chain Optimization,1,561.05,0,6,39.09,0,7.2,20.5,True
COMP-2026-2068,Logistics,Small (1-50),Sales & Marketing,2,1037.2,0,8,32.02,0,6.6,3.4,True
COMP-2026-2069,Education,Medium (51-500),Sales & Marketing,29,150.25,3,138,36.54,1,8.6,6.7,True
COMP-2026-2070,Healthcare,Small (1-50),Customer Support,0,326.94,0,0,43.1,0,7.5,19.4,True
COMP-2026-2071,Technology,Medium (51-500),Supply Chain Optimization,19,181.94,7,37,49.75,0,9.9,35.5,False
COMP-2026-2072,Healthcare,Large (501-5000),Software Engineering,78,494.55,21,247,13.77,3,9.8,31.8,True
COMP-2026-2073,Education,Large (501-5000),Software Engineering,80,1103.6,28,402,9.06,1,7.1,13.6,True
COMP-2026-2074,Manufacturing,Large (501-5000),Sales & Marketing,56,251.8,6,353,49.22,0,6.6,20.5,True
COMP-2026-2075,Manufacturing,Small (1-50),Customer Support,2,786.73,0,10,22.61,0,7.1,20.8,True
COMP-2026-2076,Education,Large (501-5000),Supply Chain Optimization,85,624.07,8,344,11.94,1,5.7,25.3,False
COMP-2026-2077,Logistics,Large (501-5000),Software Engineering,92,1135.39,7,208,10.78,0,6.9,25.4,True
COMP-2026-2078,Retail,Small (1-50),HR & Recruitment,1,278.65,0,6,54.84,0,4.2,28.9,False
COMP-2026-2079,Retail,Large (501-5000),Data Analytics,47,372.63,11,181,43.38,0,5.4,2.8,True
COMP-2026-2080,Logistics,Medium (51-500),Data Analytics,7,181.02,2,43,22.64,0,8.2,34.1,False
COMP-2026-2081,Manufacturing,Large (501-5000),Software Engineering,114,605.63,20,551,23.15,0,7.6,4.4,True
COMP-2026-2082,Manufacturing,Enterprise (5000+),Supply Chain Optimization,198,441.72,77,1247,33.18,2,5.9,18.2,False
COMP-2026-2083,Manufacturing,Small (1-50),Legal & Compliance,2,1063.4,0,14,43.16,1,7.6,33.3,True
COMP-2026-2084,Healthcare,Large (501-5000),Software Engineering,73,785.19,7,546,28.85,0,9.4,18.6,False
COMP-2026-2085,Manufacturing,Medium (51-500),Legal & Compliance,15,794.8,3,74,22.75,0,6.1,4.2,True
COMP-2026-2086,Finance,Enterprise (5000+),Legal & Compliance,334,708.51,96,1611,46.57,6,3.3,9.8,True
COMP-2026-2087,Technology,Medium (51-500),Supply Chain Optimization,14,246.44,4,45,32.18,0,7.9,21.7,True
COMP-2026-2088,Manufacturing,Large (501-5000),Legal & Compliance,37,617.27,7,280,30.12,0,7.7,5.0,False
COMP-2026-2089,Logistics,Small (1-50),HR & Recruitment,1,1199.48,0,4,39.84,1,8.2,16.4,True
COMP-2026-2090,Technology,Medium (51-500),Supply Chain Optimization,21,1026.99,3,48,6.01,0,4.6,13.2,True
COMP-2026-2091,Healthcare,Small (1-50),Software Engineering,2,1088.13,0,8,38.38,0,4.1,29.7,False
COMP-2026-2092,Logistics,Enterprise (5000+),Sales & Marketing,243,1014.39,96,565,37.6,0,6.4,5.7,False
COMP-2026-2093,Technology,Large (501-5000),HR & Recruitment,82,258.19,5,390,15.4,2,7.2,25.2,False
COMP-2026-2094,Logistics,Large (501-5000),Customer Support,49,388.82,17,252,8.43,0,6.0,15.8,True
COMP-2026-2095,Healthcare,Enterprise (5000+),Data Analytics,205,153.28,50,757,25.5,0,8.9,22.0,True
COMP-2026-2096,Finance,Small (1-50),Software Engineering,0,468.69,0,0,34.77,1,6.8,9.0,True
COMP-2026-2097,Healthcare,Medium (51-500),Software Engineering,27,264.04,10,206,36.03,0,8.9,22.7,False
COMP-2026-2098,Healthcare,Small (1-50),Software Engineering,1,646.43,0,6,53.63,0,8.4,24.9,False
COMP-2026-2099,Logistics,Small (1-50),HR & Recruitment,1,860.98,0,6,34.77,0,4.8,4.4,False
COMP-2026-2100,Education,Small (1-50),Customer Support,1,1068.23,0,3,15.15,0,5.2,30.0,False
COMP-2026-2101,Retail,Medium (51-500),Sales & Marketing,8,936.68,1,51,29.39,0,4.5,31.3,False
COMP-2026-2102,Manufacturing,Medium (51-500),Supply Chain Optimization,20,1135.51,6,93,16.4,0,7.5,4.2,False
COMP-2026-2103,Manufacturing,Small (1-50),Customer Support,0,206.59,0,0,30.28,0,7.0,22.5,True
COMP-2026-2104,Finance,Small (1-50),HR & Recruitment,0,162.79,0,0,49.97,1,9.2,22.2,False
COMP-2026-2105,Finance,Small (1-50),Software Engineering,2,844.41,0,7,38.19,0,7.9,2.4,False
COMP-2026-2106,Manufacturing,Enterprise (5000+),Data Analytics,269,453.82,24,644,23.56,2,4.3,13.6,True
COMP-2026-2107,Retail,Large (501-5000),Software Engineering,113,416.18,5,902,39.85,0,6.0,34.9,True
COMP-2026-2108,Manufacturing,Enterprise (5000+),Supply Chain Optimization,378,497.43,86,687,22.86,0,2.2,20.9,True
COMP-2026-2109,Education,Medium (51-500),Legal & Compliance,11,433.29,4,48,0.0,0,7.3,33.7,False
COMP-2026-2110,Retail,Medium (51-500),Data Analytics,21,687.01,6,93,17.2,1,9.9,25.0,False
COMP-2026-2111,Finance,Large (501-5000),Software Engineering,39,612.16,6,134,38.18,0,6.9,3.0,True
COMP-2026-2112,Technology,Medium (51-500),Sales & Marketing,18,688.05,6,93,42.08,0,7.1,4.6,False
COMP-2026-2113,Logistics,Medium (51-500),Data Analytics,15,856.35,4,37,53.8,0,6.8,26.6,True
COMP-2026-2114,Education,Small (1-50),Legal & Compliance,1,556.49,0,6,36.73,0,7.4,20.9,False
COMP-2026-2115,Education,Small (1-50),Customer Support,2,413.87,0,7,49.2,0,6.5,6.3,False
COMP-2026-2116,Finance,Medium (51-500),HR & Recruitment,26,324.51,4,138,40.31,0,7.9,22.9,False
COMP-2026-2117,Finance,Medium (51-500),Software Engineering,29,516.95,2,178,44.12,0,5.4,29.5,True
COMP-2026-2118,Healthcare,Large (501-5000),Supply Chain Optimization,100,928.9,12,727,46.16,0,5.4,27.6,False
COMP-2026-2119,Education,Small (1-50),Customer Support,1,944.54,0,6,38.54,0,4.5,10.4,True
COMP-2026-2120,Healthcare,Small (1-50),Software Engineering,1,850.25,0,5,45.83,0,6.7,10.8,True
COMP-2026-2121,Healthcare,Large (501-5000),Customer Support,57,395.73,8,229,23.84,0,4.7,34.9,True
COMP-2026-2122,Logistics,Small (1-50),Supply Chain Optimization,1,767.49,0,4,2.41,0,9.4,32.2,False
COMP-2026-2123,Healthcare,Medium (51-500),Software Engineering,14,749.22,4,90,40.57,0,6.0,12.8,False
COMP-2026-2124,Retail,Large (501-5000),Legal & Compliance,139,658.48,55,1001,37.15,1,2.8,30.0,True
COMP-2026-2125,Manufacturing,Small (1-50),Legal & Compliance,1,727.48,0,2,21.65,1,4.8,7.5,False
COMP-2026-2126,Technology,Small (1-50),Supply Chain Optimization,1,666.38,0,4,16.85,0,7.0,8.7,True
COMP-2026-2127,Finance,Medium (51-500),Data Analytics,14,743.73,1,91,34.12,0,8.0,8.2,True
COMP-2026-2128,Retail,Medium (51-500),Supply Chain Optimization,25,901.28,3,107,41.39,0,7.4,5.0,True
COMP-2026-2129,Technology,Medium (51-500),Data Analytics,21,265.11,2,76,38.95,1,5.3,31.1,True
COMP-2026-2130,Education,Large (501-5000),Software Engineering,101,937.11,24,421,19.86,0,5.6,21.7,False
COMP-2026-2131,Education,Small (1-50),Data Analytics,1,292.68,0,5,22.64,0,5.6,10.8,False
COMP-2026-2132,Education,Medium (51-500),Software Engineering,25,219.96,7,199,40.8,1,7.7,30.9,True
COMP-2026-2133,Retail,Medium (51-500),Software Engineering,5,1174.88,1,23,33.4,0,7.0,29.3,False
COMP-2026-2134,Retail,Small (1-50),Sales & Marketing,2,1154.84,0,5,45.65,0,6.0,5.4,True
COMP-2026-2135,Finance,Medium (51-500),HR & Recruitment,17,213.46,2,43,28.49,0,5.6,23.9,True
COMP-2026-2136,Manufacturing,Medium (51-500),Software Engineering,14,615.42,4,24,41.67,0,5.9,26.5,True
COMP-2026-2137,Healthcare,Medium (51-500),Data Analytics,17,345.56,2,87,32.01,0,6.8,26.3,False
COMP-2026-2138,Education,Small (1-50),HR & Recruitment,2,659.61,0,10,23.54,1,9.2,26.6,False
COMP-2026-2139,Logistics,Medium (51-500),HR & Recruitment,5,1021.69,0,14,44.01,1,7.1,7.8,True
COMP-2026-2140,Manufacturing,Medium (51-500),Software Engineering,26,1148.14,3,156,20.19,1,6.2,12.7,True
COMP-2026-2141,Logistics,Large (501-5000),Supply Chain Optimization,80,815.97,6,505,33.42,0,6.0,30.7,True
COMP-2026-2142,Finance,Small (1-50),Supply Chain Optimization,1,521.6,0,3,34.7,2,9.9,32.5,True
COMP-2026-2143,Finance,Medium (51-500),Legal & Compliance,8,783.49,2,29,31.01,2,8.3,11.5,False
COMP-2026-2144,Finance,Medium (51-500),HR & Recruitment,15,477.6,1,119,44.79,0,8.6,2.8,True
COMP-2026-2145,Technology,Large (501-5000),Software Engineering,87,1105.31,6,342,39.6,1,8.0,31.2,False
COMP-2026-2146,Logistics,Medium (51-500),Sales & Marketing,15,1063.92,4,96,38.12,0,6.7,14.8,True
COMP-2026-2147,Manufacturing,Large (501-5000),Supply Chain Optimization,109,736.14,13,484,33.35,1,8.9,13.2,True
COMP-2026-2148,Manufacturing,Large (501-5000),Sales & Marketing,77,491.04,14,512,55.52,0,4.1,13.8,True
COMP-2026-2149,Retail,Large (501-5000),Software Engineering,145,458.06,10,942,50.66,0,9.5,16.1,True
COMP-2026-2150,Retail,Medium (51-500),Software Engineering,19,185.09,2,110,43.9,0,8.1,14.9,False
COMP-2026-2151,Education,Medium (51-500),HR & Recruitment,25,1006.61,8,176,41.86,1,7.6,21.3,True
COMP-2026-2152,Retail,Large (501-5000),Sales & Marketing,38,622.9,12,288,25.03,0,5.3,4.7,True
