user_id,session_id,customer_tier,account_age_days,past_purchases_count,total_lifetime_value,average_order_value,days_since_last_purchase,days_since_last_discount,device_type,browser,traffic_source,user_location_region,day_of_week,hour_of_day,is_weekend,is_holiday,session_duration_seconds,pages_viewed,distinct_categories_viewed,pdp_views_count,images_viewed_count,reviews_read_count,scroll_depth_average_pct,add_to_cart_count,remove_from_cart_count,wishlist_add_count,cart_value_abandoned,shipping_cost_displayed,exit_intent_triggered,did_convert_organically,should_receive_discount
CUST_13949,SESS_013949,Standard,565,3,140.17,46.72,204,87,Mobile,Chrome,Email,North America,5,3,1,0,2944,25,4,8,22,14,0.76,0,0,3,0.0,0.0,0,0,0
CUST_13950,SESS_013950,Prime,1486,6,456.04,76.01,251,67,Desktop,Edge,Direct,North America,2,16,0,0,65,2,3,1,2,0,0.88,0,0,0,0.0,0.0,0,0,0
CUST_13951,SESS_013951,Prime Student,1479,0,0.0,0.0,-1,-1,Desktop,Chrome,Organic Search,South America,5,23,1,0,1622,18,1,8,9,15,0.21,0,0,0,0.0,0.0,0,0,0
CUST_13952,SESS_013952,Prime,72,7,565.83,80.83,66,45,Mobile,Chrome,Direct,North America,2,21,0,0,489,6,1,2,7,1,0.62,0,0,0,0.0,0.0,0,0,0
CUST_13953,SESS_013953,Prime Student,724,11,1408.19,128.02,191,10,Mobile,Chrome,Paid Ad,Europe,2,1,0,0,196,2,2,1,3,0,0.34,1,0,0,136.22,4.99,0,0,0
CUST_13954,SESS_013954,Prime,1706,2,140.49,70.24,61,8,Desktop,Safari,Direct,Oceania,3,18,0,0,775,14,1,7,7,12,0.71,0,0,0,0.0,0.0,0,0,1
CUST_13955,SESS_013955,Prime Student,947,0,0.0,0.0,-1,-1,Mobile,Chrome,Email,Asia,5,19,1,0,699,14,3,4,9,7,0.35,0,0,0,0.0,0.0,0,0,0
CUST_13956,SESS_013956,Prime,269,16,1361.9,85.12,126,55,Mobile,Chrome,Organic Search,Europe,6,4,1,0,447,7,1,2,6,1,0.64,1,0,0,186.59,0.0,0,0,0
CUST_13957,SESS_013957,Guest,218,14,648.92,46.35,243,44,Mobile,Chrome,Social,North America,6,18,1,0,1484,14,1,9,31,7,0.31,0,0,0,0.0,0.0,0,0,0
CUST_13958,SESS_013958,Standard,1671,5,343.05,68.61,329,41,Tablet,Chrome,Email,North America,1,10,0,0,1030,10,3,4,9,0,0.19,0,0,2,0.0,0.0,0,0,0
CUST_13959,SESS_013959,Standard,546,5,699.45,139.89,216,81,Mobile,App,Social,North America,3,3,0,1,1125,20,1,8,18,6,0.93,1,0,0,224.28,0.0,1,0,1
CUST_13960,SESS_013960,Standard,1681,1,81.31,81.31,24,0,Mobile,App,Email,North America,5,17,1,0,1365,15,1,7,19,9,0.25,0,0,0,0.0,0.0,1,0,0
CUST_13961,SESS_013961,Guest,1206,5,175.4,35.08,130,81,Mobile,Safari,Social,Europe,4,13,0,0,194,2,3,1,4,1,0.84,0,0,0,0.0,0.0,0,0,0
CUST_13962,SESS_013962,Standard,1101,7,684.39,97.77,120,34,Mobile,Chrome,Email,North America,0,13,0,0,896,10,3,6,14,0,0.43,1,0,0,36.36,4.99,0,0,0
CUST_13963,SESS_013963,Prime,307,10,807.55,80.76,261,63,Desktop,Edge,Email,North America,0,6,0,0,1236,16,1,11,39,8,0.83,0,0,1,0.0,0.0,0,0,0
CUST_13964,SESS_013964,Guest,1788,13,1235.64,95.05,277,58,Mobile,Safari,Organic Search,Europe,2,7,0,0,924,17,1,5,20,0,0.98,0,0,0,0.0,0.0,0,0,0
CUST_13965,SESS_013965,Prime,1351,33,4716.25,142.92,95,19,Mobile,Chrome,Paid Ad,North America,6,1,1,0,1762,18,1,7,22,0,0.23,3,0,0,51.2,4.99,0,1,1
CUST_13966,SESS_013966,Prime,420,20,1845.38,92.27,333,19,Mobile,App,Email,Asia,5,11,1,0,1682,18,2,11,33,11,0.37,0,0,1,0.0,0.0,0,0,0
CUST_13967,SESS_013967,Prime Student,1259,13,1606.59,123.58,182,68,Mobile,Chrome,Direct,North America,4,14,0,0,374,9,3,5,14,9,0.64,1,0,0,202.07,0.0,0,1,0
CUST_13968,SESS_013968,Prime,848,5,440.31,88.06,318,76,Mobile,Safari,Paid Ad,Oceania,2,2,0,0,977,11,3,4,11,5,0.53,0,0,0,0.0,0.0,0,0,0
CUST_13969,SESS_013969,Prime,1612,21,1811.44,86.26,59,68,Mobile,Chrome,Direct,North America,0,20,0,0,343,18,3,10,22,15,0.86,0,0,0,0.0,0.0,1,0,0
CUST_13970,SESS_013970,Standard,885,13,1597.18,122.86,245,72,Mobile,Safari,Organic Search,North America,6,7,1,0,44,1,3,1,2,1,0.4,2,0,0,91.13,4.99,0,0,0
CUST_13971,SESS_013971,Guest,461,3,198.54,66.18,335,14,Mobile,Safari,Direct,Asia,5,21,1,1,2188,20,1,6,26,0,0.8,1,0,0,30.0,0.0,0,0,0
CUST_13972,SESS_013972,Standard,584,8,672.69,84.09,205,46,Mobile,Chrome,Organic Search,South America,2,5,0,0,773,14,2,8,9,4,0.9,1,0,0,249.72,0.0,1,0,1
CUST_13973,SESS_013973,Prime,1562,7,772.56,110.37,314,83,Mobile,Edge,Organic Search,Europe,1,2,0,0,883,17,3,9,21,2,0.74,2,0,0,117.22,4.99,0,1,0
CUST_13974,SESS_013974,Prime,915,15,2112.68,140.85,53,48,Mobile,Safari,Paid Ad,North America,0,14,0,0,804,22,4,16,50,15,0.29,2,0,0,45.79,4.99,0,0,0
CUST_13975,SESS_013975,Prime,37,6,599.04,99.84,3,83,Mobile,Chrome,Direct,Europe,1,13,0,0,980,14,2,7,32,2,0.85,1,0,0,161.78,4.99,0,1,0
CUST_13976,SESS_013976,Guest,1789,0,0.0,0.0,-1,-1,Mobile,Safari,Organic Search,Asia,3,2,0,0,2678,29,3,15,33,15,0.5,0,0,0,0.0,0.0,0,0,0
CUST_13977,SESS_013977,Standard,425,1,47.95,47.95,322,4,Tablet,Safari,Direct,Asia,3,5,0,0,1435,16,2,8,37,15,0.51,0,0,0,0.0,0.0,0,0,0
CUST_13978,SESS_013978,Standard,1621,30,1715.67,57.19,328,51,Mobile,Chrome,Organic Search,Europe,5,13,1,0,800,11,1,4,9,5,0.35,1,2,0,0.0,0.0,0,0,0
CUST_13979,SESS_013979,Guest,433,12,721.28,60.11,199,70,Desktop,Edge,Social,Oceania,3,9,0,0,1852,23,2,7,10,2,0.15,1,0,0,167.77,9.99,0,1,0
CUST_13980,SESS_013980,Guest,1382,5,570.57,114.11,209,40,Desktop,Chrome,Direct,North America,0,18,0,0,1481,25,2,12,50,2,0.61,0,0,0,0.0,0.0,0,0,0
CUST_13981,SESS_013981,Guest,1054,4,450.82,112.7,46,59,Desktop,Chrome,Paid Ad,Europe,0,16,0,0,1786,21,2,9,25,5,0.52,1,0,1,124.24,4.99,0,0,1
CUST_13982,SESS_013982,Prime,204,1,52.41,52.41,32,89,Mobile,Safari,Paid Ad,Asia,4,14,0,0,583,14,2,9,22,13,0.83,2,2,0,0.0,0.0,0,0,0
CUST_13983,SESS_013983,Guest,704,4,96.04,24.01,133,5,Mobile,Chrome,Paid Ad,Asia,2,2,0,0,1877,17,1,10,10,8,0.82,0,0,0,0.0,0.0,0,0,0
CUST_13984,SESS_013984,Guest,741,30,936.36,31.21,267,26,Mobile,Chrome,Paid Ad,North America,2,19,0,0,93,4,1,3,11,2,0.99,1,0,0,154.57,9.99,0,0,0
CUST_13985,SESS_013985,Prime Student,1204,22,2330.39,105.93,33,-1,Mobile,Edge,Social,North America,2,10,0,0,1393,17,2,6,19,1,0.29,1,0,0,166.82,9.99,0,0,0
CUST_13986,SESS_013986,Standard,1780,2,206.69,103.34,12,75,Mobile,Safari,Organic Search,South America,4,20,0,0,177,11,2,4,14,4,0.27,4,0,0,145.59,0.0,0,0,0
CUST_13987,SESS_013987,Guest,39,1,131.47,131.47,256,29,Desktop,Chrome,Organic Search,North America,0,9,0,0,1950,20,2,13,49,0,0.33,0,0,0,0.0,0.0,0,0,0
CUST_13988,SESS_013988,Guest,840,12,296.77,24.73,276,81,Tablet,App,Direct,North America,1,0,0,0,1061,13,2,4,16,0,0.43,0,0,2,0.0,0.0,0,0,0
CUST_13989,SESS_013989,Guest,1446,4,113.33,28.33,226,18,Mobile,Safari,Email,North America,0,13,0,0,550,7,1,4,7,6,0.3,0,0,0,0.0,0.0,0,0,0
CUST_13990,SESS_013990,Guest,905,2,259.16,129.58,203,53,Tablet,App,Direct,Europe,1,21,0,0,778,23,1,8,30,3,0.31,1,2,0,0.0,0.0,0,1,0
CUST_13991,SESS_013991,Guest,1180,19,2262.09,119.06,120,79,Desktop,Chrome,Paid Ad,North America,2,10,0,0,1124,23,1,8,38,2,0.26,3,0,0,131.53,4.99,1,1,0
CUST_13992,SESS_013992,Standard,167,0,0.0,0.0,-1,-1,Mobile,Edge,Direct,North America,2,14,0,0,1582,27,2,8,21,5,0.2,0,0,0,0.0,0.0,1,0,0
CUST_13993,SESS_013993,Guest,1693,6,391.55,65.26,136,53,Mobile,Edge,Paid Ad,Europe,4,2,0,0,630,8,1,5,20,5,0.37,0,0,0,0.0,0.0,0,0,0
CUST_13994,SESS_013994,Standard,641,7,904.63,129.23,235,12,Tablet,Chrome,Organic Search,Asia,1,22,0,0,295,3,2,1,4,0,0.4,1,0,0,48.58,0.0,1,0,1
CUST_13995,SESS_013995,Prime,1105,0,0.0,0.0,-1,-1,Desktop,Chrome,Direct,North America,1,2,0,0,48,2,3,1,2,0,0.27,1,0,0,88.11,9.99,0,0,0
CUST_13996,SESS_013996,Standard,1691,14,1675.68,119.69,252,43,Mobile,Chrome,Email,North America,2,1,0,0,2140,21,1,15,47,7,0.86,0,0,1,0.0,0.0,0,0,0
CUST_13997,SESS_013997,Prime,686,20,2118.57,105.93,56,37,Mobile,Safari,Direct,North America,5,5,1,0,2157,21,3,16,50,0,0.92,0,0,0,0.0,0.0,0,0,0
CUST_13998,SESS_013998,Standard,599,23,2279.07,99.09,349,3,Mobile,Chrome,Direct,Asia,5,12,1,0,907,17,1,6,21,4,0.52,1,2,0,0.0,0.0,0,0,0
CUST_13999,SESS_013999,Standard,101,5,293.43,58.69,257,39,Mobile,Safari,Paid Ad,North America,6,12,1,0,2075,29,1,10,14,4,0.74,2,1,0,34.92,4.99,0,0,0
CUST_14000,SESS_014000,Prime,759,52,2535.57,48.76,290,44,Desktop,Chrome,Organic Search,North America,2,9,0,0,702,19,3,9,22,14,0.92,0,0,0,0.0,0.0,0,0,0
CUST_14001,SESS_014001,Guest,717,6,599.71,99.95,339,36,Desktop,Chrome,Email,North America,5,14,1,0,385,5,1,3,13,1,0.24,0,0,0,0.0,0.0,0,0,0
CUST_14002,SESS_014002,Guest,88,6,360.56,60.09,299,23,Desktop,App,Direct,Asia,2,0,0,0,575,13,1,9,33,15,0.94,1,2,2,0.0,0.0,0,1,0
CUST_14003,SESS_014003,Standard,344,17,2077.52,122.21,337,83,Desktop,Safari,Social,North America,2,18,0,0,660,18,2,12,17,1,0.92,0,0,3,0.0,0.0,0,0,0
CUST_14004,SESS_014004,Standard,799,7,957.48,136.78,65,65,Desktop,Safari,Social,Europe,4,4,0,0,2108,18,3,7,13,5,0.86,1,0,0,236.28,0.0,0,0,0
CUST_14005,SESS_014005,Prime,1333,4,302.15,75.54,334,12,Desktop,Chrome,Organic Search,Europe,3,23,0,0,2788,25,1,9,27,15,0.66,3,0,0,44.94,4.99,0,0,0
CUST_14006,SESS_014006,Prime,607,11,1080.2,98.2,3,63,Mobile,Chrome,Organic Search,North America,3,17,0,0,510,11,1,5,20,6,0.56,1,2,0,0.0,0.0,0,0,0
CUST_14007,SESS_014007,Standard,1463,7,346.55,49.51,118,40,Desktop,Chrome,Paid Ad,North America,6,18,1,0,1370,19,1,9,30,15,0.62,2,0,1,73.1,0.0,0,0,0
CUST_14008,SESS_014008,Standard,158,3,305.91,101.97,136,66,Tablet,Edge,Organic Search,North America,6,5,1,0,1063,13,1,6,20,4,0.24,1,0,0,30.76,4.99,0,0,0
CUST_14009,SESS_014009,Standard,1137,1,62.75,62.75,312,72,Mobile,Safari,Email,North America,4,6,0,0,220,5,1,1,1,0,0.14,2,0,0,96.16,4.99,0,0,0
CUST_14010,SESS_014010,Prime Student,535,1,84.92,84.92,346,2,Desktop,Safari,Social,North America,3,2,0,0,2959,29,1,18,50,3,0.13,0,0,0,0.0,0.0,0,0,0
CUST_14011,SESS_014011,Prime,162,30,3696.76,123.23,114,64,Desktop,App,Email,North America,2,0,0,0,550,17,1,10,44,12,0.2,0,0,0,0.0,0.0,0,1,1
CUST_14012,SESS_014012,Prime,285,2,174.28,87.14,318,48,Desktop,Edge,Social,North America,5,22,1,0,2081,29,2,18,24,15,0.69,3,1,1,78.91,9.99,0,0,0
CUST_14013,SESS_014013,Guest,864,13,762.77,58.67,250,45,Mobile,Edge,Paid Ad,North America,5,11,1,0,1805,17,3,6,11,1,0.83,1,0,0,194.8,4.99,0,0,0
CUST_14014,SESS_014014,Prime,54,23,2400.36,104.36,320,8,Desktop,Edge,Direct,Europe,4,4,0,0,2549,24,1,16,50,15,0.86,3,0,2,151.13,4.99,0,0,1
CUST_14015,SESS_014015,Guest,575,0,0.0,0.0,-1,-1,Desktop,Safari,Direct,Europe,6,13,1,0,481,5,1,2,2,3,0.14,0,0,0,0.0,0.0,0,0,0
CUST_14016,SESS_014016,Guest,32,4,495.57,123.89,289,36,Desktop,Edge,Paid Ad,North America,0,5,0,0,61,2,2,1,3,1,0.73,2,2,2,0.0,0.0,0,0,1
CUST_14017,SESS_014017,Prime,557,3,322.19,107.4,147,72,Mobile,Chrome,Direct,Oceania,2,2,0,0,906,10,1,7,10,3,0.36,0,0,0,0.0,0.0,0,0,0
CUST_14018,SESS_014018,Guest,730,12,1779.96,148.33,63,8,Desktop,App,Organic Search,North America,0,2,0,0,1877,18,2,10,19,14,0.76,4,0,0,225.64,0.0,0,0,0
CUST_14019,SESS_014019,Prime Student,992,22,484.2,22.01,321,50,Desktop,Chrome,Paid Ad,North America,6,11,1,0,565,23,3,17,41,4,0.86,1,0,0,130.94,4.99,0,0,0
CUST_14020,SESS_014020,Guest,800,16,1661.8,103.86,16,57,Mobile,App,Paid Ad,Asia,5,16,1,0,190,11,2,3,5,3,0.4,1,0,0,63.97,0.0,0,0,0
CUST_14021,SESS_014021,Prime,195,1,31.73,31.73,162,64,Mobile,Chrome,Organic Search,North America,2,22,0,0,433,4,2,2,7,0,0.82,2,0,0,90.07,0.0,0,1,0
CUST_14022,SESS_014022,Guest,1788,19,2555.26,134.49,81,14,Mobile,Chrome,Paid Ad,North America,3,10,0,0,1404,25,1,7,11,5,0.62,1,0,3,136.41,9.99,0,1,1
CUST_14023,SESS_014023,Standard,447,0,0.0,0.0,-1,-1,Desktop,App,Organic Search,North America,4,23,0,0,398,26,1,17,50,3,0.64,4,0,1,84.48,9.99,0,0,0
CUST_14024,SESS_014024,Guest,1771,11,1648.87,149.9,254,11,Mobile,App,Social,North America,3,5,0,0,685,6,1,2,6,2,0.27,0,0,0,0.0,0.0,0,0,0
CUST_14025,SESS_014025,Standard,1614,2,246.3,123.15,124,1,Desktop,Edge,Direct,Oceania,3,5,0,0,51,1,1,1,4,0,0.53,0,0,0,0.0,0.0,0,0,0
CUST_14026,SESS_014026,Standard,924,1,148.94,148.94,165,72,Mobile,Safari,Paid Ad,North America,6,5,1,0,83,1,2,1,1,1,0.77,1,0,0,222.03,0.0,0,1,0
CUST_14027,SESS_014027,Standard,91,6,780.87,130.15,324,49,Mobile,Chrome,Direct,Europe,6,12,1,0,1482,19,2,8,32,7,0.23,4,0,0,15.87,0.0,0,0,0
CUST_14028,SESS_014028,Guest,607,4,203.96,50.99,22,81,Mobile,App,Organic Search,North America,5,9,1,0,2605,27,2,13,38,5,0.76,0,0,0,0.0,0.0,1,0,0
CUST_14029,SESS_014029,Guest,1251,2,88.09,44.04,247,25,Mobile,Chrome,Organic Search,North America,0,15,0,0,1610,22,1,11,22,15,0.85,0,0,0,0.0,0.0,1,0,0
CUST_14030,SESS_014030,Guest,285,4,201.95,50.49,306,4,Tablet,Safari,Organic Search,North America,5,8,1,0,1834,24,1,17,35,15,0.27,4,1,0,154.16,4.99,0,0,0
CUST_14031,SESS_014031,Standard,873,7,355.09,50.73,105,68,Desktop,Safari,Organic Search,North America,6,10,1,0,337,8,2,3,12,1,0.79,1,0,0,236.59,0.0,1,0,1
CUST_14032,SESS_014032,Prime,1258,0,0.0,0.0,-1,-1,Mobile,Chrome,Direct,Europe,2,16,0,0,54,1,1,1,3,1,0.64,1,0,1,238.08,0.0,0,0,0
CUST_14033,SESS_014033,Prime,101,1,89.95,89.95,182,63,Desktop,Chrome,Social,North America,1,11,0,0,68,4,1,2,2,1,0.2,4,0,0,295.15,4.99,0,0,0
CUST_14034,SESS_014034,Guest,1787,8,1044.13,130.52,261,88,Desktop,Chrome,Direct,Asia,6,9,1,0,1514,21,2,12,35,15,0.84,2,0,0,174.85,0.0,0,0,0
CUST_14035,SESS_014035,Standard,139,10,576.76,57.68,54,59,Mobile,Chrome,Direct,Europe,4,22,0,0,660,12,1,5,5,2,0.59,1,0,2,44.33,4.99,0,0,0
CUST_14036,SESS_014036,Prime,834,9,462.89,51.43,110,27,Desktop,Safari,Organic Search,North America,1,3,0,0,631,10,2,7,25,2,0.58,2,1,0,225.14,4.99,0,0,0
CUST_14037,SESS_014037,Guest,1678,0,0.0,0.0,-1,-1,Mobile,Safari,Social,Europe,1,6,0,0,1157,10,2,6,11,6,0.9,3,0,0,53.29,9.99,0,0,0
CUST_14038,SESS_014038,Standard,1775,31,831.9,26.84,55,46,Tablet,Chrome,Direct,North America,3,22,0,0,1400,24,1,10,41,9,0.84,1,1,0,0.0,0.0,0,1,0
CUST_14039,SESS_014039,Standard,265,2,58.64,29.32,11,32,Mobile,Safari,Organic Search,North America,5,10,1,0,2467,21,1,10,29,3,0.12,0,0,0,0.0,0.0,1,0,0
CUST_14040,SESS_014040,Guest,1365,0,0.0,0.0,-1,-1,Mobile,Chrome,Direct,North America,3,17,0,0,122,3,1,1,3,0,0.79,1,0,0,74.71,0.0,0,1,0
CUST_14041,SESS_014041,Guest,572,7,818.66,116.95,334,33,Desktop,App,Organic Search,Europe,4,17,0,0,163,7,2,5,21,5,0.94,0,0,0,0.0,0.0,0,0,0
CUST_14042,SESS_014042,Guest,534,14,1321.06,94.36,321,63,Desktop,Chrome,Social,Europe,5,10,1,0,1689,16,1,11,18,4,0.62,0,0,0,0.0,0.0,0,0,0
CUST_14043,SESS_014043,Standard,522,26,1269.67,48.83,233,12,Desktop,Chrome,Organic Search,North America,2,5,0,0,420,23,1,14,31,6,0.3,0,0,0,0.0,0.0,0,0,0
CUST_14044,SESS_014044,Guest,15,5,598.94,119.79,273,85,Mobile,Edge,Direct,Europe,4,1,0,0,1043,15,2,7,25,12,0.75,1,0,0,26.17,0.0,0,0,0
CUST_14045,SESS_014045,Guest,560,2,147.73,73.86,178,77,Mobile,Safari,Organic Search,Asia,2,9,0,1,469,7,3,2,7,0,0.29,0,0,0,0.0,0.0,0,0,0
CUST_14046,SESS_014046,Standard,877,9,1163.5,129.28,160,78,Mobile,App,Organic Search,Europe,5,12,1,0,706,7,2,3,7,3,0.63,2,0,1,90.24,0.0,0,1,0
CUST_14047,SESS_014047,Guest,335,10,1369.96,137.0,351,52,Mobile,Safari,Paid Ad,North America,2,0,0,0,1395,24,1,18,50,3,0.56,0,0,0,0.0,0.0,1,0,0
CUST_14048,SESS_014048,Guest,909,0,0.0,0.0,-1,-1,Mobile,App,Paid Ad,Asia,0,3,0,0,535,6,2,4,18,4,0.49,2,0,1,151.35,9.99,0,0,0
CUST_14049,SESS_014049,Prime,1413,20,2942.86,147.14,142,80,Tablet,Safari,Paid Ad,Asia,1,16,0,0,2671,28,1,16,38,15,0.79,1,1,0,0.0,0.0,0,0,0
CUST_14050,SESS_014050,Guest,169,1,67.89,67.89,295,3,Mobile,App,Paid Ad,Asia,0,22,0,0,407,7,1,3,6,4,0.8,0,0,0,0.0,0.0,0,0,0
CUST_14051,SESS_014051,Standard,912,22,451.63,20.53,73,75,Desktop,Safari,Direct,Europe,0,13,0,0,1089,12,1,7,20,4,0.48,0,0,0,0.0,0.0,0,0,0
CUST_14052,SESS_014052,Standard,118,20,519.51,25.98,225,1,Desktop,App,Direct,South America,0,12,0,0,254,4,1,2,2,2,0.61,2,0,0,264.21,4.99,0,0,0
CUST_14053,SESS_014053,Standard,1065,7,978.48,139.78,210,41,Desktop,Chrome,Paid Ad,North America,6,9,1,0,736,14,1,9,31,15,0.14,1,0,2,216.84,4.99,0,0,0
CUST_14054,SESS_014054,Standard,1012,16,1746.4,109.15,304,37,Mobile,Safari,Email,Europe,3,17,0,0,2953,25,1,15,50,15,0.33,1,2,0,0.0,0.0,0,0,0
CUST_14055,SESS_014055,Guest,9,2,82.39,41.2,125,37,Mobile,Chrome,Social,North America,1,17,0,0,2957,25,1,17,50,6,0.26,1,0,3,246.75,0.0,0,0,0
CUST_14056,SESS_014056,Prime,429,9,978.2,108.69,347,42,Desktop,Chrome,Social,North America,5,10,1,0,1336,14,2,4,13,4,0.37,1,0,3,68.49,0.0,0,0,0
CUST_14057,SESS_014057,Standard,1491,1,140.13,140.13,149,46,Mobile,Chrome,Organic Search,Asia,3,18,0,1,1606,14,4,10,40,13,0.84,0,0,0,0.0,0.0,0,0,0
CUST_14058,SESS_014058,Prime,48,8,792.19,99.02,226,76,Desktop,App,Social,South America,5,23,1,0,69,1,2,1,4,0,0.5,0,0,0,0.0,0.0,0,0,0
CUST_14059,SESS_014059,Standard,206,26,3124.76,120.18,46,51,Tablet,App,Paid Ad,North America,6,16,1,0,403,5,3,2,9,1,0.97,1,2,0,0.0,0.0,1,1,0
CUST_14060,SESS_014060,Prime Student,1702,7,958.23,136.89,285,71,Mobile,Safari,Social,North America,2,8,0,0,2367,26,2,17,35,15,0.51,1,0,0,126.28,0.0,0,1,0
CUST_14061,SESS_014061,Prime,513,7,680.58,97.23,357,46,Mobile,Chrome,Paid Ad,North America,4,7,0,0,263,7,2,5,8,3,0.12,1,0,0,189.38,4.99,1,0,1
CUST_14062,SESS_014062,Prime Student,1603,7,972.0,138.86,281,19,Tablet,Safari,Paid Ad,South America,5,18,1,0,565,24,1,16,50,15,0.58,1,1,0,0.0,0.0,1,0,0
CUST_14063,SESS_014063,Standard,1233,11,1403.22,127.57,168,41,Mobile,App,Direct,Europe,5,17,1,0,1914,27,1,9,31,4,0.77,0,0,3,0.0,0.0,0,0,0
CUST_14064,SESS_014064,Standard,1162,23,1063.53,46.24,4,42,Mobile,Safari,Organic Search,Oceania,4,1,0,0,2593,26,3,15,50,15,0.24,4,0,2,175.32,0.0,0,1,0
CUST_14065,SESS_014065,Prime,36,31,1632.24,52.65,51,31,Mobile,Chrome,Organic Search,Europe,6,12,1,0,849,18,1,10,21,9,0.74,0,0,0,0.0,0.0,0,1,0
CUST_14066,SESS_014066,Prime,217,15,2122.61,141.51,200,66,Mobile,App,Organic Search,Oceania,0,9,0,0,2266,19,1,6,25,9,0.86,1,0,0,244.79,4.99,1,0,1
CUST_14067,SESS_014067,Prime Student,1479,19,1922.36,101.18,362,29,Desktop,Chrome,Social,Europe,2,20,0,0,230,14,1,5,21,8,0.31,1,0,1,43.07,9.99,1,0,1
CUST_14068,SESS_014068,Standard,1535,6,298.41,49.74,29,52,Mobile,Safari,Organic Search,Asia,5,15,1,0,1350,15,2,11,35,15,0.93,0,0,0,0.0,0.0,0,0,0
CUST_14069,SESS_014069,Prime,1301,5,153.43,30.69,198,33,Mobile,Safari,Organic Search,Europe,5,3,1,0,1831,17,1,5,20,7,0.94,4,0,3,250.52,0.0,0,0,0
CUST_14070,SESS_014070,Guest,179,3,437.93,145.98,117,15,Mobile,Chrome,Paid Ad,Asia,2,6,0,0,118,4,2,2,7,2,0.91,0,0,0,0.0,0.0,0,0,0
CUST_14071,SESS_014071,Standard,1540,8,570.0,71.25,3,81,Mobile,Safari,Organic Search,South America,5,12,1,0,635,29,1,15,29,10,0.65,1,0,0,144.91,4.99,0,1,0
CUST_14072,SESS_014072,Guest,129,16,1499.53,93.72,49,57,Mobile,App,Direct,Europe,4,11,0,0,181,5,3,1,4,0,0.4,0,0,0,0.0,0.0,0,0,0
CUST_14073,SESS_014073,Standard,1668,8,1073.19,134.15,99,41,Mobile,App,Organic Search,North America,2,7,0,1,101,1,3,1,4,0,0.22,1,0,0,138.27,0.0,0,1,0
CUST_14074,SESS_014074,Prime,610,1,34.82,34.82,79,32,Mobile,Safari,Paid Ad,Asia,3,22,0,0,315,6,1,3,8,2,0.35,0,0,0,0.0,0.0,0,1,1
CUST_14075,SESS_014075,Guest,1695,7,529.35,75.62,262,65,Mobile,Chrome,Social,Europe,1,8,0,0,1770,18,2,7,34,5,0.31,0,0,0,0.0,0.0,0,0,1
CUST_14076,SESS_014076,Standard,1771,20,778.02,38.9,237,85,Mobile,Chrome,Paid Ad,North America,5,15,1,0,1567,28,2,20,50,15,0.21,1,1,0,0.0,0.0,1,1,0
CUST_14077,SESS_014077,Standard,658,5,731.02,146.2,245,63,Mobile,Chrome,Social,North America,1,4,0,0,1636,23,2,13,39,10,0.98,2,1,1,46.14,0.0,0,0,0
CUST_14078,SESS_014078,Guest,358,27,4021.65,148.95,226,44,Mobile,Chrome,Email,North America,4,8,0,0,1875,17,1,12,32,12,0.91,0,0,0,0.0,0.0,0,0,1
CUST_14079,SESS_014079,Standard,626,16,516.32,32.27,46,18,Desktop,Chrome,Paid Ad,Europe,5,0,1,0,2255,27,1,9,11,8,0.61,3,0,0,253.15,0.0,0,0,0
CUST_14080,SESS_014080,Standard,1027,9,833.16,92.57,266,18,Desktop,Chrome,Organic Search,North America,5,5,1,0,1202,14,1,6,22,3,0.16,0,0,0,0.0,0.0,0,0,0
CUST_14081,SESS_014081,Guest,1622,8,755.75,94.47,30,46,Mobile,Safari,Direct,North America,3,3,0,0,116,1,2,1,4,0,0.52,1,0,0,222.0,4.99,0,0,0
CUST_14082,SESS_014082,Prime,1581,1,58.64,58.64,203,7,Mobile,App,Paid Ad,North America,5,6,1,0,921,18,2,8,15,14,0.11,0,0,0,0.0,0.0,1,0,1
CUST_14083,SESS_014083,Prime Student,1106,12,525.59,43.8,193,68,Desktop,Chrome,Direct,Europe,5,0,1,0,707,8,1,5,13,3,0.87,0,0,0,0.0,0.0,1,0,0
CUST_14084,SESS_014084,Guest,1177,7,900.19,128.6,175,14,Desktop,Edge,Social,North America,0,8,0,1,374,5,2,2,4,3,0.68,4,1,0,50.87,4.99,0,1,0
CUST_14085,SESS_014085,Guest,505,6,754.68,125.78,335,88,Desktop,Edge,Organic Search,Europe,3,22,0,0,77,4,1,1,1,1,0.76,0,0,0,0.0,0.0,0,0,0
CUST_14086,SESS_014086,Standard,1532,0,0.0,0.0,-1,-1,Desktop,Safari,Paid Ad,North America,6,14,1,0,601,9,3,3,14,1,0.33,2,0,0,88.77,0.0,0,1,0
CUST_14087,SESS_014087,Prime,817,3,415.52,138.51,115,4,Mobile,Chrome,Email,North America,0,3,0,0,336,6,1,3,5,5,0.68,0,0,0,0.0,0.0,0,0,0
CUST_14088,SESS_014088,Guest,793,13,1342.06,103.24,245,50,Tablet,App,Direct,Europe,1,19,0,0,1401,21,2,6,11,11,0.71,0,0,0,0.0,0.0,0,0,0
CUST_14089,SESS_014089,Guest,838,10,1020.59,102.06,256,46,Desktop,Chrome,Email,Asia,0,6,0,0,192,2,1,1,3,0,0.91,1,0,0,46.67,0.0,0,0,0
