Order_ID,Order_Date,Year,Month,Quarter,Product_Name,Category,Region,Customer_Type,Payment_Method,Quantity,Unit_Price,Total_Sales
1306,2023-03-31,2023,3,1,Tablet,Electronics,Bangalore,New,UPI,2,39710,79420
1307,2022-02-12,2022,2,1,Book,Books,Delhi,Premimum,Card,3,197,591
1307,2023-01-28,2023,1,1,Book,Books,Delhi,Premimum,Card,3,197,591
1307,2024-10-04,2024,10,4,Book,Books,Delhi,Premimum,Card,3,197,591
1307,2023-07-07,2023,7,3,Book,Books,Delhi,Premimum,Card,3,197,591
1308,2023-07-17,2023,7,3,Backpack,Fashion,Hyderabad,New,UPI,2,1815,3630
1309,2024-08-24,2024,8,3,Smartwatch,Electronics,Chennai,Premimum,UPI,2,3949,7898
1310,2022-05-18,2022,5,2,Water Bottle,Other,Bangalore,New,COD,1,208,208
1310,2023-10-05,2023,10,4,Water Bottle,Other,Bangalore,New,COD,1,208,208
1311,2024-12-12,2024,12,4,Laptop,Electronics,Bangalore,New,COD,1,50605,50605
1312,2024-11-08,2024,11,4,Headphones,Electronics,Hyderabad,New,COD,3,4319,12957
1312,2024-07-14,2024,7,3,Headphones,Electronics,Hyderabad,New,COD,3,4319,12957
1312,2023-07-04,2023,7,3,Headphones,Electronics,Hyderabad,New,COD,3,4319,12957
1312,2023-05-10,2023,5,2,Headphones,Electronics,Hyderabad,New,COD,3,4319,12957
1312,2023-08-29,2023,8,3,Headphones,Electronics,Hyderabad,New,COD,3,4319,12957
1312,2024-09-16,2024,9,3,Headphones,Electronics,Hyderabad,New,COD,3,4319,12957
1312,2022-11-12,2022,11,4,Headphones,Electronics,Hyderabad,New,COD,3,4319,12957
1312,2023-03-14,2023,3,1,Headphones,Electronics,Hyderabad,New,COD,3,4319,12957
1312,2023-01-11,2023,1,1,Headphones,Electronics,Hyderabad,New,COD,3,4319,12957
1313,2024-01-27,2024,1,1,Shoes,Fashion,Delhi,New,Card,1,3721,3721
1313,2023-09-12,2023,9,3,Shoes,Fashion,Delhi,New,Card,1,3721,3721
1314,2024-10-20,2024,10,4,Watch,Other,Pune,Premimum,UPI,2,12930,25860
1314,2024-09-26,2024,9,3,Watch,Other,Pune,Premimum,UPI,2,12930,25860
1314,2022-05-03,2022,5,2,Watch,Other,Pune,Premimum,UPI,2,12930,25860
1314,2022-08-24,2022,8,3,Watch,Other,Pune,Premimum,UPI,2,12930,25860
1314,2022-04-18,2022,4,2,Watch,Other,Pune,Premimum,UPI,2,12930,25860
1314,2024-08-24,2024,8,3,Watch,Other,Pune,Premimum,UPI,2,12930,25860
1314,2024-05-08,2024,5,2,Watch,Other,Pune,Premimum,UPI,2,12930,25860
1315,2023-05-08,2023,5,2,Mobile Case,Other,Pune,Returning,Card,4,707,2828
1315,2023-09-24,2023,9,3,Mobile Case,Other,Pune,Returning,Card,4,707,2828
1316,2022-03-31,2022,3,1,Tablet,Electronics,Hyderabad,Returning,Card,2,36907,73814
1316,2023-02-13,2023,2,1,Tablet,Electronics,Hyderabad,Returning,Card,2,36907,73814
1316,2024-04-22,2024,4,2,Tablet,Electronics,Hyderabad,Returning,Card,2,36907,73814
1316,2024-06-15,2024,6,2,Tablet,Electronics,Hyderabad,Returning,Card,2,36907,73814
1316,2024-04-03,2024,4,2,Tablet,Electronics,Hyderabad,Returning,Card,2,36907,73814
1317,2024-11-30,2024,11,4,Book,Books,Delhi,New,COD,1,942,942
1317,2022-01-19,2022,1,1,Book,Books,Delhi,New,COD,1,942,942
1318,2022-08-06,2022,8,3,Backpack,Fashion,Bangalore,Premimum,UPI,3,826,2478
1318,2024-07-23,2024,7,3,Backpack,Fashion,Bangalore,Premimum,UPI,3,826,2478
1319,2023-10-24,2023,10,4,Smartwatch,Electronics,Hyderabad,Returning,Card,1,3941,3941
1319,2024-05-19,2024,5,2,Smartwatch,Electronics,Hyderabad,Returning,Card,1,3941,3941
1319,2022-11-06,2022,11,4,Smartwatch,Electronics,Hyderabad,Returning,Card,1,3941,3941
1319,2022-08-09,2022,8,3,Smartwatch,Electronics,Hyderabad,Returning,Card,1,3941,3941
1320,2022-11-12,2022,11,4,Water Bottle,Other,Chennai,New,Card,2,476,952
1320,2022-08-13,2022,8,3,Water Bottle,Other,Chennai,New,Card,2,476,952
1320,2023-10-28,2023,10,4,Water Bottle,Other,Chennai,New,Card,2,476,952
1322,2022-04-17,2022,4,2,Headphones,Electronics,Mumbai,Returning,UPI,1,4084,4084
1322,2024-06-21,2024,6,2,Headphones,Electronics,Mumbai,Returning,UPI,1,4084,4084
1322,2023-01-19,2023,1,1,Headphones,Electronics,Mumbai,Returning,UPI,1,4084,4084
1323,2022-09-29,2022,9,3,Shoes,Fashion,Pune,Returning,UPI,3,3098,9294
1324,2022-07-06,2022,7,3,Watch,Other,Bangalore,Premimum,COD,5,18226,91130
1324,2022-05-10,2022,5,2,Watch,Other,Bangalore,Premimum,COD,5,18226,91130
1324,2023-08-31,2023,8,3,Watch,Other,Bangalore,Premimum,COD,5,18226,91130
1324,2023-04-12,2023,4,2,Watch,Other,Bangalore,Premimum,COD,5,18226,91130
1325,2024-01-30,2024,1,1,Mobile Case,Other,Chennai,Returning,COD,5,298,1490
1325,2024-10-17,2024,10,4,Mobile Case,Other,Chennai,Returning,COD,5,298,1490
1325,2023-05-22,2023,5,2,Mobile Case,Other,Chennai,Returning,COD,5,298,1490
1325,2024-07-27,2024,7,3,Mobile Case,Other,Chennai,Returning,COD,5,298,1490
1326,2023-05-24,2023,5,2,Tablet,Electronics,Hyderabad,New,COD,2,12992,25984
1326,2022-08-12,2022,8,3,Tablet,Electronics,Hyderabad,New,COD,2,12992,25984
1327,2023-06-04,2023,6,2,Book,Books,Delhi,New,COD,5,984,4920
1327,2022-02-09,2022,2,1,Book,Books,Delhi,New,COD,5,984,4920
1327,2024-10-04,2024,10,4,Book,Books,Delhi,New,COD,5,984,4920
1327,2023-10-30,2023,10,4,Book,Books,Delhi,New,COD,5,984,4920
1327,2022-03-19,2022,3,1,Book,Books,Delhi,New,COD,5,984,4920
1327,2024-02-15,2024,2,1,Book,Books,Delhi,New,COD,5,984,4920
1328,2024-08-17,2024,8,3,Backpack,Fashion,Chennai,Premimum,Card,5,1432,7160
1328,2022-09-23,2022,9,3,Backpack,Fashion,Chennai,Premimum,Card,5,1432,7160
1328,2023-10-21,2023,10,4,Backpack,Fashion,Chennai,Premimum,Card,5,1432,7160
1328,2024-01-03,2024,1,1,Backpack,Fashion,Chennai,Premimum,Card,5,1432,7160
1328,2024-07-07,2024,7,3,Backpack,Fashion,Chennai,Premimum,Card,5,1432,7160
1329,2023-05-06,2023,5,2,Smartwatch,Electronics,Hyderabad,New,COD,2,12324,24648
1329,2023-10-15,2023,10,4,Smartwatch,Electronics,Hyderabad,New,COD,2,12324,24648
1330,2024-06-16,2024,6,2,Water Bottle,Other,Mumbai,Returning,COD,4,705,2820
1330,2023-10-23,2023,10,4,Water Bottle,Other,Mumbai,Returning,COD,4,705,2820
1330,2022-07-20,2022,7,3,Water Bottle,Other,Mumbai,Returning,COD,4,705,2820
1330,2024-02-16,2024,2,1,Water Bottle,Other,Mumbai,Returning,COD,4,705,2820
1330,2023-04-02,2023,4,2,Water Bottle,Other,Mumbai,Returning,COD,4,705,2820
1331,2024-01-30,2024,1,1,Laptop,Electronics,Bangalore,New,COD,2,66703,133406
1331,2023-07-06,2023,7,3,Laptop,Electronics,Bangalore,New,COD,2,66703,133406
1331,2022-10-07,2022,10,4,Laptop,Electronics,Bangalore,New,COD,2,66703,133406
1332,2022-05-25,2022,5,2,Headphones,Electronics,Mumbai,Returning,UPI,1,2242,2242
1332,2024-01-06,2024,1,1,Headphones,Electronics,Mumbai,Returning,UPI,1,2242,2242
1333,2023-03-11,2023,3,1,Shoes,Fashion,Pune,Returning,Card,3,3095,9285
1333,2024-10-07,2024,10,4,Shoes,Fashion,Pune,Returning,Card,3,3095,9285
1334,2022-12-19,2022,12,4,Watch,Other,Delhi,Returning,Card,3,4016,12048
1335,2023-03-15,2023,3,1,Mobile Case,Other,Delhi,New,Card,4,258,1032
1335,2024-03-14,2024,3,1,Mobile Case,Other,Delhi,New,Card,4,258,1032
1335,2022-12-01,2022,12,4,Mobile Case,Other,Delhi,New,Card,4,258,1032
1335,2022-10-12,2022,10,4,Mobile Case,Other,Delhi,New,Card,4,258,1032
1335,2023-07-28,2023,7,3,Mobile Case,Other,Delhi,New,Card,4,258,1032
1336,2023-06-18,2023,6,2,Tablet,Electronics,Mumbai,New,COD,1,38061,38061
1336,2022-11-25,2022,11,4,Tablet,Electronics,Mumbai,New,COD,1,38061,38061
1336,2022-04-10,2022,4,2,Tablet,Electronics,Mumbai,New,COD,1,38061,38061
1337,2023-09-03,2023,9,3,Book,Books,Delhi,New,UPI,2,366,732
1337,2022-04-30,2022,4,2,Book,Books,Delhi,New,UPI,2,366,732
1337,2024-01-18,2024,1,1,Book,Books,Delhi,New,UPI,2,366,732
1337,2023-11-02,2023,11,4,Book,Books,Delhi,New,UPI,2,366,732
1338,2023-10-14,2023,10,4,Backpack,Fashion,Delhi,Returning,Card,1,1827,1827
1338,2023-02-10,2023,2,1,Backpack,Fashion,Delhi,Returning,Card,1,1827,1827
1338,2023-02-13,2023,2,1,Backpack,Fashion,Delhi,Returning,Card,1,1827,1827
1339,2022-08-28,2022,8,3,Smartwatch,Electronics,Hyderabad,Premimum,UPI,1,6196,6196
1339,2024-10-10,2024,10,4,Smartwatch,Electronics,Hyderabad,Premimum,UPI,1,6196,6196
1341,2023-11-23,2023,11,4,Laptop,Electronics,Mumbai,Returning,UPI,2,57783,115566
1341,2022-09-05,2022,9,3,Laptop,Electronics,Mumbai,Returning,UPI,2,57783,115566
1341,2024-10-01,2024,10,4,Laptop,Electronics,Mumbai,Returning,UPI,2,57783,115566
1001,2025-01-02,2025,1,1,Laptop,Electronics,Chennai,Premimum,Card,2,50353,100706
1002,2025-01-03,2025,1,1,Headphones,Electronics,Delhi,New,UPI,2,2008,4016
1003,2025-01-04,2025,1,1,Shoes,Fashion,Chennai,New,UPI,1,4736,4736
1004,2025-01-05,2025,1,1,Watch,Other,Pune,Premimum,Card,2,10072,20144
1005,2025-01-06,2025,1,1,Mobile Case,Other,Pune,New,UPI,2,920,1840
1006,2025-01-07,2025,1,1,Tablet,Electronics,Delhi,Returning,COD,1,13225,13225
1007,2025-01-08,2025,1,1,Book,Books,Hyderabad,Premimum,UPI,3,621,1863
1008,2025-01-09,2025,1,1,Backpack,Fashion,Bangalore,New,COD,2,905,1810
1009,2025-01-10,2025,1,1,Smartwatch,Electronics,Hyderabad,Returning,Card,1,8563,8563
1010,2025-01-11,2025,1,1,Water Bottle,Other,Chennai,New,UPI,1,268,268
1011,2025-01-12,2025,1,1,Laptop,Electronics,Hyderabad,Returning,Card,2,54018,108036
1012,2025-01-13,2025,1,1,Headphones,Electronics,Delhi,Returning,UPI,3,4762,14286
1013,2025-01-14,2025,1,1,Shoes,Fashion,Pune,Returning,COD,2,4880,9760
1014,2025-01-15,2025,1,1,Watch,Other,Chennai,Returning,Card,1,8508,8508
1015,2025-01-16,2025,1,1,Mobile Case,Other,Chennai,New,UPI,4,119,476
1016,2025-01-17,2025,1,1,Tablet,Electronics,Mumbai,New,COD,1,37589,37589
1017,2025-01-18,2025,1,1,Book,Books,Delhi,Premimum,UPI,1,781,781
1018,2025-01-19,2025,1,1,Backpack,Fashion,Mumbai,Premimum,UPI,5,809,4045
1019,2025-01-20,2025,1,1,Smartwatch,Electronics,Pune,Premimum,UPI,2,4129,8258
1020,2025-01-21,2025,1,1,Water Bottle,Other,Delhi,Returning,COD,4,168,672
1021,2025-01-22,2025,1,1,Laptop,Electronics,Pune,Premimum,COD,2,68516,137032
1022,2025-01-23,2025,1,1,Headphones,Electronics,Mumbai,New,Card,1,3985,3985
1023,2025-01-24,2025,1,1,Shoes,Fashion,Mumbai,Returning,UPI,1,2380,2380
1024,2025-01-25,2025,1,1,Watch,Other,Bangalore,New,UPI,3,13522,40566
1025,2025-01-26,2025,1,1,Mobile Case,Other,Pune,Premimum,COD,1,340,340
1026,2025-01-27,2025,1,1,Tablet,Electronics,Bangalore,Returning,UPI,1,34153,34153
1027,2025-01-28,2025,1,1,Book,Books,Delhi,Returning,UPI,1,884,884
1028,2025-01-29,2025,1,1,Backpack,Fashion,Pune,New,COD,1,1961,1961
1029,2025-01-30,2025,1,1,Smartwatch,Electronics,Pune,Premimum,UPI,1,7608,7608
1030,2025-01-31,2025,1,1,Water Bottle,Other,Hyderabad,Premimum,COD,5,126,630
1031,2025-02-01,2025,2,1,Laptop,Electronics,Hyderabad,New,COD,1,68088,68088
1032,2025-02-02,2025,2,1,Headphones,Electronics,Delhi,New,UPI,3,2723,8169
1033,2025-02-03,2025,2,1,Shoes,Fashion,Mumbai,New,COD,1,4157,4157
1034,2025-02-04,2025,2,1,Watch,Other,Pune,Returning,UPI,3,3589,10767
1035,2025-02-05,2025,2,1,Mobile Case,Other,Delhi,Returning,UPI,3,414,1242
1036,2025-02-06,2025,2,1,Tablet,Electronics,Bangalore,Returning,Card,2,15134,30268
1037,2025-02-07,2025,2,1,Book,Books,Hyderabad,Returning,Card,5,605,3025
1038,2025-02-08,2025,2,1,Backpack,Fashion,Delhi,Returning,Card,3,1857,5571
1039,2025-02-09,2025,2,1,Smartwatch,Electronics,Chennai,Returning,COD,1,5190,5190
1040,2025-02-10,2025,2,1,Water Bottle,Other,Bangalore,Premimum,COD,4,338,1352
1041,2025-02-11,2025,2,1,Laptop,Electronics,Hyderabad,New,COD,1,52555,52555
1042,2025-02-12,2025,2,1,Headphones,Electronics,Delhi,Returning,UPI,1,2478,2478
1043,2025-02-13,2025,2,1,Shoes,Fashion,Chennai,Returning,COD,2,4368,8736
1044,2025-02-14,2025,2,1,Watch,Other,Pune,Returning,UPI,5,4294,21470
1045,2025-02-15,2025,2,1,Mobile Case,Other,Chennai,Premimum,Card,5,877,4385
1046,2025-02-16,2025,2,1,Tablet,Electronics,Hyderabad,Premimum,UPI,2,35059,70118
1047,2025-02-17,2025,2,1,Book,Books,Chennai,New,UPI,3,935,2805
1048,2025-02-18,2025,2,1,Backpack,Fashion,Chennai,New,Card,1,1978,1978
1049,2025-02-19,2025,2,1,Smartwatch,Electronics,Mumbai,Premimum,Card,2,14326,28652
1050,2025-02-20,2025,2,1,Water Bottle,Other,Mumbai,New,Card,3,100,300
1051,2025-02-21,2025,2,1,Laptop,Electronics,Chennai,New,COD,2,54846,109692
1052,2025-02-22,2025,2,1,Headphones,Electronics,Chennai,New,Card,3,4855,14565
1053,2025-02-23,2025,2,1,Shoes,Fashion,Hyderabad,Premimum,UPI,3,1718,5154
1054,2025-02-24,2025,2,1,Watch,Other,Pune,New,COD,5,17415,87075
1055,2025-02-25,2025,2,1,Mobile Case,Other,Mumbai,New,UPI,3,661,1983
1056,2025-02-26,2025,2,1,Tablet,Electronics,Pune,Returning,Card,2,30075,60150
1057,2025-02-27,2025,2,1,Book,Books,Hyderabad,Premimum,Card,3,387,1161
1058,2025-02-28,2025,2,1,Backpack,Fashion,Mumbai,New,UPI,5,1084,5420
1059,2025-03-01,2025,3,1,Smartwatch,Electronics,Mumbai,New,Card,1,11559,11559
1060,2025-03-02,2025,3,1,Water Bottle,Other,Delhi,Premimum,UPI,5,717,3585
1061,2025-03-03,2025,3,1,Laptop,Electronics,Pune,Returning,COD,2,51590,103180
1062,2025-03-04,2025,3,1,Headphones,Electronics,Bangalore,New,UPI,2,2555,5110
1063,2025-03-05,2025,3,1,Shoes,Fashion,Pune,New,COD,3,3601,10803
1064,2025-03-06,2025,3,1,Watch,Other,Chennai,Premimum,UPI,5,9924,49620
1065,2025-03-07,2025,3,1,Mobile Case,Other,Delhi,Returning,COD,5,511,2555
1066,2025-03-08,2025,3,1,Tablet,Electronics,Delhi,New,COD,1,29247,29247
1067,2025-03-09,2025,3,1,Book,Books,Pune,Premimum,UPI,4,699,2796
1068,2025-03-10,2025,3,1,Backpack,Fashion,Hyderabad,Returning,COD,5,566,2830
1069,2025-03-11,2025,3,1,Smartwatch,Electronics,Bangalore,Premimum,UPI,1,5629,5629
1070,2025-03-12,2025,3,1,Water Bottle,Other,Delhi,Returning,Card,3,579,1737
1071,2025-03-13,2025,3,1,Laptop,Electronics,Pune,New,Card,2,58940,117880
1072,2025-03-14,2025,3,1,Headphones,Electronics,Pune,New,UPI,1,3615,3615
1073,2025-03-15,2025,3,1,Shoes,Fashion,Delhi,Premimum,COD,3,3472,10416
1074,2025-03-16,2025,3,1,Watch,Other,Delhi,Returning,Card,1,2976,2976
1075,2025-03-17,2025,3,1,Mobile Case,Other,Bangalore,Premimum,Card,3,359,1077
1076,2025-03-18,2025,3,1,Tablet,Electronics,Bangalore,New,COD,1,20775,20775
1077,2025-03-19,2025,3,1,Book,Books,Delhi,New,Card,4,920,3680
1078,2025-03-20,2025,3,1,Backpack,Fashion,Pune,Premimum,UPI,2,907,1814
1079,2025-03-21,2025,3,1,Smartwatch,Electronics,Pune,Returning,COD,1,13388,13388
1080,2025-03-22,2025,3,1,Water Bottle,Other,Hyderabad,New,UPI,2,372,744
1081,2025-03-23,2025,3,1,Laptop,Electronics,Delhi,Premimum,COD,1,44531,44531
1082,2025-03-24,2025,3,1,Headphones,Electronics,Hyderabad,Premimum,Card,2,1963,3926
1083,2025-03-25,2025,3,1,Shoes,Fashion,Pune,New,Card,1,2483,2483
1084,2025-03-26,2025,3,1,Watch,Other,Mumbai,New,COD,5,18677,93385
1085,2025-03-27,2025,3,1,Mobile Case,Other,Pune,New,Card,1,583,583
1086,2025-03-28,2025,3,1,Tablet,Electronics,Pune,Returning,Card,1,34775,34775
1087,2025-03-29,2025,3,1,Book,Books,Pune,New,Card,3,635,1905
1088,2025-03-30,2025,3,1,Backpack,Fashion,Pune,Returning,COD,5,527,2635
1089,2025-03-31,2025,3,1,Smartwatch,Electronics,Mumbai,Returning,COD,2,3327,6654
1090,2025-04-01,2025,4,2,Water Bottle,Other,Hyderabad,New,UPI,1,383,383
1091,2025-04-02,2025,4,2,Laptop,Electronics,Chennai,Premimum,UPI,1,61156,61156
1092,2025-04-03,2025,4,2,Headphones,Electronics,Delhi,Returning,COD,1,3607,3607
1093,2025-04-04,2025,4,2,Shoes,Fashion,Pune,Premimum,COD,3,3055,9165
1094,2025-04-05,2025,4,2,Watch,Other,Pune,New,COD,4,18106,72424
1095,2025-04-06,2025,4,2,Mobile Case,Other,Delhi,Premimum,UPI,5,103,515
1096,2025-04-07,2025,4,2,Tablet,Electronics,Pune,Returning,Card,1,13217,13217
1097,2025-04-08,2025,4,2,Book,Books,Hyderabad,Premimum,COD,2,511,1022
1098,2025-04-09,2025,4,2,Backpack,Fashion,Mumbai,Premimum,UPI,2,513,1026
1099,2025-04-10,2025,4,2,Smartwatch,Electronics,Chennai,Premimum,UPI,2,6283,12566
1100,2025-04-11,2025,4,2,Water Bottle,Other,Delhi,Premimum,COD,4,552,2208
1101,2025-04-12,2025,4,2,Laptop,Electronics,Chennai,Returning,Card,1,56441,56441
1102,2025-04-13,2025,4,2,Headphones,Electronics,Hyderabad,Premimum,UPI,2,4833,9666
1103,2025-04-14,2025,4,2,Shoes,Fashion,Hyderabad,Premimum,Card,1,1314,1314
1104,2025-04-15,2025,4,2,Watch,Other,Chennai,New,COD,1,5201,5201
1105,2025-04-16,2025,4,2,Mobile Case,Other,Chennai,New,Card,2,469,938
1106,2025-04-17,2025,4,2,Tablet,Electronics,Pune,New,UPI,2,24448,48896
1107,2025-04-18,2025,4,2,Book,Books,Mumbai,New,UPI,3,378,1134
1108,2025-04-19,2025,4,2,Backpack,Fashion,Mumbai,New,UPI,1,1310,1310
1109,2025-04-20,2025,4,2,Smartwatch,Electronics,Mumbai,Returning,COD,1,5590,5590
1110,2025-04-21,2025,4,2,Water Bottle,Other,Delhi,Premimum,COD,3,405,1215
1111,2025-04-22,2025,4,2,Laptop,Electronics,Bangalore,Premimum,COD,1,51984,51984
1112,2025-04-23,2025,4,2,Headphones,Electronics,Chennai,Returning,COD,3,2766,8298
1113,2025-04-24,2025,4,2,Shoes,Fashion,Mumbai,Premimum,UPI,3,2625,7875
1114,2025-04-25,2025,4,2,Watch,Other,Pune,Returning,UPI,2,2573,5146
1115,2025-04-26,2025,4,2,Mobile Case,Other,Delhi,Premimum,COD,2,798,1596
1116,2025-04-27,2025,4,2,Tablet,Electronics,Mumbai,Premimum,Card,2,31517,63034
1117,2025-04-28,2025,4,2,Book,Books,Chennai,Returning,UPI,1,343,343
1118,2025-04-29,2025,4,2,Backpack,Fashion,Chennai,Returning,COD,3,1021,3063
1119,2025-04-30,2025,4,2,Smartwatch,Electronics,Mumbai,Premimum,Card,1,8543,8543
1120,2025-05-01,2025,5,2,Water Bottle,Other,Delhi,Returning,Card,2,235,470
1121,2025-05-02,2025,5,2,Laptop,Electronics,Delhi,Premimum,COD,1,51840,51840
1122,2025-05-03,2025,5,2,Headphones,Electronics,Chennai,Premimum,COD,2,4435,8870
1123,2025-05-04,2025,5,2,Shoes,Fashion,Chennai,Premimum,Card,3,2138,6414
1124,2025-05-05,2025,5,2,Watch,Other,Hyderabad,Premimum,Card,5,5434,27170
1125,2025-05-06,2025,5,2,Mobile Case,Other,Chennai,Premimum,UPI,1,961,961
1126,2025-05-07,2025,5,2,Tablet,Electronics,Pune,New,Card,2,28891,57782
1127,2025-05-08,2025,5,2,Book,Books,Mumbai,Premimum,COD,3,433,1299
1128,2025-05-09,2025,5,2,Backpack,Fashion,Mumbai,Premimum,COD,2,912,1824
1129,2025-05-10,2025,5,2,Smartwatch,Electronics,Chennai,New,Card,2,12792,25584
1130,2025-05-11,2025,5,2,Water Bottle,Other,Bangalore,New,COD,3,150,450
1131,2025-05-12,2025,5,2,Laptop,Electronics,Hyderabad,New,Card,1,61259,61259
1132,2025-05-13,2025,5,2,Headphones,Electronics,Chennai,Premimum,Card,1,2998,2998
1133,2025-05-14,2025,5,2,Shoes,Fashion,Hyderabad,New,UPI,3,1682,5046
1134,2025-05-15,2025,5,2,Watch,Other,Chennai,Premimum,UPI,1,12576,12576
1135,2025-05-16,2025,5,2,Mobile Case,Other,Mumbai,Returning,COD,1,740,740
1136,2025-05-17,2025,5,2,Tablet,Electronics,Hyderabad,New,UPI,2,38690,77380
1137,2025-05-18,2025,5,2,Book,Books,Mumbai,Returning,Card,1,309,309
1138,2025-05-19,2025,5,2,Backpack,Fashion,Hyderabad,Returning,UPI,3,1670,5010
1139,2025-05-20,2025,5,2,Smartwatch,Electronics,Pune,Premimum,Card,1,13908,13908
1140,2025-05-21,2025,5,2,Water Bottle,Other,Pune,New,COD,1,619,619
1141,2025-05-22,2025,5,2,Laptop,Electronics,Delhi,Premimum,COD,1,58661,58661
1142,2025-05-23,2025,5,2,Headphones,Electronics,Pune,New,COD,3,3441,10323
1143,2025-05-24,2025,5,2,Shoes,Fashion,Delhi,New,Card,2,4503,9006
1144,2025-05-25,2025,5,2,Watch,Other,Chennai,Returning,UPI,5,10835,54175
1145,2025-05-26,2025,5,2,Mobile Case,Other,Pune,Returning,UPI,2,334,668
1146,2025-05-27,2025,5,2,Tablet,Electronics,Delhi,Premimum,COD,2,14992,29984
1147,2025-05-28,2025,5,2,Book,Books,Delhi,New,Card,3,385,1155
1148,2025-05-29,2025,5,2,Backpack,Fashion,Mumbai,Returning,UPI,1,1196,1196
1149,2025-05-30,2025,5,2,Smartwatch,Electronics,Bangalore,Returning,Card,2,4766,9532
1150,2025-05-31,2025,5,2,Water Bottle,Other,Chennai,Premimum,COD,4,317,1268
1151,2025-06-01,2025,6,2,Laptop,Electronics,Delhi,Returning,UPI,2,59735,119470
1152,2025-06-02,2025,6,2,Headphones,Electronics,Pune,New,UPI,2,3950,7900
1153,2025-06-03,2025,6,2,Shoes,Fashion,Chennai,New,UPI,2,3263,6526
1154,2025-06-04,2025,6,2,Watch,Other,Delhi,New,COD,4,8514,34056
1155,2025-06-05,2025,6,2,Mobile Case,Other,Bangalore,Premimum,COD,2,172,344
1156,2025-06-06,2025,6,2,Tablet,Electronics,Bangalore,New,UPI,1,21077,21077
1157,2025-06-07,2025,6,2,Book,Books,Bangalore,Returning,COD,5,747,3735
1158,2025-06-08,2025,6,2,Backpack,Fashion,Pune,Premimum,Card,2,850,1700
1159,2025-06-09,2025,6,2,Smartwatch,Electronics,Chennai,Premimum,Card,2,13771,27542
1160,2025-06-10,2025,6,2,Water Bottle,Other,Bangalore,New,UPI,4,258,1032
1161,2025-06-11,2025,6,2,Laptop,Electronics,Mumbai,New,COD,2,44856,89712
1162,2025-06-12,2025,6,2,Headphones,Electronics,Chennai,New,COD,3,3161,9483
1163,2025-06-13,2025,6,2,Shoes,Fashion,Chennai,Returning,COD,1,4464,4464
1164,2025-06-14,2025,6,2,Watch,Other,Delhi,Returning,COD,1,4758,4758
1165,2025-06-15,2025,6,2,Mobile Case,Other,Chennai,Returning,UPI,4,490,1960
1166,2025-06-16,2025,6,2,Tablet,Electronics,Bangalore,Premimum,UPI,1,38739,38739
1167,2025-06-17,2025,6,2,Book,Books,Chennai,New,COD,3,368,1104
1168,2025-06-18,2025,6,2,Backpack,Fashion,Pune,New,Card,1,1931,1931
1169,2025-06-19,2025,6,2,Smartwatch,Electronics,Mumbai,New,UPI,2,14370,28740
1170,2025-06-20,2025,6,2,Water Bottle,Other,Chennai,Returning,COD,2,780,1560
1171,2025-06-21,2025,6,2,Laptop,Electronics,Bangalore,Premimum,UPI,2,54865,109730
1172,2025-06-22,2025,6,2,Headphones,Electronics,Hyderabad,Premimum,UPI,2,4481,8962
1173,2025-06-23,2025,6,2,Shoes,Fashion,Pune,Premimum,Card,2,1972,3944
1174,2025-06-24,2025,6,2,Watch,Other,Bangalore,Premimum,Card,1,9837,9837
1175,2025-06-25,2025,6,2,Mobile Case,Other,Chennai,New,Card,5,857,4285
1176,2025-06-26,2025,6,2,Tablet,Electronics,Chennai,Premimum,Card,1,20323,20323
1177,2025-06-27,2025,6,2,Book,Books,Bangalore,New,COD,5,1000,5000
1178,2025-06-28,2025,6,2,Backpack,Fashion,Chennai,Returning,COD,5,1359,6795
1179,2025-06-29,2025,6,2,Smartwatch,Electronics,Pune,Returning,Card,1,14026,14026
1180,2025-06-30,2025,6,2,Water Bottle,Other,Bangalore,New,UPI,2,685,1370
1181,2025-07-01,2025,7,3,Laptop,Electronics,Delhi,Returning,UPI,1,54311,54311
1182,2025-07-02,2025,7,3,Headphones,Electronics,Pune,Premimum,Card,2,1713,3426
1183,2025-07-03,2025,7,3,Shoes,Fashion,Bangalore,Returning,UPI,2,3204,6408
1184,2025-07-04,2025,7,3,Watch,Other,Bangalore,New,UPI,5,18542,92710
1185,2025-07-05,2025,7,3,Mobile Case,Other,Chennai,Premimum,UPI,1,521,521
1186,2025-07-06,2025,7,3,Tablet,Electronics,Bangalore,Premimum,UPI,1,13218,13218
1187,2025-07-07,2025,7,3,Book,Books,Pune,New,UPI,2,248,496
1188,2025-07-08,2025,7,3,Backpack,Fashion,Pune,Returning,COD,4,1353,5412
1189,2025-07-09,2025,7,3,Smartwatch,Electronics,Chennai,New,COD,2,13462,26924
1190,2025-07-10,2025,7,3,Water Bottle,Other,Bangalore,New,Card,5,404,2020
1191,2025-07-11,2025,7,3,Laptop,Electronics,Hyderabad,New,COD,1,59800,59800
1192,2025-07-12,2025,7,3,Headphones,Electronics,Delhi,Returning,UPI,2,2639,5278
1193,2025-07-13,2025,7,3,Shoes,Fashion,Mumbai,Premimum,UPI,1,2167,2167
1194,2025-07-14,2025,7,3,Watch,Other,Chennai,Returning,Card,3,8179,24537
1195,2025-07-15,2025,7,3,Mobile Case,Other,Bangalore,Premimum,Card,1,374,374
