date,country,oil_price,oil_change_pct,shipping_pressure,fuel_price,inflation_pct,export_change_pct,import_change_pct,trade_pct_gdp,energy_dependency,oil_import_exposure,shipping_exposure,stock_index,stock_return_pct,market_volatility,shock_intensity,shock_period
06-11-2025,UK,65,-1.75,116,1.76,2.69,-2.25,3.65,57.22,34.4,0.6,155.9,8283.91,-1.61,12.75,9.32,Elevated_Risk
06-11-2025,UK,85.86,6.25,135.88,1.77,3.96,-6.13,6.68,43.24,38.79,2.42,188.59,7928.93,-2.61,15.76,17.99,Elevated_Risk
06-11-2025,USA,87.27,2.75,87.69,3.71,2.87,5.83,-4.49,67.04,-11.53,0.32,97.8,4913.05,-1.7,8.86,7.45,Elevated_Risk
06-11-2025,USA,98.06,4.87,104.77,3.65,3.27,-4.62,-5.25,39.74,-13.35,0.65,118.76,5215.99,-0.1,10.99,6.68,Elevated_Risk
07-11-2025,China,93.05,-4.43,100.04,1.21,2.16,2.83,1.92,95.8,16.7,0.74,116.75,3275.02,-0.45,11.92,5.36,Elevated_Risk
07-11-2025,Germany,87.81,5.41,125.57,2.02,2.94,-1.92,-0.61,58.21,58.11,3.14,198.54,16027.61,-0.52,11.23,13.2,Elevated_Risk
07-11-2025,Japan,80.94,0.27,101.74,1.63,2.31,0.79,-2.25,48.36,84.8,0.23,188.02,27959.88,-0.51,11.3,4.02,Elevated_Risk
07-11-2025,Japan,82.5,-0.3,118.2,1.51,2.57,6.47,2.55,69.98,86.85,0.26,220.86,28032,-0.56,10.18,8.63,Elevated_Risk
07-11-2025,Saudi Arabia,83.09,-2.03,105.74,2.37,2.75,0.98,10.32,-7.7,-72.1,1.46,181.98,11773.63,-3.08,16.28,7.42,Elevated_Risk
07-11-2025,South Korea,84.96,-3.83,94.86,1.47,2.85,1.17,8.8,41.66,71.81,2.75,162.98,2642.59,0.51,9.31,5.87,Elevated_Risk
07-11-2025,UAE,84.02,2.35,113.38,2.84,4.04,6.2,-2.23,10,-66.75,1.57,189.06,4541.11,-0.77,12.25,8.63,Elevated_Risk
07-11-2025,UK,92.29,2.07,78.3,1.91,2.19,3.42,-2.7,36.86,38.72,0.8,108.62,7643.44,1.47,12.28,11.02,Elevated_Risk
07-11-2025,USA,71.49,-6.31,65.93,3.49,2.41,-6.15,1.13,50.76,-7.56,0.48,70.91,4735.35,-0.26,14.04,16.96,Elevated_Risk
07-11-2025,USA,105.4,7.12,93.49,3.64,3.82,5.2,6.85,107.54,-9.63,0.69,102.49,5246.79,-2.23,14.25,9.08,Elevated_Risk
08-11-2025,China,93.06,-8.92,92.61,1.09,2.29,0.8,3.34,56.05,18.45,1.65,109.7,3128.33,0.37,9.5,8.64,Elevated_Risk
08-11-2025,China,82.67,-4.81,89.77,1.15,1.8,0.67,-4.9,50.03,16.86,0.81,104.91,3008.41,0.41,11.43,8.42,Elevated_Risk
08-11-2025,Japan,84.81,-0.42,115.07,1.58,3.07,-1.63,-10.89,51.34,86.82,0.36,214.97,28054.09,-2.26,12.23,8.36,Elevated_Risk
08-11-2025,South Korea,68.86,4.37,89.62,1.58,2.76,-2.59,-2.91,43.09,76.51,3.34,158.19,2691.64,-1.88,12.38,8.58,Elevated_Risk
08-11-2025,South Korea,64.43,-3.19,67.34,1.53,2.38,7.03,-4.66,26.78,78.13,2.49,119.95,2825.6,0.46,10.52,14.23,Elevated_Risk
08-11-2025,UAE,45,4.19,78.21,2.96,3.06,-2.12,-1.43,60.32,-74.03,3.1,136.11,4555.12,-1.13,14.88,12.68,Elevated_Risk
08-11-2025,USA,73.04,0,82.77,3.42,2.67,-1.8,1.55,23.92,-10.37,0,91.35,4911.17,0.17,12.09,8.8,Elevated_Risk
09-11-2025,China,92.13,6.97,75.53,1.38,3.12,11.51,-7.23,49.68,12.45,0.87,84.93,3445.45,2.68,15.65,14.82,Elevated_Risk
09-11-2025,China,71.72,3.69,99.64,1.1,1.33,-6.64,5.55,85.97,18.06,0.67,117.63,3240.4,1.01,13.86,5.74,Elevated_Risk
09-11-2025,Germany,79.73,0.88,118.77,1.89,3.55,1.09,2.1,65.11,59.67,0.53,189.64,16009.95,-0.96,14.32,10.28,Elevated_Risk
09-11-2025,Iraq,68.18,-0.35,111.98,0.69,4.83,2.17,3.96,34.48,-64.44,0.23,184.14,814.97,1.62,12.93,7.61,Elevated_Risk
09-11-2025,Saudi Arabia,73.54,-0.44,100.09,2.19,2.07,-6.79,-5.55,32.73,-76.17,0.34,176.33,11869.4,-0.45,10.79,3.44,Elevated_Risk
09-11-2025,South Korea,89.23,2.04,135.24,1.61,2.28,3.61,-0.33,43.82,71.82,1.47,232.37,2453.91,-0.36,6.44,13.32,Elevated_Risk
09-11-2025,South Korea,95.76,0.39,135.59,1.81,2.77,-5.16,3,51.91,74.12,0.29,236.09,2767.64,-0.21,11.58,14.31,Elevated_Risk
09-11-2025,UAE,72.44,2.31,135.65,2.95,3.13,6.4,-6.01,43.07,-71.55,1.65,232.71,4558.24,0.98,10.77,14.85,Elevated_Risk
09-11-2025,USA,90.97,-1.36,98.83,3.31,3.88,-4.05,4.01,60.23,-9.38,0.13,108.1,5151.14,0.2,15.17,5.45,Elevated_Risk
09-11-2025,USA,67.04,-2.81,108.75,3.41,3.26,-2.4,1.3,69.28,-11.69,0.33,121.46,4767.68,1.59,12.55,7.51,Elevated_Risk
10-11-2025,China,87.77,-3.65,74.83,1.1,1.44,-5.16,2.65,27.28,25.92,0.95,94.23,3211.16,-0.88,10.34,12.11,Elevated_Risk
10-11-2025,China,57.95,2.08,87.61,1.27,1.84,-4.54,-0.96,58.92,19.09,0.4,104.33,3342.17,-0.78,10.61,7.73,Elevated_Risk
10-11-2025,Germany,93.71,-0.39,101.98,1.94,2.54,8.15,10.14,64.33,60.14,0.23,163.31,16082.66,2.23,12.47,4.49,Elevated_Risk
10-11-2025,Japan,81.01,-4.07,131.22,1.33,2.83,0.46,2.42,52.01,82.01,3.34,238.83,28017.71,-1.72,18.29,16.48,Elevated_Risk
10-11-2025,Japan,94.52,-3.85,126.15,1.54,1.31,-3.12,-1.83,74.08,87.48,3.37,236.51,28113.29,-0.25,13.02,13.29,Elevated_Risk
10-11-2025,Japan,76.54,8.54,86.51,1.46,2.72,9.05,5.11,71.56,80.17,6.85,155.87,28187.63,-0.18,11.28,10.85,Elevated_Risk
10-11-2025,South Korea,72.83,0.54,64.45,1.66,2.37,-0.11,6.88,57.21,77.84,0.42,114.62,2695.28,-0.24,11.21,14.24,Elevated_Risk
10-11-2025,USA,95.28,2.11,126.84,3.59,3.56,3.07,0.03,21.65,-8.86,0.19,138.08,4957.1,-2.74,13.09,12.82,Elevated_Risk
10-11-2025,USA,69.93,-6,76,3.5,3.66,-1.55,-6.35,64.01,-13.85,0.83,86.53,5129.07,2.38,17.9,14.97,Elevated_Risk
11-11-2025,China,96.7,2.24,86.19,1.17,2.31,4.26,-3.99,59.39,23.81,0.53,106.71,3165.4,-0.06,13.37,9.05,Elevated_Risk
11-11-2025,India,82.63,2.26,106.08,1.42,5.05,3.24,1.16,60.56,31.75,0.72,139.76,17874.9,-0.45,7.63,5.02,Elevated_Risk
11-11-2025,India,97.92,-5.12,118.12,1.39,4.5,-1.85,3.2,102.55,31.93,1.63,155.84,18265.72,0.69,12.32,11.18,Elevated_Risk
11-11-2025,Japan,79.45,-3.16,68,1.31,1.45,1.13,1.16,30.44,78.78,2.49,121.57,27988.03,-0.36,9.5,13.71,Elevated_Risk
11-11-2025,Saudi Arabia,68.83,5.67,80.47,2.33,2.37,-4.06,3.05,71.06,-83.22,4.72,147.44,11841,-1.3,10.47,11.27,Elevated_Risk
11-11-2025,South Korea,108.4,2.22,137.91,1.69,2.16,-2.59,6.93,66.84,76.62,1.7,243.58,2549.87,-0.35,12.76,16.09,Elevated_Risk
11-11-2025,South Korea,59.7,-1.07,82.63,1.55,1.42,3.09,2.71,-13.65,76.63,0.82,145.95,2865.36,-0.12,11.17,8.99,Elevated_Risk
11-11-2025,UAE,50.7,-3.82,108.02,3.03,3.36,-2.15,8.87,39.08,-70.94,2.71,184.65,4475.5,-1.44,13.3,7.92,Elevated_Risk
11-11-2025,UK,94.88,-7.44,148.16,1.79,3.14,4.02,3.02,57.99,31.94,2.38,195.48,8047.07,1.6,11.83,20.97,Elevated_Risk
11-11-2025,UK,73.89,7.43,111.89,1.97,3.11,-5.62,-4.31,33.15,35.33,2.63,151.42,7897.46,-1.01,12.17,10.19,Elevated_Risk
11-11-2025,USA,108.02,3.3,135.22,3.53,4.42,-5.31,-2.15,37.81,-12.46,0.41,152.07,4951.93,-6.02,25.14,19.43,Elevated_Risk
12-11-2025,China,81.96,1.61,82,1.1,2.33,-1.18,0.67,59.2,24.99,0.4,102.49,3160.82,0.61,12.76,9.87,Elevated_Risk
12-11-2025,Germany,78.41,3.55,52.3,2,2.22,-0.27,-0.69,38.06,58.77,2.09,83.04,16265.75,-0.23,8.28,18.21,Elevated_Risk
12-11-2025,Germany,52.24,-2.37,85.37,1.92,2.48,-6.49,9.15,31.45,60.45,1.43,136.98,16141.19,2.42,16.35,10.24,Elevated_Risk
12-11-2025,India,99.86,-0.67,81.47,1.34,4.23,4.04,-1.99,14.18,31.67,0.21,107.27,18098.77,2.69,14.51,10.18,Elevated_Risk
12-11-2025,Japan,45,1.05,108.39,1.51,2.63,2.2,0.33,19.56,87.3,0.92,203.01,28020.54,0.53,14.87,7.4,Elevated_Risk
12-11-2025,Japan,84.7,4.79,80.97,1.56,2.32,-3.15,3.59,79.23,88.5,4.24,152.63,28041.45,0.77,12.27,11.31,Elevated_Risk
12-11-2025,South Korea,85.83,-1.83,135.08,1.64,3.01,-2.45,-0.78,63.87,74.94,1.37,236.31,2321.57,-0.17,10.66,14.45,Elevated_Risk
12-11-2025,South Korea,137.37,-1.43,97.4,1.63,2.22,-0.6,-0.81,69.69,70.2,1,165.77,2408.19,0.56,12.05,4.97,Elevated_Risk
12-11-2025,South Korea,93.24,-5.93,83.83,1.43,1.88,5.05,3.52,71.11,81.29,4.82,151.98,2624.74,-1.28,13.64,11.32,Elevated_Risk
13-11-2025,China,102.15,1.39,71.12,1.43,1.51,-7.54,-4.16,91.66,17.56,0.24,83.61,3449.74,-1.69,16.2,14.08,Elevated_Risk
13-11-2025,China,83.14,-1.05,113.13,1.3,2.3,7.88,-4.18,70.51,21.96,0.23,137.97,3147.12,-0.32,7.82,6.7,Elevated_Risk
13-11-2025,China,91.93,3.62,150.28,1.23,2.3,-7.34,7.26,65.95,21.81,0.79,183.06,3491.97,-2.45,12.83,20.38,Elevated_Risk
13-11-2025,Germany,72.83,1.54,90.24,1.94,3.03,5.83,-0.24,29.18,58.16,0.9,142.72,15689.06,1.06,13.21,7.51,Elevated_Risk
13-11-2025,Germany,71.17,0.83,84.57,1.92,3.38,-2.2,-4.56,23.16,62.6,0.52,137.51,15810.95,-0.84,10.54,8.12,Elevated_Risk
13-11-2025,India,84.61,-4.01,89.8,1.28,4.61,5.81,0.36,46.34,35.81,1.44,121.96,18030.49,1.05,9.2,7.42,Elevated_Risk
13-11-2025,India,65.22,-2.99,83.89,1.38,4.9,-4.95,1.12,42.07,30.72,0.92,109.66,17866.23,-0.32,10.01,9.03,Elevated_Risk
13-11-2025,India,99.39,-1.12,72.59,1.3,5.26,3.23,6.27,40.87,38.97,0.44,100.88,17838.73,1.66,12.04,12.28,Elevated_Risk
13-11-2025,Saudi Arabia,75.89,2.63,133.27,2.13,2.86,1.92,-4.25,60.27,-85.45,2.25,247.15,11968.15,-2.03,12.57,14.8,Elevated_Risk
13-11-2025,Saudi Arabia,93.75,-1.17,120.42,2.53,2.28,-5.63,2.26,38.25,-79.31,0.93,215.93,12077.71,1.68,15.09,11.12,Elevated_Risk
13-11-2025,Saudi Arabia,71.53,0.14,98.66,2.33,1.94,6.42,-5,55.95,-77.53,0.11,175.15,12144.63,0.18,8,2.86,Elevated_Risk
13-11-2025,South Korea,109.33,1.77,106.79,1.55,2.85,2.59,0.57,53.29,72.37,1.28,184.07,2777.72,-1.27,12.59,6.52,Elevated_Risk
13-11-2025,UAE,77.26,-0.33,91.5,3.02,2.5,-1.01,0.64,84.24,-70.71,0.23,156.2,4325.68,0.64,9.55,5.55,Elevated_Risk
13-11-2025,UAE,76.4,-1.86,89.96,3,3.06,2.72,-1.59,41.87,-79.33,1.48,161.33,4266.96,2.23,17.15,8.9,Elevated_Risk
13-11-2025,UAE,86.67,2.79,119.9,3.03,2.36,5.67,6.39,18.96,-70.31,1.96,204.2,4198.23,-0.98,15.35,11.69,Elevated_Risk
13-11-2025,UK,66.86,-1.96,61.14,1.79,3.51,-3.45,6.71,61.77,34.11,0.67,81.99,8187.61,-0.4,13.19,16.4,Elevated_Risk
14-11-2025,China,92.09,5.67,63.68,1.32,2,3.24,3.82,60.86,20.87,1.18,76.97,3127.89,-2.59,18.5,18.71,Elevated_Risk
14-11-2025,Germany,78.66,-1.3,77.89,1.92,2.77,4.74,4.31,36.19,67.36,0.88,130.36,15887.08,0.26,12.4,10.87,Elevated_Risk
14-11-2025,Germany,115.82,-5.41,113.35,1.84,3.18,4.97,-3.25,64.11,59.75,3.23,181.08,16082.01,0.01,10.36,9.28,Elevated_Risk
14-11-2025,Saudi Arabia,60.91,6.73,84.55,2.47,2.03,0.09,3.34,59.66,-79.52,5.35,151.78,11930.04,0.67,9.88,10.29,Elevated_Risk
14-11-2025,UAE,93.1,-4.54,116.34,3.03,2.82,-3.49,3.47,7.07,-69.95,3.18,197.72,4812.34,0.42,10.54,9.88,Elevated_Risk
14-11-2025,UK,98.87,1.72,79.99,1.82,2.51,11.52,-8,59.17,34.99,0.6,107.98,8039.62,0.81,12.45,10.43,Elevated_Risk
14-11-2025,UK,77.68,1.11,111.39,1.88,4.15,-1.04,-1.29,36.57,38.5,0.43,154.28,8012.77,-0.62,13.02,7.77,Elevated_Risk
14-11-2025,USA,86.7,-0.44,123.7,3.33,3.49,-1.45,-5.48,59.27,-12.17,0.05,138.75,4826.26,-1.37,14.22,11.55,Elevated_Risk
15-11-2025,China,110.67,-4.94,135.02,1.08,1.89,0.83,3.6,-6.54,24.85,1.23,168.57,3231.41,0.21,10.73,15.7,Elevated_Risk
15-11-2025,China,93.14,-1,109.77,1.01,2.18,-1.76,-0.89,80.42,17.14,0.17,128.58,2936.94,0.15,10.03,6.34,Elevated_Risk
15-11-2025,India,58.4,1.42,116.96,1.48,4.65,-5.43,-9.36,23.07,37.92,0.54,161.31,17854,0.49,10.2,8.72,Elevated_Risk
15-11-2025,India,98.94,2.51,101.94,1.35,4.88,-5.65,-10.65,69.05,40.94,1.03,143.67,18149.38,3.73,17.73,6.9,Elevated_Risk
15-11-2025,Saudi Arabia,87.43,-7.74,90.56,2.27,2.14,3.6,-7.74,26.81,-77.58,6,160.82,11838.07,0.01,11.86,9.49,Elevated_Risk
15-11-2025,UAE,63.51,2.78,121.3,3.24,2.91,2.4,1.83,99.11,-67.91,1.89,203.67,4381.78,-1.58,13.57,11.57,Elevated_Risk
15-11-2025,UK,77.96,-6.3,96.8,1.93,3.21,-12.14,2.15,64.73,36.49,2.3,132.12,7746.74,1.33,12.14,7.12,Elevated_Risk
15-11-2025,UK,88.18,-4.6,128.19,1.8,3.7,1.69,1.61,91.52,33.82,1.56,171.54,8151.59,2.01,12.97,14.19,Elevated_Risk
16-11-2025,China,84.89,-4.76,80.2,1.24,1.76,-2.58,8.99,59.14,17.2,0.82,93.99,3421.16,0.25,9.86,10.8,Elevated_Risk
16-11-2025,China,75.44,0.37,131.56,1.14,2.41,3.44,-2,83.63,22.95,0.08,161.75,3249.31,-1.17,11.14,12.96,Elevated_Risk
16-11-2025,China,84.2,5.93,102.91,1.25,1.77,-0.45,7.36,17.33,15.31,0.91,118.67,3172.91,-1.14,14.5,7.59,Elevated_Risk
16-11-2025,India,75.06,2.07,86.36,1.5,4.81,-1.57,-0.26,37.94,37.82,0.78,119.02,17939.18,2.21,15.15,9.46,Elevated_Risk
16-11-2025,Iraq,45.56,-3.14,105,0.7,4.02,-4.37,-7,13.73,-62.74,1.97,170.88,741.85,1.68,12.67,6.56,Elevated_Risk
16-11-2025,Iraq,68.72,3.46,82.64,0.54,2.98,2.55,0.94,42.23,-60.69,2.1,132.79,783.94,-0.01,11.35,10,Elevated_Risk
16-11-2025,Iraq,92.65,1.69,57.18,0.72,3.78,4.07,8.78,54.1,-58.57,0.99,90.67,652.02,-0.09,10.11,16.56,Elevated_Risk
16-11-2025,Japan,85.46,1.68,102.45,1.48,2.65,-5.81,-4,50.58,86.16,1.45,190.72,27865.04,-0.38,12.23,5.08,Elevated_Risk
16-11-2025,Saudi Arabia,88.77,-5.56,105.8,2.34,3.04,4.97,-6.62,72.8,-73.76,4.1,183.84,12012.39,-0.78,14.63,8.35,Elevated_Risk
16-11-2025,Saudi Arabia,77.74,2.79,102.87,2.23,3.02,1.99,0.75,69.42,-78.49,2.19,183.61,11847.68,-1.4,12.29,5.66,Elevated_Risk
16-11-2025,South Korea,61.35,0.09,83.36,1.67,2.95,-1.12,4.14,70.58,71.04,0.06,142.58,2490.96,-0.09,11.85,8.58,Elevated_Risk
16-11-2025,South Korea,81.56,-1.27,77.23,1.49,1.61,-5.34,1.43,9.44,76.36,0.97,136.2,2465.01,-1.36,10.88,10.6,Elevated_Risk
16-11-2025,UK,84.9,-0.49,144.04,1.82,4.18,1.56,-1.59,38.32,37.56,0.18,198.14,7975.83,-0.7,9.68,16.31,Elevated_Risk
16-11-2025,USA,86.54,-2.01,128.22,3.54,3.38,1.75,-3.09,42.61,-10.06,0.2,141.12,5286.94,0.61,10.33,12.37,Elevated_Risk
17-11-2025,China,72.62,5.02,68.89,1.12,2.51,-8.7,-4.16,63.97,14.82,0.74,79.1,3361.03,1.07,9.92,14.32,Elevated_Risk
17-11-2025,India,84.32,-4,119.02,1.32,5.07,-4.76,0.21,49.93,31.74,1.27,156.8,17958.83,3.35,16.21,12.17,Elevated_Risk
17-11-2025,India,67.83,1.38,115.67,1.46,5.8,4.87,-0.23,43.33,34.54,0.48,155.62,18116.07,-0.65,12.26,8.93,Elevated_Risk
17-11-2025,Iraq,109.04,0.96,121.67,0.67,4.09,-3.89,1.34,45.72,-59.48,0.57,194.04,1071.84,-1.96,13.43,10.91,Elevated_Risk
17-11-2025,Saudi Arabia,63.59,10.36,92.43,2.3,3.18,8.34,6.18,59.6,-84.23,8.73,170.28,11851.42,-0.65,13.98,10.61,Elevated_Risk
17-11-2025,Saudi Arabia,84.01,-4.28,124.61,2.14,2.82,4.37,1.97,43.29,-77.91,3.33,221.69,11828.9,-0.82,10.76,12.32,Elevated_Risk
17-11-2025,South Korea,69.45,-1.92,134.21,1.72,3.14,-4.43,-3.84,50.89,70.88,1.36,229.34,2626.22,-1.75,10.69,14.24,Elevated_Risk
17-11-2025,UAE,83.7,1.05,81.51,2.98,2.64,-2.44,-3.49,44.69,-68.94,0.72,137.7,4588.04,0.77,12.66,9.76,Elevated_Risk
17-11-2025,UAE,84.49,2.68,80.46,3.08,2.53,0.69,2.13,16.27,-70.82,1.9,137.44,4418.32,0.53,7.91,9.31,Elevated_Risk
17-11-2025,UK,93.84,6.87,79.9,1.97,2.91,-0.05,1.82,57.11,34.71,2.38,107.63,8008.84,-1.62,12.77,12.61,Elevated_Risk
17-11-2025,UK,76.72,0.67,50,1.88,2.64,-2.9,3.58,73.55,39.58,0.27,69.79,8043.52,3.43,15.24,19.84,Elevated_Risk
17-11-2025,USA,81.36,-0.94,94.63,3.57,3.01,4.3,-0.1,57.73,-15.95,0.15,109.72,5224.53,0.42,13.84,6.14,Elevated_Risk
17-11-2025,USA,105.08,-2.46,159.98,3.58,3.49,5.9,2.26,83.66,-3.77,0.09,166.01,5067.42,-1.09,11.91,22.55,Elevated_Risk
18-11-2025,China,82.49,-1.79,103.15,1.04,1.38,2.31,3.68,14.39,16.04,0.29,119.7,3141.49,2.7,14.31,5.95,Elevated_Risk
18-11-2025,Germany,88.79,0.83,89.62,1.9,1.78,7.95,1.2,24.06,60.39,0.5,143.74,15991.26,0.93,10.49,6.59,Elevated_Risk
18-11-2025,Iraq,93.66,3.43,108.02,0.69,4.14,-4.95,4.76,71.99,-57.15,1.96,169.75,1010.2,-3.36,17.07,8.9,Elevated_Risk
18-11-2025,Japan,74.58,3.11,84.15,1.49,3.29,2.64,8.75,33.38,86.5,2.69,156.94,28115.94,-1.69,13.95,10.18,Elevated_Risk
18-11-2025,Japan,52.26,-1.95,136.31,1.55,2.7,-3.14,4.51,75.9,82.75,1.61,249.11,27734.96,-2.03,15.97,16.46,Elevated_Risk
18-11-2025,Saudi Arabia,93.8,-3.28,113.88,2.27,2.47,6.29,-5.5,54.31,-81.65,2.68,206.86,11881.87,-0.3,13.16,9.42,Elevated_Risk
18-11-2025,Saudi Arabia,105.06,5.89,88.93,2.26,3.3,-5.17,2.8,66.27,-86.21,5.08,165.6,12107.73,-1.76,13.85,9.83,Elevated_Risk
18-11-2025,South Korea,82.44,2.52,86.1,1.63,2.31,-2.77,1.8,67.12,78.45,1.98,153.65,2329.41,1.64,15.9,9.95,Elevated_Risk
18-11-2025,UK,88,6.1,104.59,1.86,4.27,-3.06,-3.2,40.99,32.43,1.98,138.51,7900.62,-3,13.01,7.72,Elevated_Risk
18-11-2025,USA,121.92,-0.36,116.08,3.39,3.87,-5.54,7.9,33.08,-8.47,0.03,125.91,4961.02,-2.01,15.09,9.49,Elevated_Risk
18-11-2025,USA,83.26,-1.7,96.42,3.62,3.59,1.51,-6.36,52.17,-7.79,0.13,103.93,5254.7,1.76,12.61,5.54,Elevated_Risk
18-11-2025,USA,72.91,-3.95,111.58,3.58,2.82,-8.79,6.47,41.3,-9.98,0.39,122.72,4861.51,1.75,14,9.25,Elevated_Risk
18-11-2025,USA,106.38,5.47,95.69,3.55,3.06,-1.89,9.59,4.2,-10.7,0.59,105.93,4943.03,0,9.01,6.18,Elevated_Risk
19-11-2025,China,88.75,1.6,60.35,1.26,2.25,-2.69,1.24,28.25,22.04,0.35,73.65,3370.02,0.56,11.59,16.01,Elevated_Risk
19-11-2025,India,78.53,-2.12,80.11,1.26,4.26,-2.24,3.89,40.58,37.55,0.8,110.19,18130.83,-1.69,14.08,11.04,Elevated_Risk
19-11-2025,India,90.49,0.54,143.21,1.34,5.67,7.18,3.22,40.61,34.39,0.19,192.46,17970.13,-0.71,8.7,15.79,Elevated_Risk
19-11-2025,Iraq,111.05,0.95,116.74,0.64,3.96,4.21,7.65,29.61,-58.8,0.56,185.38,786.62,1.04,10.52,8.56,Elevated_Risk
19-11-2025,Japan,89.02,4.57,82.59,1.6,2.64,3.49,8.01,53.32,81.83,3.74,150.17,27965.27,-0.11,11.53,10.51,Elevated_Risk
19-11-2025,Saudi Arabia,75.96,-5.47,147.55,2.31,2.79,1.22,1.24,90.34,-85.1,4.65,273.12,12172.3,-1.95,16.66,21.45,Elevated_Risk
19-11-2025,USA,49.64,4.05,115.68,3.39,4.03,4.68,-12.89,44.3,-10.71,0.43,128.07,5023.05,-0.63,14.86,10.78,Elevated_Risk
19-11-2025,USA,85.78,-2.65,75.3,3.38,2.45,-1.92,1.2,42.15,-7.56,0.2,80.99,4961.6,-0.39,12.02,12.08,Elevated_Risk
20-11-2025,China,73.68,2.84,112.98,1.25,2.61,5.53,-0.54,51.1,18.41,0.52,133.78,3252.07,-0.42,13,8.93,Elevated_Risk
20-11-2025,India,71.51,6.16,125.99,1.29,5.98,-4.29,4.62,43.8,32,1.97,166.31,17888.8,1.46,13.54,14.32,Elevated_Risk
20-11-2025,India,52.38,-3.49,103.73,1.36,4.29,4.89,2.6,81.5,30.13,1.05,134.98,18152.1,0.93,13.4,6.54,Elevated_Risk
20-11-2025,South Korea,81.07,9.06,137.63,1.69,3.08,2.07,-8.52,18.45,77.15,6.99,243.81,2610.46,0.47,12.38,18.63,Elevated_Risk
20-11-2025,South Korea,73.01,-9.53,131.34,1.61,2.64,3.29,-0.95,65.01,75.19,7.17,230.09,2653.78,-0.43,10.36,16.32,Elevated_Risk
20-11-2025,UK,94.89,-4.32,50,1.81,3.04,-0.25,-3.8,61.35,37.54,1.62,68.77,8105.82,-0.45,12.55,20.49,Elevated_Risk
20-11-2025,USA,59.46,-2.86,102.26,3.48,3.76,7.1,-3.82,60.01,-11.43,0.33,113.95,5113.23,-0.41,13.51,5.88,Elevated_Risk
21-11-2025,Germany,112.86,-6.47,66.23,1.82,1.68,-6.03,-3.4,19.56,59.42,3.84,105.58,16088.37,-0.79,12.66,16.52,Elevated_Risk
21-11-2025,India,80.33,-1.73,139.98,1.39,5.63,-6.05,0.66,39.01,39.93,0.69,195.87,17918.58,0.45,8.51,15.24,Elevated_Risk
21-11-2025,Iraq,89.7,-4.81,133.02,0.65,4.43,-9.1,1.46,47.51,-57.26,2.75,209.19,772.24,-2.47,14.76,16.26,Elevated_Risk
21-11-2025,Japan,98.91,-3.79,145.74,1.46,3.24,-0.72,7.65,18.41,86.83,3.29,272.29,27972.88,0.47,9.42,18.06,Elevated_Risk
21-11-2025,Saudi Arabia,85.92,-2.7,100.38,2.43,2.87,0.11,4.68,57.73,-80.35,2.17,181.04,12321.51,2.84,16.83,6.24,Elevated_Risk
21-11-2025,South Korea,74.72,-1.46,109.08,1.65,1.62,2.39,5.88,53.2,78.7,1.15,194.93,2703.54,-0.78,11.57,6.78,Elevated_Risk
21-11-2025,South Korea,66.2,1.9,103.71,1.53,2.79,-8.11,-6.6,35.54,75.43,1.43,181.94,2597.6,-1.22,11.36,5.28,Elevated_Risk
21-11-2025,UAE,95.03,-4,88.68,3.04,1.74,2.99,4.29,21.97,-67.06,2.68,148.15,4567.59,-0.3,7.93,7.37,Elevated_Risk
21-11-2025,UK,61.22,5.67,155.27,1.76,4.27,-0.44,-4.16,18.57,33.15,1.88,206.74,8008.53,-1.06,13.17,22.8,Elevated_Risk
22-11-2025,China,101.89,4.46,93.42,1.38,2.4,-3.89,3.67,80.27,16.7,0.74,109.02,3339.19,1.31,11.41,7.18,Elevated_Risk
22-11-2025,Germany,75.31,-5.85,127.02,1.7,2.5,-4.46,-3.64,70.06,55.72,3.26,197.8,15993.56,0.3,12.63,14.23,Elevated_Risk
22-11-2025,Germany,65.08,-0.78,70.58,1.87,2.94,-2.84,1.26,78.16,60.65,0.47,113.39,16343.47,2.23,13.52,13.19,Elevated_Risk
22-11-2025,India,84.73,2.85,116.27,1.44,5.62,-4.58,-5.12,42.98,37.54,1.07,159.92,18177.28,0.61,14.57,10.39,Elevated_Risk
22-11-2025,Saudi Arabia,61.24,-0.35,99.39,2.29,2.45,-1.56,8.16,62.66,-82.2,0.29,181.09,11960.5,1.01,12.91,4.2,Elevated_Risk
22-11-2025,South Korea,72.61,0.16,114.51,1.64,3.71,0.84,3.51,70.99,79.33,0.13,205.35,2563.62,-0.4,13.32,8.41,Elevated_Risk
22-11-2025,UAE,86.46,4.05,80.58,3.09,3.34,3.4,1.91,18.87,-70.41,2.85,137.32,4506.27,-1.1,12.57,11.22,Elevated_Risk
22-11-2025,UK,83.6,-0.31,73.83,1.75,3.36,14.14,-1.27,67.61,31.85,0.1,97.34,8155.65,-2.97,16.57,12.95,Elevated_Risk
23-11-2025,China,76.65,-1.27,76.94,1.14,1.7,3.91,6.79,42.42,21.68,0.28,93.62,3175.66,-0.41,12.21,11.09,Elevated_Risk
23-11-2025,Germany,45,2.56,112.84,1.84,3.39,9.84,-10.18,61.28,58.88,1.51,179.28,16189.47,1.32,13.62,8.96,Elevated_Risk
23-11-2025,Germany,62.03,3.33,61.57,1.84,3.24,-1.51,0.3,40.09,62.09,2.07,99.8,15985.15,-1.46,13.95,17.05,Elevated_Risk
