listener_id,age,country,platform,subscription,top_genre,top_artist,daily_listening_minutes,songs_per_day,playlists_count,skip_rate_pct,discover_weekly_user,top_mood,uses_offline_mode,podcasts_too
3381,19,Germany,Apple Music,Premium,Hip-Hop,Bad Bunny,119,36,9,44.0,True,Party,True,True
3382,24,Brazil,Spotify,Premium,Hip-Hop,Travis Scott,132,39,11,30.1,False,Energetic,False,False
3383,28,UK,Spotify,Premium,Hip-Hop,Billie Eilish,87,24,9,37.2,True,Workout,False,False
3384,18,UK,Spotify,Family,Rock,Dua Lipa,204,45,12,36.5,False,Energetic,True,False
3385,25,Canada,Apple Music,Student,Classical,Tyler the Creator,302,87,7,23.1,True,Sad,False,True
3386,25,Nigeria,SoundCloud,Premium,Pop,Dua Lipa,98,18,10,35.4,False,Energetic,False,False
3387,13,India,Apple Music,Free,Jazz,Taylor Swift,212,54,12,10.7,True,Sad,True,False
3388,22,Canada,Spotify,Premium,Afrobeats,The Weeknd,113,29,13,25.6,True,Party,False,False
3389,20,Nigeria,Spotify,Free,Classical,Drake,160,46,6,6.2,True,Focus,True,True
3390,23,Japan,YouTube Music,Family,Pop,Burna Boy,62,21,8,42.3,True,Chill,False,True
3391,18,Germany,Apple Music,Premium,Indie,Kendrick Lamar,125,33,8,49.1,True,Happy,True,False
3392,29,India,Spotify,Family,Hip-Hop,Billie Eilish,144,43,13,12.6,False,Chill,False,False
3393,27,UK,Apple Music,Free,K-Pop,BTS,157,40,6,19.1,True,Sleep,True,True
3394,28,Australia,Apple Music,Premium,Pop,Travis Scott,138,43,11,12.6,False,Energetic,True,False
3395,30,Germany,Amazon Music,Family,Rock,Drake,207,62,5,59.4,False,Workout,False,False
3396,27,USA,Apple Music,Free,R&B,Kendrick Lamar,237,68,11,35.1,True,Chill,False,True
3397,36,UK,Apple Music,Premium,Hip-Hop,Burna Boy,26,7,10,36.7,True,Focus,True,False
3398,15,USA,YouTube Music,Family,Afrobeats,BTS,223,66,11,9.3,False,Happy,False,True
3399,20,Canada,Spotify,Premium,Indie,Kendrick Lamar,27,7,9,14.9,False,Chill,True,True
3400,33,Canada,Apple Music,Free,Hip-Hop,SZA,160,51,13,18.6,True,Sad,True,True
3401,33,Germany,Spotify,Free,Hip-Hop,Dua Lipa,71,17,4,47.7,True,Workout,False,True
3402,44,Nigeria,SoundCloud,Free,Rock,Drake,129,34,12,30.0,True,Sad,True,False
3403,13,Japan,YouTube Music,Free,K-Pop,Travis Scott,65,22,6,29.4,False,Focus,False,True
3404,14,France,Amazon Music,Student,Rock,Dua Lipa,144,41,4,30.5,True,Chill,False,True
3405,29,India,YouTube Music,Free,Country,Drake,83,28,8,42.4,True,Sad,False,False
3406,13,Brazil,Spotify,Family,K-Pop,Bad Bunny,92,27,6,33.5,False,Workout,False,True
3407,20,India,Amazon Music,Free,Rock,Travis Scott,33,7,12,44.1,True,Party,False,True
3408,27,Canada,Spotify,Free,Classical,Olivia Rodrigo,173,45,5,28.4,False,Focus,True,False
3409,24,Australia,Spotify,Free,Rock,Drake,68,15,5,28.0,True,Energetic,True,True
3410,37,Germany,Spotify,Free,Indie,SZA,74,21,11,27.2,False,Energetic,True,True
3411,39,Germany,Apple Music,Free,EDM,Ariana Grande,64,23,11,22.5,True,Party,False,True
3412,22,India,SoundCloud,Free,Pop,Billie Eilish,54,16,8,19.8,True,Energetic,False,False
3413,17,Brazil,Tidal,Free,Hip-Hop,Dua Lipa,47,15,10,27.2,False,Energetic,False,False
3414,21,India,Apple Music,Free,EDM,Dua Lipa,44,1,5,25.1,False,Happy,True,False
3415,25,India,YouTube Music,Free,Hip-Hop,Kendrick Lamar,36,16,11,12.7,True,Focus,False,False
3416,48,India,Spotify,Free,Pop,Taylor Swift,77,25,10,33.7,True,Focus,False,False
3417,39,Canada,Apple Music,Free,Afrobeats,BTS,129,37,10,37.7,True,Sad,True,False
3418,15,Japan,Spotify,Premium,Country,SZA,174,49,9,15.8,False,Sad,True,False
3419,31,Brazil,Apple Music,Free,K-Pop,Kendrick Lamar,112,24,7,27.8,True,Chill,False,True
3420,28,Canada,Spotify,Free,Pop,Tyler the Creator,205,58,7,21.5,False,Energetic,False,True
3421,24,Australia,YouTube Music,Family,Indie,The Weeknd,241,70,9,44.0,True,Sad,False,True
3422,41,Canada,Apple Music,Family,Lo-fi,BTS,69,18,10,30.9,False,Sleep,False,False
3423,20,Nigeria,YouTube Music,Premium,Afrobeats,Taylor Swift,63,25,12,17.3,False,Focus,True,False
3424,23,Germany,Spotify,Student,Rock,BTS,289,86,12,29.8,False,Sad,False,True
3425,29,India,YouTube Music,Free,Hip-Hop,Burna Boy,140,35,11,32.8,False,Party,True,False
3426,36,France,Apple Music,Family,EDM,Billie Eilish,100,27,12,9.4,False,Sleep,False,False
3427,13,UK,Amazon Music,Premium,EDM,SZA,409,119,11,38.4,True,Happy,True,False
3428,27,Brazil,Spotify,Free,R&B,Bad Bunny,113,35,4,13.9,False,Party,True,True
3429,37,Australia,YouTube Music,Student,Country,Bad Bunny,152,42,10,26.7,True,Energetic,True,False
3430,35,Canada,SoundCloud,Student,K-Pop,Travis Scott,95,27,6,17.9,True,Sleep,False,True
3431,41,Nigeria,Spotify,Free,Hip-Hop,Olivia Rodrigo,249,63,6,26.8,True,Energetic,True,False
3432,17,Canada,Spotify,Free,K-Pop,Drake,106,33,11,25.7,True,Focus,True,True
3433,26,Brazil,Apple Music,Premium,EDM,Travis Scott,159,46,10,31.5,True,Workout,False,False
3434,27,UK,Apple Music,Free,Pop,SZA,70,10,17,20.8,False,Workout,False,False
3435,39,Canada,Spotify,Premium,Country,Travis Scott,65,17,9,32.7,False,Workout,True,False
3436,27,Australia,Spotify,Family,Pop,Dua Lipa,169,55,6,33.5,False,Sleep,True,False
3437,33,Germany,Apple Music,Premium,R&B,Kendrick Lamar,98,24,3,31.2,True,Workout,False,True
3438,30,Australia,YouTube Music,Family,EDM,Kendrick Lamar,139,46,10,36.6,False,Workout,True,False
3439,41,India,Spotify,Premium,Indie,Drake,107,24,9,48.1,True,Happy,False,True
3440,31,Australia,Spotify,Student,Hip-Hop,Burna Boy,133,39,10,19.6,False,Chill,True,True
3441,29,Australia,Apple Music,Family,Pop,Dua Lipa,126,33,9,30.8,True,Energetic,True,True
3442,27,India,Apple Music,Free,Classical,BTS,178,48,7,14.8,True,Energetic,False,False
3443,23,USA,Apple Music,Family,Jazz,SZA,91,30,6,29.1,True,Party,False,True
3444,43,Australia,Apple Music,Free,R&B,Billie Eilish,61,21,16,31.4,True,Chill,False,False
3445,27,Japan,Spotify,Free,Afrobeats,SZA,66,19,12,50.7,False,Happy,False,True
3446,22,Japan,Apple Music,Free,Hip-Hop,Kendrick Lamar,206,61,11,36.9,True,Party,True,True
3447,40,Japan,Spotify,Free,Jazz,BTS,122,21,7,32.8,False,Workout,True,False
3448,19,Nigeria,Spotify,Free,Hip-Hop,BTS,61,15,8,11.2,True,Party,False,True
3449,27,India,Apple Music,Free,EDM,Olivia Rodrigo,10,5,9,41.6,False,Sad,False,False
3450,26,Nigeria,Tidal,Free,Pop,Drake,41,16,8,46.0,False,Sad,False,True
3451,25,USA,Spotify,Premium,Classical,Olivia Rodrigo,229,73,7,24.4,True,Sleep,True,True
3452,28,Germany,Tidal,Free,Hip-Hop,Olivia Rodrigo,74,23,16,23.8,False,Focus,False,False
3453,33,UK,SoundCloud,Free,Jazz,Olivia Rodrigo,73,17,6,22.5,True,Sad,False,True
3454,22,Brazil,Spotify,Free,K-Pop,Bad Bunny,207,55,9,19.6,True,Chill,True,False
3455,25,Brazil,YouTube Music,Student,K-Pop,Olivia Rodrigo,111,30,7,20.1,False,Energetic,False,True
3456,25,Australia,Spotify,Premium,K-Pop,Ariana Grande,101,32,10,46.9,True,Sad,False,True
3457,41,Nigeria,Spotify,Free,Pop,Bad Bunny,205,52,7,25.4,False,Sleep,True,False
3458,27,Nigeria,Spotify,Free,Pop,Bad Bunny,80,15,10,26.5,False,Party,False,False
3459,27,USA,YouTube Music,Free,Rock,BTS,67,24,6,17.6,True,Workout,False,True
3460,26,UK,Spotify,Family,Hip-Hop,Olivia Rodrigo,168,52,9,20.1,True,Sleep,True,False
3461,38,Nigeria,YouTube Music,Free,Pop,SZA,29,10,10,27.9,False,Chill,True,False
3462,31,UK,Apple Music,Premium,Pop,Taylor Swift,100,28,9,32.0,False,Sad,True,False
3463,24,Australia,Apple Music,Free,Afrobeats,Dua Lipa,44,5,9,38.5,True,Chill,False,False
3464,41,France,YouTube Music,Free,Pop,Travis Scott,87,22,10,27.0,True,Energetic,True,False
3465,33,Germany,Apple Music,Family,Hip-Hop,Dua Lipa,65,18,6,31.0,False,Party,False,True
3466,43,Australia,Apple Music,Free,R&B,BTS,249,69,6,31.5,True,Focus,False,True
3467,26,Brazil,Spotify,Free,EDM,Dua Lipa,139,45,4,22.8,True,Energetic,True,True
3468,23,Australia,Spotify,Family,Rock,Kendrick Lamar,90,18,8,22.1,True,Chill,False,True
3469,29,France,SoundCloud,Free,R&B,Burna Boy,37,5,8,39.5,True,Workout,True,False
3470,13,Australia,Spotify,Free,Rock,The Weeknd,70,20,11,38.4,True,Workout,False,True
3471,17,USA,Apple Music,Premium,Rock,BTS,144,41,5,29.2,False,Chill,False,True
3472,27,USA,Apple Music,Premium,Hip-Hop,SZA,38,14,8,21.2,False,Sad,False,True
3473,32,UK,Spotify,Student,Pop,Burna Boy,89,38,10,45.5,False,Workout,True,False
3474,31,USA,YouTube Music,Student,Afrobeats,The Weeknd,98,31,13,0.0,True,Sleep,True,True
3475,26,India,Spotify,Student,Lo-fi,Billie Eilish,57,14,5,21.8,True,Workout,True,False
3476,31,Australia,Apple Music,Premium,Country,Drake,118,25,6,24.3,True,Workout,False,False
3477,18,UK,Apple Music,Free,Pop,Olivia Rodrigo,176,50,5,29.0,False,Workout,False,True
3478,39,Japan,Spotify,Family,Afrobeats,Olivia Rodrigo,146,33,8,18.6,True,Sad,False,False
3479,20,Nigeria,YouTube Music,Premium,Country,Taylor Swift,110,34,9,48.3,True,Focus,False,False
3480,31,UK,YouTube Music,Premium,Lo-fi,Billie Eilish,216,56,9,15.1,False,Workout,False,True
3481,42,France,Spotify,Family,Pop,Kendrick Lamar,147,39,8,5.1,True,Happy,False,False
3482,33,USA,YouTube Music,Free,Hip-Hop,Burna Boy,130,28,12,32.0,True,Sad,False,False
3483,46,Japan,YouTube Music,Family,EDM,SZA,98,33,2,11.1,False,Focus,False,True
3484,21,USA,Apple Music,Student,Hip-Hop,The Weeknd,116,47,11,26.2,True,Energetic,True,False
3485,13,Japan,Tidal,Free,R&B,The Weeknd,128,38,15,34.0,False,Party,False,True
3486,40,France,Apple Music,Premium,Pop,Olivia Rodrigo,71,6,10,15.1,True,Sad,True,False
3487,27,UK,Tidal,Family,Hip-Hop,Tyler the Creator,58,9,10,35.2,False,Energetic,False,False
3488,26,Brazil,Spotify,Premium,Pop,Kendrick Lamar,128,27,8,19.5,True,Sleep,False,True
3489,31,Nigeria,YouTube Music,Free,Pop,Bad Bunny,281,74,11,29.2,True,Chill,False,True
3490,36,Germany,Apple Music,Free,Jazz,Dua Lipa,104,32,9,34.7,True,Chill,False,False
3491,30,Australia,Spotify,Family,Indie,Ariana Grande,182,46,9,33.5,True,Happy,True,False
3492,22,Canada,YouTube Music,Family,Country,Bad Bunny,92,21,8,2.3,False,Sleep,False,True
3493,32,USA,Apple Music,Free,Indie,SZA,294,82,7,29.7,False,Sleep,True,True
3494,19,Japan,Spotify,Premium,Indie,The Weeknd,200,59,6,8.6,True,Sleep,True,True
3495,13,USA,Amazon Music,Student,K-Pop,Travis Scott,61,14,6,45.5,False,Chill,False,False
3496,30,Nigeria,Spotify,Premium,Rock,The Weeknd,119,34,11,36.8,True,Workout,True,False
3497,21,Canada,YouTube Music,Student,Indie,Burna Boy,93,27,8,42.9,False,Happy,False,False
3498,27,USA,Spotify,Premium,EDM,The Weeknd,137,40,8,19.3,True,Focus,True,True
3499,18,Brazil,Tidal,Premium,Hip-Hop,SZA,215,57,6,45.3,True,Chill,True,True
3500,37,Brazil,YouTube Music,Free,Afrobeats,Dua Lipa,140,42,11,18.6,True,Workout,False,True
3501,20,Brazil,Amazon Music,Free,Pop,Kendrick Lamar,53,15,6,47.9,True,Chill,True,False
3502,28,Nigeria,YouTube Music,Family,R&B,Bad Bunny,158,48,9,19.5,False,Focus,True,True
3503,33,Canada,SoundCloud,Free,EDM,Travis Scott,25,6,12,14.5,False,Workout,False,False
3504,27,UK,Amazon Music,Free,Indie,Burna Boy,127,39,9,50.4,False,Workout,False,True
3505,24,India,Amazon Music,Free,Lo-fi,Billie Eilish,111,37,14,7.1,False,Chill,False,True
3506,40,Canada,YouTube Music,Free,Jazz,SZA,373,103,11,35.5,False,Happy,False,False
3507,37,Japan,Spotify,Family,Pop,The Weeknd,154,44,6,41.1,True,Chill,False,True
3508,45,Nigeria,Spotify,Free,EDM,Bad Bunny,51,20,6,29.0,False,Happy,True,True
3509,20,USA,SoundCloud,Free,R&B,Kendrick Lamar,180,55,9,36.5,True,Focus,False,True
3510,22,Brazil,Spotify,Free,Pop,Kendrick Lamar,116,33,9,35.1,False,Party,False,True
3511,30,Japan,Spotify,Free,R&B,Olivia Rodrigo,63,23,8,43.5,True,Focus,False,False
3512,37,France,Spotify,Free,K-Pop,The Weeknd,79,23,12,0.0,False,Focus,False,False
3513,21,France,Apple Music,Premium,Hip-Hop,The Weeknd,19,6,6,27.0,True,Focus,False,False
3514,46,Nigeria,Spotify,Premium,Pop,Tyler the Creator,18,9,13,25.3,False,Chill,False,False
3515,25,UK,YouTube Music,Premium,Hip-Hop,Tyler the Creator,20,8,11,19.5,True,Chill,False,False
3516,31,Nigeria,Spotify,Free,Hip-Hop,Taylor Swift,85,28,9,6.1,False,Chill,True,False
3517,38,Canada,Spotify,Student,Afrobeats,Drake,189,53,14,26.4,True,Chill,False,False
3518,23,France,Spotify,Premium,EDM,Travis Scott,46,13,5,36.4,False,Chill,False,False
3519,17,India,YouTube Music,Free,Rock,Taylor Swift,88,29,8,27.9,False,Party,True,False
3520,44,France,Apple Music,Free,K-Pop,Kendrick Lamar,179,54,10,23.0,True,Sleep,True,False
3521,32,Germany,Spotify,Free,R&B,Olivia Rodrigo,71,14,6,51.2,True,Energetic,True,True
3522,36,India,Apple Music,Free,EDM,Burna Boy,43,11,6,28.9,True,Workout,False,False
3523,29,Canada,Spotify,Free,Rock,Burna Boy,143,46,9,19.2,True,Sad,True,True
3524,48,Canada,YouTube Music,Free,Classical,Kendrick Lamar,210,60,6,30.1,True,Sad,True,True
3525,16,USA,Spotify,Student,EDM,The Weeknd,68,16,3,18.7,True,Party,True,False
3526,21,UK,SoundCloud,Family,Country,Tyler the Creator,239,71,9,30.3,True,Happy,False,False
3527,33,UK,Spotify,Premium,Rock,The Weeknd,91,27,11,16.0,False,Sleep,True,False
3528,16,Brazil,Apple Music,Premium,Classical,SZA,112,34,10,11.1,True,Focus,False,False
3529,23,India,Apple Music,Premium,Pop,Ariana Grande,105,28,11,33.4,True,Sleep,True,False
3530,29,USA,Amazon Music,Family,Pop,Olivia Rodrigo,57,17,8,22.1,True,Sleep,True,True
3531,18,India,SoundCloud,Free,Pop,Drake,270,79,11,8.8,True,Sleep,False,False
3532,24,Germany,YouTube Music,Free,Afrobeats,Tyler the Creator,29,11,9,21.2,True,Chill,False,False
3533,13,Australia,Spotify,Premium,R&B,Billie Eilish,63,24,7,32.8,False,Focus,False,False
3534,29,Australia,Spotify,Premium,Rock,BTS,137,39,7,7.5,True,Energetic,True,False
3535,31,Brazil,YouTube Music,Student,Pop,Travis Scott,184,51,5,33.9,True,Party,False,True
3536,27,USA,SoundCloud,Premium,Pop,Ariana Grande,102,41,9,45.0,False,Workout,False,True
3537,36,Nigeria,Spotify,Free,EDM,Dua Lipa,55,23,10,41.9,True,Chill,True,False
3538,39,Japan,YouTube Music,Family,Indie,Tyler the Creator,34,12,6,47.2,True,Sad,True,True
3539,17,Canada,YouTube Music,Premium,Classical,Bad Bunny,118,27,8,2.0,True,Party,False,False
3540,34,Germany,Amazon Music,Premium,Indie,Tyler the Creator,64,16,13,38.0,False,Workout,False,False
3541,34,Japan,Spotify,Premium,Hip-Hop,Dua Lipa,194,55,7,24.9,True,Party,True,False
3542,42,Japan,YouTube Music,Premium,Pop,Drake,64,19,9,32.0,True,Workout,False,True
3543,25,Brazil,Amazon Music,Free,Classical,Ariana Grande,333,85,13,27.8,True,Sleep,False,False
3544,30,Japan,Spotify,Free,Rock,Kendrick Lamar,246,73,9,18.1,True,Chill,True,True
3545,28,UK,Amazon Music,Free,Rock,Burna Boy,274,80,10,39.3,True,Sad,False,True
3546,29,France,SoundCloud,Free,Pop,Ariana Grande,203,64,9,29.7,False,Energetic,True,True
3547,20,Brazil,Apple Music,Premium,Indie,The Weeknd,161,46,6,21.5,True,Sad,True,False
3548,20,USA,YouTube Music,Premium,EDM,Olivia Rodrigo,20,1,14,40.2,False,Party,False,True
3549,27,Brazil,Spotify,Family,Pop,Bad Bunny,152,47,10,30.4,True,Sad,False,False
3550,40,Canada,Spotify,Free,R&B,Taylor Swift,52,16,5,18.2,True,Workout,True,False
3551,25,Nigeria,Apple Music,Free,Lo-fi,Bad Bunny,272,69,12,31.3,False,Chill,True,False
3552,31,Brazil,Spotify,Free,Jazz,Billie Eilish,140,38,11,35.2,True,Workout,False,False
3553,32,UK,Apple Music,Family,Rock,Taylor Swift,70,19,12,34.4,False,Sleep,False,True
3554,32,Brazil,Amazon Music,Free,Jazz,Travis Scott,152,39,12,25.3,True,Happy,False,False
3555,29,Germany,Apple Music,Premium,EDM,Kendrick Lamar,71,13,8,17.4,True,Chill,True,True
3556,18,Canada,YouTube Music,Premium,EDM,Billie Eilish,118,39,7,32.3,False,Sad,False,False
3557,53,USA,Spotify,Free,Pop,Taylor Swift,104,36,6,36.0,True,Workout,False,False
3558,26,Brazil,Spotify,Free,Pop,Taylor Swift,224,63,11,29.5,False,Sleep,True,False
3559,31,Japan,YouTube Music,Premium,Rock,Bad Bunny,247,74,10,38.4,True,Workout,True,True
3560,27,Japan,Spotify,Family,Afrobeats,Taylor Swift,158,52,16,17.6,True,Workout,False,False
3561,40,Nigeria,YouTube Music,Premium,R&B,Kendrick Lamar,95,26,9,15.1,True,Party,True,False
3562,22,France,SoundCloud,Premium,Rock,Taylor Swift,193,49,7,26.7,False,Energetic,True,True
3563,25,USA,Spotify,Free,Indie,Kendrick Lamar,21,13,11,15.3,True,Sad,False,True
3564,33,Brazil,YouTube Music,Free,K-Pop,Tyler the Creator,294,89,11,38.9,False,Workout,False,True
3565,29,Canada,Apple Music,Premium,EDM,Drake,162,58,8,25.4,False,Energetic,False,True
3566,29,Canada,Spotify,Premium,R&B,Bad Bunny,222,55,8,42.1,False,Sad,False,False
3567,29,Australia,Spotify,Family,Indie,The Weeknd,47,21,11,13.6,True,Sleep,False,True
3568,37,USA,YouTube Music,Premium,EDM,Travis Scott,115,37,9,31.3,True,Sad,False,False
3569,33,Australia,Spotify,Family,R&B,Taylor Swift,193,64,7,31.4,True,Chill,False,True
3570,29,Australia,Amazon Music,Free,Country,The Weeknd,306,85,7,34.0,True,Sleep,True,True
3571,25,India,Spotify,Free,EDM,Taylor Swift,150,43,8,25.8,True,Chill,True,False
3572,42,India,Spotify,Free,Hip-Hop,Travis Scott,149,39,3,32.5,True,Sad,False,False
3573,34,USA,YouTube Music,Premium,Indie,Dua Lipa,238,65,8,38.3,True,Party,True,False
3574,25,USA,Amazon Music,Student,Indie,Olivia Rodrigo,89,21,6,16.4,False,Focus,False,True
3575,40,Canada,Spotify,Free,Pop,SZA,347,95,10,34.6,False,Energetic,True,True
3576,13,Australia,Apple Music,Free,Rock,Bad Bunny,114,31,6,11.9,True,Party,True,True
3577,26,Japan,Amazon Music,Family,Indie,Dua Lipa,139,34,5,13.6,True,Focus,False,False
3578,17,Nigeria,Spotify,Premium,Hip-Hop,Taylor Swift,101,32,4,22.4,False,Workout,False,True
3579,13,USA,Spotify,Free,K-Pop,Taylor Swift,208,55,10,48.1,True,Chill,True,True
3580,30,Nigeria,YouTube Music,Free,Rock,Bad Bunny,115,33,9,14.6,True,Party,False,False
3581,51,Germany,Spotify,Student,K-Pop,Dua Lipa,193,54,7,16.4,False,Energetic,False,False
3582,29,Canada,Spotify,Family,Pop,Bad Bunny,78,28,13,14.9,True,Happy,False,False
3583,38,USA,Spotify,Free,Country,Bad Bunny,204,61,7,36.6,False,Chill,False,False
3584,21,Australia,Spotify,Premium,Pop,The Weeknd,93,31,6,35.9,True,Party,False,False
3585,18,Japan,Apple Music,Student,K-Pop,Olivia Rodrigo,186,46,6,44.7,True,Workout,True,True
3586,36,Nigeria,Spotify,Free,Afrobeats,SZA,298,83,7,13.5,True,Sad,True,True
3587,26,UK,SoundCloud,Premium,Pop,The Weeknd,131,36,11,23.0,True,Happy,True,True
3588,25,Australia,Spotify,Family,K-Pop,Travis Scott,53,16,6,47.0,False,Happy,True,True
3589,28,Brazil,Spotify,Family,Pop,SZA,73,17,13,16.7,False,Focus,True,True
3590,26,Brazil,Spotify,Premium,Jazz,Bad Bunny,162,38,11,29.2,True,Sad,False,True
3591,29,Brazil,Tidal,Premium,Hip-Hop,Travis Scott,99,28,9,21.6,True,Sleep,True,True
3592,38,France,Apple Music,Student,Afrobeats,Burna Boy,142,35,3,31.1,True,Energetic,False,False
3593,36,Germany,Tidal,Student,Pop,Tyler the Creator,228,63,11,26.4,True,Chill,False,True
3594,35,Canada,Spotify,Free,Pop,Kendrick Lamar,145,40,7,46.2,False,Focus,False,True
3595,28,UK,YouTube Music,Family,Pop,Travis Scott,247,63,10,40.6,True,Party,False,False
3596,39,Australia,Apple Music,Free,Lo-fi,Drake,90,27,7,32.4,True,Happy,True,True
3597,45,Germany,Tidal,Student,Pop,Drake,247,60,15,21.7,False,Chill,True,False
3598,36,Nigeria,Spotify,Student,Afrobeats,Travis Scott,55,12,13,31.6,True,Energetic,True,True
3599,42,Nigeria,YouTube Music,Free,Country,BTS,160,46,11,26.1,True,Workout,True,True
3600,20,France,SoundCloud,Free,EDM,Taylor Swift,137,44,10,29.8,True,Sleep,False,True
3601,36,Australia,Spotify,Premium,Hip-Hop,SZA,56,14,10,37.5,True,Happy,False,False
3602,25,USA,Apple Music,Premium,K-Pop,Olivia Rodrigo,75,29,17,41.7,True,Party,True,False
3603,13,USA,Apple Music,Premium,Indie,Dua Lipa,17,1,9,19.1,True,Chill,False,True
3604,38,Australia,Spotify,Premium,R&B,Travis Scott,80,13,14,29.1,False,Happy,True,False
3605,25,Australia,Spotify,Family,Rock,Kendrick Lamar,67,10,6,21.1,True,Workout,False,False
3606,40,Germany,YouTube Music,Free,EDM,BTS,261,74,13,26.3,True,Chill,False,True
3607,32,Brazil,Spotify,Family,Afrobeats,Olivia Rodrigo,269,74,10,32.4,True,Chill,False,True
3608,35,Australia,Spotify,Premium,Rock,Drake,120,35,8,36.1,False,Chill,False,False
3609,22,Japan,Amazon Music,Premium,EDM,Kendrick Lamar,110,32,7,22.5,True,Sleep,False,True
3610,15,Australia,Spotify,Free,Afrobeats,The Weeknd,134,34,8,31.6,True,Focus,True,False
3611,38,France,Amazon Music,Free,R&B,The Weeknd,110,30,5,27.8,True,Chill,True,True
3612,28,Germany,YouTube Music,Student,Indie,The Weeknd,86,15,13,21.8,True,Energetic,False,True
3613,31,France,Apple Music,Free,Indie,SZA,144,41,10,20.5,True,Party,False,False
3614,34,Japan,YouTube Music,Free,Indie,Travis Scott,191,57,9,18.5,False,Energetic,False,True
3615,24,India,YouTube Music,Free,EDM,Drake,178,54,7,15.8,True,Sleep,False,True
3616,21,Nigeria,Spotify,Free,Hip-Hop,Travis Scott,203,60,15,17.0,True,Party,True,False
3617,28,Germany,Apple Music,Free,K-Pop,Burna Boy,247,69,10,34.7,False,Chill,False,False
3618,23,India,Spotify,Free,Rock,Bad Bunny,44,28,10,36.0,True,Party,False,False
3619,14,India,Amazon Music,Premium,K-Pop,Kendrick Lamar,238,76,14,32.4,False,Energetic,False,False
3620,16,France,Spotify,Student,EDM,Burna Boy,53,12,7,29.0,True,Party,False,False
3621,22,Japan,Spotify,Premium,Pop,Olivia Rodrigo,54,13,11,27.3,True,Happy,False,True
3622,39,Nigeria,Spotify,Free,Indie,Taylor Swift,356,102,15,40.1,False,Workout,True,False
3623,18,Nigeria,Apple Music,Free,K-Pop,Tyler the Creator,195,59,5,27.6,False,Focus,False,True
3624,44,Germany,Amazon Music,Premium,Country,SZA,133,36,9,20.2,True,Chill,True,False
3625,18,Brazil,YouTube Music,Free,Pop,Tyler the Creator,231,65,4,35.6,True,Workout,False,False
3626,24,Australia,Tidal,Premium,Country,SZA,186,50,7,35.3,True,Energetic,True,False
3627,13,Nigeria,Spotify,Premium,K-Pop,Dua Lipa,171,52,13,18.9,True,Sleep,True,True
3628,42,France,YouTube Music,Premium,R&B,Drake,130,34,12,34.9,True,Sad,False,False
3629,13,USA,Spotify,Free,K-Pop,Taylor Swift,238,74,7,44.0,True,Happy,False,True
3630,21,UK,Spotify,Free,Pop,SZA,77,17,10,29.4,True,Focus,True,False
3631,21,Canada,Spotify,Student,Rock,Ariana Grande,79,22,15,34.9,False,Happy,True,False
3632,34,Nigeria,Spotify,Family,K-Pop,Billie Eilish,83,28,13,24.8,True,Happy,True,True
3633,30,UK,Apple Music,Premium,Pop,Billie Eilish,70,24,6,31.1,True,Energetic,False,True
3634,37,UK,Spotify,Premium,R&B,Dua Lipa,44,13,9,45.8,True,Chill,True,False
3635,34,Germany,YouTube Music,Student,Rock,Drake,85,24,7,30.3,True,Chill,True,False
3636,39,Australia,Amazon Music,Free,Pop,Bad Bunny,165,52,6,26.0,False,Chill,False,False
3637,20,UK,Apple Music,Family,Country,Taylor Swift,144,48,4,20.8,False,Focus,False,False
3638,38,Japan,SoundCloud,Free,Hip-Hop,Ariana Grande,174,47,5,26.5,False,Sad,True,True
3639,36,India,YouTube Music,Family,Pop,Tyler the Creator,158,48,7,23.9,False,Happy,False,False
3640,22,Australia,Tidal,Premium,EDM,Kendrick Lamar,218,67,5,22.4,False,Energetic,False,False
3641,20,Australia,Amazon Music,Free,Lo-fi,Olivia Rodrigo,262,69,9,42.2,True,Chill,False,True
3642,26,Nigeria,Amazon Music,Premium,K-Pop,Bad Bunny,58,12,8,32.4,True,Workout,True,False
3643,28,Canada,Amazon Music,Free,Pop,Billie Eilish,73,24,8,18.4,False,Energetic,False,False
3644,24,Brazil,Tidal,Premium,Afrobeats,BTS,184,56,12,18.3,False,Party,False,False
3645,13,Brazil,Spotify,Family,Pop,Travis Scott,91,30,10,36.5,False,Energetic,True,False
3646,33,India,Amazon Music,Free,Pop,Travis Scott,269,81,11,39.8,True,Sad,False,False
3647,26,Brazil,Tidal,Family,Hip-Hop,Taylor Swift,129,43,5,32.0,False,Workout,True,True
3648,17,Germany,Spotify,Premium,R&B,SZA,91,31,7,43.6,True,Chill,True,False
3649,13,Germany,YouTube Music,Family,Indie,Bad Bunny,12,1,6,21.5,True,Sleep,True,True
3650,32,USA,Tidal,Premium,Rock,Bad Bunny,205,55,15,34.4,False,Sad,True,True
3651,29,Germany,Spotify,Family,Country,Taylor Swift,81,16,5,35.9,False,Focus,False,True
3652,17,Australia,Amazon Music,Family,Afrobeats,Tyler the Creator,113,35,11,45.5,False,Energetic,False,False
3653,24,Canada,Spotify,Premium,EDM,Travis Scott,43,7,9,7.6,False,Chill,True,False
3654,30,Canada,Spotify,Premium,Pop,SZA,103,28,8,33.6,True,Focus,True,False
3655,26,Australia,Amazon Music,Free,Pop,Olivia Rodrigo,105,32,3,36.7,True,Sad,True,True
